,pred_str,text
213,s pelwonech energrad skeiziert ha esch hässlicher alse eres,es länged wenn dus grob skizziersch
214,är hets besetzt emmer gsmt,är hets bes jetzt emmer gspört
215,onterdess heder sech em aplaus badet,onderdesse heder sech em applaus badet
216,is bispiel amason isch als chlaudabüter dezue übere gange selber komputerchüb z entwerfe und zproduziere seit de buuchmann,eis biispil amazon isch als cloudabüter dezue überegange selber computerchips zentwerfe und zproduziere seit de buchmann
217,einzelni brocke werded au wesentlich wiiter transportiert,einzelni brocke werded au wesentlich wiiter transportiert
218,grundgedanke vo dere reglig iisch dass dumit dwaffegliichheit zwüsche de barteie eher gwahrt bliibt,grundgedanke vo dere reglig isch dass demit dwaffeglichheit zwüsched de parteie eher gwahrt bliibt
219,si sind mit tächt vochnüpf de franze als au dicke kuaster voziert,sie sind mit dicht vochnüpfte franse als au dicke quaschte voziert
220,wie de froschclüch werded die au als kaulcuappe bezzeichnet,bi de froschlürch werded die au als kaulquappe bezeichnet
221,zuesetzlich vostht dr davons vo de rubi in gegen übere maring nödt,zuesätzlich vostoht er davance vo de ruby ihm gegenüber am afang nöd
222,er het glichziitig aukritisiert dass de damali k ostegünstigi siger kripen von sab us de evaluation uusgschlosse worde seg,er het glichziitig au kritisiert dass de damalig chostegünstigi sieger gripen von saab us de evaluation usgschlosse worde seg
223,bsunders wenn ihri stängel über de winter storh gloh werded will de distelfink frisst d sorme,bsunders wenn ihri stängel über de winter stoh glo werded will de distelfink frisst dsome
224,de aueschutz isch duhre volksstimmig nünge drüenünzg entstande,de aueschutzpark isch dur e volksabstimmig nünzehdrüehnünzg entstande
225,sit zweituusigfüfzeh hebe si wild und ohn zuetue vomne imker,sit zweituusigfüfzeh lebed sie wild und ohni zuetue vomne imker
226,lotte bünd nor jagdvorschriftet dö vo jäger bro johr acht haseschüsse,lut de bündner jagdvorschrifte dörf en jäger pro johr acht hase schüsse
227,stblech isch abe gfalle,sschutzblech isch abgfalle
228,wie konkred borbereitige i de kantön ufs koronawierus usgseht isch unterschidlich,wie konkret dvorbereitige i de kantön uf scoronavirus usgseht isch unterschiedlich
229,i de schwiiz werded brojor viertuusig donnemedikament entsorgt,i de schwiiz werded pro johr viertuusig tonne medikament entsorgt
230,vür mänte wo sich du umgang mit sötig ne broffimassk nöt gwohnsind chönntet sie soga e zuesätzlich sriisikodarstelle,für mensche wo sich de umgang mit sötigne profimaske nöd gwohnt sind chönted sie sogar e zuesätzlichs risiko darstelle
231,amerson wöd d quantumcomputingsaorfähig mache,amazon wott quantum computing salonfähig mache
232,es wirt sunnig bewölkigi moschte lockered uf,es wird sunnig dbewölkig im oste lockered uf
233,mornalerdings heitzt in zug de doch d aprillsune wider ii,morn allerdings heizt in zug denn doch daprilsune wider ii
234,di beide blackbocxe sind geborge und sölled im iran untersuecht werde,die beide blackboxe sind geborge und sölled im iran untersuecht werde
235,alkohohl dötet johloch drü millione mänsche seit dwo aback sogar acht millione,alkohol tötet jöhrlich drü millione mensche seit dwho  tabak sogar acht millione
236,usserdem werde d mensche in nortkora  teilwiis deglich stönde langg pollitisch gschuelt,usserdem werded dmensche i nordkorea teilwiis täglich stundelang politisch gschuelt
237,dezue sind i de becki flach asser zorne gschaffe,dezue sind i de becki flachwasserzone gschaffe
238,nul gradkrenze um zweituusig döühundert meter,nullgradgrenze um zweitussigdrühundert meter
239,die riche werded immer riecher ud di arme immer ärmer,di riiche werded immer riicher di arme immer ärmer
240,d schwiz het sit füf johr es freihandels abkomme mit chine,dschwiiz het sit füf johr es freihandelsabkomme mit china
241,de heisst efoder ed lade infrastruktur duchuus,da heisst mir fordered dladeinfrarstruktur durchus
242,is biispiel de jefri fur potzi us züri het im oktober zweituusigünze für die jungi svp kandidiert,eis biispil de jeffrey ferpozzi us züri het im oktober zweituusignünzeh für di jung svp kandidiert
243,s port tife es schlaraffeland für musiggliebhaber,spotify  es schlaraffeland für musigliebhaber
244,stüürig vo de motore oder de chüelsistem hen studente selber programiert,dstüürig vo de motore oder de chüelsystem hend dstudente selber programmiert
245,dschwizer wirtschaft erhofft sich vo dem de abbau vo zöll und hhandelsbeschränkige,dschwiizer wirtschaft erhofft sich vo dem de abbau vo zöll und handelsbeschränkige
246,de plan isch fallhcgloh worde,de plan isch falle gloh worde
247,noch arem mauerbau isch sini familie mit im weschberlin gflohe,no vorem mauerbau isch sini familie mit ihm uf westberlin gflohe
248,si ghoched im ziexvfall amene banere wo ihri lanze zumne banner voreinigt het,si ghorched im chriegsfall amne banneret wo ihri lanze zumne banner vereinigt het
249,nei er het sich jetz halt mol dö tanne ghockt,nei er het sich jetzt halt mol döt ane ghockt
250,i mein dfuschi do in öpisine wo ne usgstande isch,i mein pfusch i do in öpis ine wo nöd usgschtande isch
251,so strichsch du am babi kei neui mütze h mini altnorm immer gseit het,so stricksch du dem baby kei neui mütze wie mini alt mum immer gseit het
252,de zwinkhei entscheidig bevor d bereipe isch,erzwing kei entscheidig bevord bereit bisch
253,wass suechsch du denn do,wa suechsch du denn do
254,de spiler het de risestress nah dum spilnix üs gmacht,de spieler het der reisestress nah dum spiel nix üsgmacht
255,z nuschatelkit hage vouf füf bis drii milumeter,zneuchatel kit hagel va füüf bis drii milimeter
256,aber derwartig isc dass di digital telefonie di glichglöibwürdigkeit und for allem stabili tät het wiert d analog telefonie,aber derwartig isch dass die digital telefonie die glich glöibwürdigkeit und vor allum stabilität het wie danalog telefonie
257,di tfu anner feischterbank cha fa geböde zu geböde wahrieeru,die teifi vaner feischterbank cha va gebäude zu gebäude variieru
258,mit hilf vo ihrusch ghör sin chännunt schi schich im dunklu perfecktu ntieru,mithilf va ihrusch ghörsinn chännunt schi schich im dunklu perfekt orientieru
259,start  fön,starche föhn
260,ufemu fäscht iner willa klaut der antun es wärtvuls fahrzig,ufemu fäscht iner villa klaut der anton es wärtvolls fahrzig
261,der coffer reibt b im wätschu hinner ihm,der coiffeur steit bim wäschu hiner ihm
262,züedem hetmu nu in jener zit in gliechtusteiner füesbal national wantschaft berüefu,züedem het mu nu in jener zit in dliechtusteiner füessballnationalmannschaft berüefu
263,wen dü üsochfusch gang sizam und löif nit vam wäg ab,wenn dü üsachusch gang sittsam und löif nit vam wäg ab
264,hitu chan ich feishter und borte offu lah es chunt khümenh eiga ih,hitu chan ich feischter und porte offu lah es chunt küm en fleiga ih
265,um die biodiversitäriner schwiz steits nit güet viell tierum pflanze ar sind gfärdut,um die biodiversität iner schwiz steits nit güet vill tier und pflanzuarte sind gfährdut
266,sokehrt di grundbsitzeri isabella brahnwaser hitu nimme traktoru und töf krach sondern s kcuaku va löibfresch,so kehrt die grundbsitzeri isabella braunwalder hitu nimme traktoru und töffkrach sodern zquaku va löibfresch
267,ichtlich lähntschi la mitteilu mu stäge in ängu üstüsch mit dum bundesamt för gsundheit,schriftlich lähnt schi lah mitteilu mu stäge in ängum üstüsch mit dum bundesamt fer gsundheit
268,nabu der gsuntheits versorgig sprächund schi thema wiei m obilität öffentlichi sicherheit wohnu und su witer ah,näbu der gsundheitsversorgig sprächunt schi theme wie mobilität öffentlichi sicherheit wohnu und so witer ah
269,im negschtu jah sol hand tracking derzüe cho,im negschtu jahr soll handtracking derzüe cho
270,efiru vane raghete erfolgt uber d ziituflächi vam fahrzig,zabfiiru vane rakete erfolgt uber dsituflächi vam fahrzig
271,daschla glütut uf volksverhetsig und verbreitigfabpropagandamaterial va verfassigs feindlichu organisatione,dahchlag lütut uf volksverhetzig und verbreitig va propagandamaterial va verfassigsfeindlichu organisatione
272,zuetscsterchschti partie isch dsozial demokratisch arbeiterpartiva ditsch öschtri cho,zweitsterchschti parti isch dsozialdemokratisch arbeiterparti va ditschöschtrich cho
273,fa dais ischs wiiter üfwärz gangu,va da üs ischs witer üfwärts gangu
274,d maria wird betabt und si austell gfahru,dmaria wird betöibt und zer baustell gfahru
275,zäier sind d wolke nur zum teil in nu bärge vader zentral und oschtschwiz und  nordbündu,zäjer sind dwolke nur zum teil inu bärga va der zentral und oschtschwiz und znordbündu
276,am samstag chunsde öi immerkälter und bis am abu gits de flocke bisens flachland,am samstag chunts öi immer chelter und bis emabu gits de flocke bis ins flachland
277,der züeh gits im südu ver liesstpar quellwolke öi ober du bbärge aber die blibeund ärmlos,derzüe gits im südu veli es paar quellwolke öi uber du bärga aber die blibunt harmlos
278,im wallis gits es par gresseri walkulige,im wallis gits es paar gresseri wolkulicke
279,neii sanktione gägu chaenei hent das bewisu,dnöiju sanktione gägu chamenei hent das bewiesu
280,plant der us üssu minischter mic pompeoes wältwitzbündnis gägu das land,so plant der usüssuminischter mike pompeo es wältwits bündnis gägu das land
281,wier hei s brasilien es fragmentierts parlamänt die gregsti fraktion het zapru zänt channe sitzu,wier hei zbrasilien es fragmentierts parlamänt die gregscht fraktion het zäh prozänt vane sitza
282,hofe dier aisländ isch i chöiferfär idee,hoffet ier öi üf üsländischi chöifer va ewer idee
283,for der bundespresidänt in simoneta somaruga redut der w cgründer klaus schwab,vor der  bundespresidäntin simonetta sommaruga redut der wefgründer klaus schwab
284,der andreas fetch het aner wm vane ringer z kasachstan för es üsrieverzeichu gsorgt,der andreas vetsch het aner wm vane ringer zkasachstan fer es üsriefezeichu gsorgt
285,ch weisst dass südass nit wild dass ich in ihner vergangeheiti elu und dass hani öi nie gmacht,ich weiss dass dü das nit willt dass ich in diner verganguheit wiehlu und das hani öi nie gmacht
286,wenn dieri üsnahzuchte stammund fhalti akuarie ver relativ und problematisch,wenn tieri üs nahzuchte stammunt halti aquarie fer relativ unproblematisch
287,hols isches ferzutzmaterial und ei eis wa schöhn chu altru,holz isch es vetruuts material und öi eis wa schön cha altru
288,wens stro verbrücht isch rusch s fah lei immer wiiter inouberich mit betbodu,wenn zstroh verbrücht isch rutschts va ellei immer witer inu berich mit betobodu
289,es gäbe zwenig wissuschaftlichi bewisa dass dz planzuschutzmittel chreb serziee het damals gheissu,es gäbe zwenig wissuschaftlichi bewisa dass zpflanzuschutzmittel chrebs erzige hets damals gheissu
290,so isch im wahlli si kantonstrass zwischu zähni glasun zer matt gspert gsi,so isch im wallis die kantonsstrass zwisch zaniglas und zermatt gsperrt gsi
291,im dachstuck vam abau hüsunt flädermiischwirplini und ziehnt a ihrisch jungu üff,im dachstock vam ahbau hüsunt flädermischwiblini und ziehnt da ihrusch jungu üf
292,dü malsch du änsbunt üs,dü malsch das ja änz bunt üs
293,der müelwurf grabut sich durch därga,der mülwurf grabut schi durch därda
294,dü gehisch lisrig uber d achbodu,dü geisch lislig uber de dachbodu
295,richad ich la dich ietz los,richard ich lah dich jetz los
296,ha ai amur amtopf gnascht meischter,ha öi amu rahmtopf gnascht meischter
297,schi stossut dmarscha durch di gägent dichidum und schlaht mit dum chopf gägu en glastisch,schi stossut dmarsha durch di gägend di kit um und schlat mit dum chopf gägu en glastisch
298,wise spartetä mit de m arit assn hufegäld,wiso spart er dänn mit de marita sonen huufe gäld
299,in e phiopie grüessi me sich bi augekontakt au we mer sich nöd känni,in äthiopie grüessi mer sich bi augekontakt au wenn mer sich nöd känni
300,abe he au ned widersproche,aber er hät au nöd widersproche
301,teil privatisierig het wei uswirkige ufs internationale gschafft,d teilprivatisierig hät kei uswürkige ufs internationale gschäft
302,i de jahr nach de uhengig keit hätsich im bourundi zuenähmend es chaos usbreitet,i de jahr nach de unabhängigkeit hät sich in burundi zuenähmend es chaos usbreitet
303,de gn gedanke vo derre regelig isch dass dademit dwaffeglichheit zwüsch de parteie gwahrt wird,de grundgedanke vo dere regelig isch dass dademit d waffeglichheit zwüsched de parteie gwahrt wird
304,de depp isch nöbedem nick nolte au usfüehrende produzänt gsi,de depp isch näbedem nick nolte au usfüehrende produzent gsi
305,die chemischstochtur ähndlet starch dere vo flueh gseiin,di chemisch struktur ähndlet starch dere vo fluoxetin
306,si werde traditinell am dunnstig vorem aschermitwuch gässe,si werded traditionell am dunstig vorem aschermittwuch gässe
307,ide folgende jahr isches z ehrfache plünderige dur französischi truppe cho,i de folgende jahr isches zu mehrfache plünderige dur französischi truppe cho
308,de fall hauert ischnöd usheiterem himmel passiert er hät villmeh en system fähler ufdeckt,de fall hauert isch nöd us heiterem himmel passiert er hät vill meh en systemfähler ufdeckt
309,bundesrät träffed sowietischi und ussischi minister,bundesrät träffed sowjetischi und russischi minister
310,e millionarte sind momentan vum usstärbe bedroht,e million arte sind momentan vom ussterbe bedroht
311,vor allem häte sich aber en nama als spezialist für noui musig gmacht,vorallem het er sich aber en name als spezialist für noi musig gmacht
312,drum si hätt er sich zum könig untrüeffe lah,drufhi hät er sich zum könig usrüefe lah
313,er isch dmitbegründer vo tische bure verband gsi,er isch mitbegründer vom lettische pureverband gsi
314,die massnahme zur verbesserig vo de ernährigslag isch de bure lobi uf wiederstand gstosse,die massnahm zur verbesserig vo de ernährigslag isch ide puurelobby uf widerstand gstosse
315,dadebi ischs in glunge die rebellische barön zspalte und nchenand zbesige,dadebi ischs ihm glunge di rebellische barön zspalte und nachenand zbesige
316,chritiker werfed de regierig pinkkasching vor,kritiker wärfed de regierig pinkwashing vor
317,de uspresidänt onel tramp hät uf das sersct mit rohige reagiert,de uspresidänt donald trump hät uf das zerst mit drohige reagiert
318,de sächsefüfzg jährig will für d fdp de ständeratsitz voum parteikollegi jochim eter wo z ruggträtted verteidige,de sächsefüfzgjährig will fürd fdp de ständeratsitz vom parteikolleg joachim eder wo zruggträtted verteidige
319,de schef vo läderach ich wäge sinere christliche überzügig als frau feindlich und homofo bezeichnet worde,de chef vo läderach isch wäg sinere christliche überzügig als frauefeindlich und homophob bezeichned worde
320,ja natürli isches inter nationals räne eisch sbezieli usforderig,ja natürli isch es internationals renne e spezielli useforgerig
321,nei hät sigseit und luter brüeled,nei hät si gseit und luter brüeled
322,aber er hät nöd widersproche wo si sich gweigeret hät,aber er hät nöd widersproche wo si sich gweigered hät
323,ich  nöd dass du no wieter mit innere muetter strit isch,ich will nöd dass du no witer mit dinere mueter stritisch
324,am zistig und mittwuch nur zum teil sunnig allgemein schwürig gwittrig,am zistig und mittwuch nur zum teil sunnig allgemein schwül und gwittrig
325,schneeflocke wachsend uf sächsekige iskristall,d schneeflocke wachsed us sächseggige iskristall
326,si monede sumar uga ich bin sehr froh und dankbar für di arbet im ständerat,simmonetta sommaruga ich bin sehr froh und dankbar fürd arbet im ständerat
327,de isch bi klimapolitische frage eher uf d lötz,de isch bi klimapolitische frage eher ufd chlötz
328,gäbi z wenig wüsseschaftlichi bewis dass pflanzschutzmittel chräps gitt häts dazu mal gheisse,es gäbi zwenig wüsseschaftlichi bewis dass s pflanzeschutzmittel chräbs git häts dazumal gheisse
329,im kantonargau cha me drum gmeint stadtlandgrabe gseih,im kanton aargau chamer drum kein stadtlandgrabe gseh
330,de el greko hät vill religiösi bilder und portresse usgmahlt,de el greco hät vill religiösi bilder und portraits usgmalt
331,de jouyss hät behauptet dass sin uftrag vom cackelthon im d kontrolle über alli schlitt aktivitäte geh hät,de joyce hät behauptet dass sin uftrag vom shackleton im d kontrolle über alli schlitteaktivitäte geh hät
332,d hauptahwändig isch gäge breitblettrigi uchrüter wie dischtle chrottebösche wände und storlch schnabel gfrichtet,d hauptahwändig isch gäge breitblättrigi uchrüter wie distle chrotepösche winde und storchschnabel grichtet
333,de sam hät ase gribe,de sam hät sich d nase gribe
334,ich sti bizihn as de vorrad cammere,ich stibitz ihn us de vorratschammere
335,er isch ös ouses chind klaut at,er isches wo oises chind klaut hät
336,drum stit sich au hi unda ab,drum stürz ich au hi und da ab
337,sini oberflächi isch unebe gsi,sini oberflächi isch unebe gsi
338,in melborn ischer im haltfinal am nowac jokowitsch leiteret,in melbourne ischer im halbfinal am novak djokovic gscheitered
339,das gäld sölln lutbarmelansch o dass jahrigsetzt wärde,das gäld söll lut parmelin scho das jahr igsetzt werde
340,der hegi sini ufzgi bim klimaschutz nöd gmacht,de hegi sini ufzgi bim klimaschutz nöd gmacht
341,und versicheret di wo für das zale münd,und versichereti wo für das zahle münd
342,s bofelige kcurhus hät bis vor churzem nüme zude noe banpasst,s boufellige kurhus hät bis vor churzem nüme zude noie bahn passt
343,s unternäme wirbt um noi chunde,s unternehme wirbt um noi chunde
344,wu häsch s chi vesteckt,wo häsch s chies versteckt
345,fänsterus kunstof chödt sehr ähndlich usgsehe wi holzigi fänster wil ufde fohlieflächki holzstuktur abtruckt werde chan,fänster us kunststoff chönd sehr ähnlich usgseh wie holzigi fänster will uf de folieflächi holzstruktur abdruckt werde chan
346,dän isch si as usa korespondäntin uf sntfranisgo gange und isch korespondäntin ide westscwiz gsi wo si zrugg ho isch,dänn isch si als usakorrespondäntin uf san francisco gange und isch korrespondäntin ide westschwiz gsi wosi zrugg cho isch
347,zugsätzlich hsts vill personelli wächsel geh,zuesätzlich häts vill personelli wächsel geh
348,di gänd au  us,die gänd au meh us
349,di chlinsti beteiligung händ kantön uri mit zweiedrisgproänt glarrus mit drüedrissgprozent und abbe zel inneroe mit vieredrisg prozent gho,di chlinschti beteiligung händ d kantön uri mit zweiedrisg prozänt glarus mit drüedrisg prozänt und appezell innerrhode mit vieredrisg prozänt gha
350,bern argau und gaubünde mälded noi erechörd,bern aargau und graubünde mälded noi rekörd
351,die hätshäo sändlcg au de zueslagg übercho,die hät schlussändlich au de zueschlag übercho
352,für das müssed erheblichi sicherheitsbedänke da sii wie zum baspilesturm,für das müssted erheblichi sicherheitsbedänke da si wie zum bispil en sturm
353,i de gschicht vode superlig häts achtspiltä geh wo vier partie unentschide usgange sind,ide gschicht vode super leage häts acht spiltäg geh wo vier partie unentschide usgange sind
354,d gool vode berliner fahled aber  güetiger mithillf vode gestgäber,d goal vode berliner falled aber nach güetiger mithilf vode gastgäber
355,ide übrige spiel stöhnd dröh partie gäge tams ah wo nom plaofs kämpfed,i de übrige spil stönd drü partie gäge teams ah wo no umd playoffs kämpfed
356,politik beiflussi iri arbet nöd d wüsseschaft,politik beiflussi ihri arbet nöd d wüsseschaft
357,bi de nahstellig wird e vorsichtig undeüch,bide nahstellig wird er vorsichtig und schüch
358,mir buchtt stift zätel und flätppand,mer brucht stift zättel und chläbband
359,d fraue bearbeitet d fälder und mached krälli schmuck wo si de turiste verchaufed,d fraue bearbeitet d fälder und mached chrällelischmuck wo si de touriste verchaufed
360,isch als vezieri end wiede diräkt oder mitere kord lade chappa ahgmacht,si isch als verzierig entweder direkt oder mitere kordle ade chappe ahgmacht
361,s vorbild für das projekt isch am marcell düuschancis schacht iun koffer gsi,s vorbild für das projekt isch am marcel duchamps sis schachtel im koffer gsi
362,grösti betrieb isch e molkerei,de grössti betrieb isch e molkerei
363,egnai festlegig vum strecke verlauf isch aber nonig beosse worde,e gnaui festlegig vom streckeverlauf isch aber nonig beschlosse worde
364,de inneri fride in ängland isch aber nur obeflächlich gsi,de inneri fride in england isch aber nur oberflächlich gsi
365,de bund inporliert über cornawirussituation üde schwiz,de bund informiert über d coronavirussituation ide schwiz
366,gnah mit temperature send am zistig  art,ahgnähmi temperature send abem zischtig zerwarte
367,se esch as bett fode grossmoter gange ond weit gos ues der was herscht e vör go ore,sie esch as bett fode grossmuetter gange ond gseit grossmuetter was hesch du för grossi ohre
368,gedankinendjbagäng wo sech ned jede zohrtäfe bed niemmer dinbarifenbift,es geht anschinend johrgäng wo sech ned jedes johr träffe well niemert dinitiative ergrifft
369,fröener het sot zwoi alp dribenige geh doch ei elper het si susewile vechauft,früehner het sno zwei alpbetrieb weniger geh doch ei älpler het sis hus mettlerwile verchauft
370,oscht föell d rechtline fode wehawe obmüelos,die erföllt drichtlinie fode who mühelos
371,do boubt hect such böglch di lunmebonebaude ond böbege ch war onbepäahli gsi,de jack triebt es böses spel met dene beidne ond tötet es paar onbeteiligti
372,an grosse aa vo dinnochgragu oberi hingi con glaubeknend dorbem b im mafe pororutgo,en grossi azahl fo sine uftraggeber esch jüdischem glaube gsi ond dodemet em naziterror usgsetzt
373,öbe hochlage chömet runnter e zbrang warde,ede hochlage chönne dwenter dorchus sträng wärde
374,wevor de nachsde werdacho esch escher em sechische root ond statthalter  mersebor gsi,bevor de nach elsterwerda cho esch escher em sächsische rot ond statthalter fo merseborg gsi
375,s schismu het dodor au id mordeizog ghalte ondhhetden zweit,sschisma het dodore au em orde izog ghalte ond het de entzweit
376,sie sönd demet decht verchnöpti franze so welike kosse verziert,sie send met decht verchnüpfte fransle sowie decke quasle verziert
377,au soni bletter wärde als gmös verwändlig,au sini blätter wärde als gmües verwändet
378,bsonders ie de romandi hänt tdi grüene chönne ponkte,bsonders ede  romandie händ die grüene chönne ponkte
379,deusgang fo de stadtrotzwoal in ktin gänf ischenfe,de usgang fode ständerotswahle em kanton gänd esch no offe
380,sie sächsed wefiohrig gedeaenänds,die sächsedrigs jährig zieht es parlamänt ih
381,patrikh hofstätdter klinsctotzegsperte be wwf schwiz esch aber en tüsch oder konferänz en madrett,patrick hofstetter klimaschotzexperte be wwf schwiz esch aber enttüscht fode konferenz en madrid
382,sogwenndsctup studiuo ond aktiv politik beste veriibare,so lönd sech bruef studium ond aktivi politik besser veribare
383,aber ben forgno ond wöt b ko bruch fom worg ufgscnota,er het en scher gno ond de decki buch vom wolf ufgschnette
384,ide letschte täg sündi ene ustralie zwaar storzfluete und wisigi haguchöner vom hemmelgeit,ede letzte täg send in australie zwar storzfluete ond riesigi hagelchörner fom hemmel gheit
385,a wo do somer för die esch sergle gwellle ond hoeutone,obwohl de sommer verbi esch zerpe grelle ond heugömper om dwett
386,om biodiversität ide schwiz stohtz ned guet velli tieh ond flanzarte send gföhrdet,om dbiodiversität ede schwiz stohts ned guet velli tier ond pflanzearte send gföhrdet
387,dipbspatsh cha als sognanti sprach zu texercin gsprochnigsi ächziti texst kommentiere,deep speech cha als sognannti sprachzutextengine gsprochnigs e ächtzit e text konvertiere
388,wenn genaud flage so merscht molg heisse word esch löct sech nömme lo feststelle,wenn genau dflagge zom erschte mol gheisse worde esch loht sech nöme loh feschtstelle
389,au emen ufdrngleche zignoszeiteen ehnod meinig,au emene ufdrengleche zitgnoss seit er ändlech emol dmeinig
390,dodruf abe hetd sech zum könig loussrüfe,dodrufabe heter sech zom könig lo usrüefe
391,enerhaubeotzet zitpelle di betroffenesterlle ah wäge de häris brot ond bekebelrottble,innerhalb fo chorzer zit schwälle die betroffene stelle ah wätrde heiss rot ond möche blottere
392,mir händ jet sech rechtig e nordweschtstömnig ostörigi etz bese nettumehrumine gren,mer händ jetzt e chräftigi nordweschtströmig wo dstörige jetzt bes e mettelmeerruum inebrenge
393,de juran ond au dhoralperegione be vesonnnig,de jura ond au dvoralperegione bliebe sonnig
394,jehlech suech nöberhöndet d wüstüsig sch d fr barocksall vodr steftfiblüegört,jährlechbsueche öber hondertdrigtuusig gäscht de barocksaal fode stiftsbibliothek
395,uigure aber au kasa stane tathae oder kirgise,uigure aber au kasachstane tatare ond kirgise
396,ibefo ene gschlag ond drankkassiert worde globbt od belont,ich be fo ehne gschlage ond dranglasiert worde globt ond belohnt
397,de gochnuhoard  uve poradduf abbunternahme und i tcgeo wre ant ucchlug ond dochdch oral hant,de technopark esch es paradis för startuponternähme ond jongi töftler wo erere entwecklig zom dorchbroch verhälfe wänd
398,es swegi bssie böre grossischtaposse vellifunenzkolegtzträffe wennau ichtze zsiz,es seigi för sie aber e grossi chance velli fo erne amtskollege zträffe  wenn au e chorzer zit
399,sondern losträhte vo jugendliche wo ts grossi parteie es schwitzer ginge,sondern losträtte fo jugendleche wo jetzt grossi parteie es schwetze brenge
400,offerocf begt d gatunat huut nöch bergwüum und vakug utnder fodewungferlüechbatlt und ichbatleta,srf begleitet snationalteam hutnöch dor dwm ond zeigt exklusiv belder fode schwizer liechtatlethinne und liechtathlete
401,em esenr ohb,ond es wartet niemert of dech
402,ic ha mine härzwetig kel ne bistelle wende ersch as ti cäblroche,ich chan mini härztätigkeit ned ihstelle wenn du brüellsch als wär dis härz broche
403,e esch mer emmer alles wäg,er esst mer emmer alles weg
404,es send bärne schafftsärch sälber gsi wo dahschaffigzosä and,es send dbärner chraftwärch sälber gsi wo dabschaffig beschlosse händ
405,ofer dim hette sie ahgfou ond eepofat ond wachoch gfrüergt,osserdem häter sie ahgschroue ond het de prozäss onsachlech gfüehrt
406,i dem familiedräama werden stritriebe protretiert wo bescholdit wird bestächigsällder agnohtza,idem familiedrama werd en stüritrieber portraitiert wo bescholdigt werd bestechigsgälder ahgno zha
407,de meischtess den ond taal sendi  provisiert woerde,die meiste szene ond dialög send improvisiert worde
408,eh bedaststöcke  nach ienererondamig profissiere,ich be das stöck grad nach minere lune am improvisiere
409,do et inzier  tretde het nie glached ond höd absoluti tieksuelli ond finanzieri girichgöldigkeit geeit,er het nie glert rede het nie glachet ond het absoluti sexuelli ond finanzielle glichgöltigkeit zeigt
410,er esch nömer lockar wil s setli te het,er esch nöme velo gfahre well sis födli weh do het
411,hat loch dmage gröbe,sam het sech dnase grebe
412,genau eso hani glugeni d erschti gseh ahn,genau eso hani gluegt woni de ersti gseh han
413,aber bhandolfgoch ond n z lampe hane frögachsochiginochnoche wuchgwruchsunkti ondblüege bhann,er het dhand usgstreckt ond em schien fode lampe hani gseh dass zwei fo sine chnöchel ufgschörft send gsi ond blüetet händ
414,oslnt hane e gstole,usglehnt hanis ned gstohle
415,wenns abe stöt esch schetisches fi bömer s,wens aber störmt ond schneit esch de früehlig nöme wit
416,hganz metiede mdefö af,sie tanzt met jedem wo deför zahlt
417,mer wärde wahrscheindlech alli ombeholfft gsi,mer wärde wahrschindlech alli onbeholfe si
418,dsunna blbt üser haut und war nit di guni,d sunnä blibt üs erhautä und zwar bis mitti nami
419,o dr hutkontakt mit denä öl isch gsundheitlic unbedänklich,o dr hutkontakt mit denä öl isch gsundheitlech unbedänklech
420,dert wärdär bsunders dachbaukä und beschtandteilä für bärghötä produsiert,dert wärdä bsunders dachbaukä und beschtandteilä für bärghüttä produziert
421,är isch einä vodä midägründer vom jungä dütschwitzr schpiufium,är sich einä vodä mitbegründer vom jungä dütschschwizer schpiufium
422,aus frou hetesich gmuglgkeit vorä habilitationmüssä ekänfä,aus frou hetsi sech d müglechkeit vorä habilitation müesse erkämpfä
423,d baarbiudig isch fürnä reiä vo tier artä sehhr grünth umersduecht wordä,d paarbiudig isch fürne reihe vo tierartä sehr gründlech ungersuecht wordä
424,schnau isc er isi damäligi volszenä integriert wordä und isch zumenä bekantä fingerthic und itarischt wordä,schnäu ischer idi damaligi folkszenä integriert wordä und isch zumene bekanntä fingerpickinggitarrischt wordä
425,luut im wirtschaftsethiker thomas beschorner wärdä ungernähmä zuenämen zuu politischä aktörä,lutem wirtschaftsethiker thomas beschorner wärdä ungernähmä zuenähmend zu politischä akteurä
426,är isch drgwäu wordä trotz de defiziit wo imsi aagtaschtet word,är isch gwäut wordä trotz dä defizit wo ihm si aaglaschtet wordä
427,brogluger und grohkrattli gueg matimer boudu,d grossmueter und s rotchäppli die schnappimer beidi
428,das i sdie besser cha gsehe,dassi di besser cha gseh
429,landwirtschaftsflächchä präge landschaftsbiud voum schwizer mittu land,landwirtschaftsflächä prägä s landschaftsbiud vom schwizer mittuland
430,breaitglättrig chnabächrutt  dia orchiieä isch i chwitzer hütz,breitblättrigs chnabächrut  die orchideä isch ir schwiz gschützt
431,wo obschböm schtörr chö i regomässik marteoku wi de garterotschwanz oder dichfächt beobachtigt wärdä,wo obschtböim schtö chöi regumässig gartävögu wi dr gartärotschwanz oder dr schpächt beobachtet wärdä
432,eg naugäupä smätterlbi battlet öberdwidä,ä knaugäubä schmätterling flatteret überd wisä
433,die trisg gtratmeterklassi dandwirtschaft chöim nid nach natursozlehrbuhpligg,die drissg quadratmeter grossi landwirtschaft chöimer nid nach naturschutzlehrbuech pflegä
