,pred_str,text
221,zuesätzlech vorstarter tabens vorde oubi im gegeneuam afang nöd,zuesätzlich vostoht er davance vo de ruby ihm gegenüber am afang nöd
222,er het glichzitig akitisiert dass de damali kostegünstigisigerkripen von sab us de ealuation usgschlosse wordeeg,er het glichziitig au kritisiert dass de damalig chostegünstigi sieger gripen von saab us de evaluation usgschlosse worde seg
223,bsundose egestänge über de winter storg glo werded wil de distelfink frist sarme,bsunders wenn ihri stängel über de winter stoh glo werded will de distelfink frisst dsome
224,de aueschutz isch ge volksabstimmig nünzedrüenünz genntstande,de aueschutzpark isch dur e volksabstimmig nünzehdrüehnünzg entstande
225,sit zwitusigfüfzellebe si wild und oni zuetue vumne imker,sit zweituusigfüfzeh lebed sie wild und ohni zuetue vomne imker
226,luettebüntno jaktvorschfte torfen jeckoprejor achthaseschüsse,lut de bündner jagdvorschrifte dörf en jäger pro johr acht hase schüsse
227,schutzbläch isch aber ge,sschutzblech isch abgfalle
228,wie konkrehd bvorbereitige ide katöufsgeronawierus usgset isch enterschidlech,wie konkret dvorbereitige i de kantön uf scoronavirus usgseht isch unterschiedlich
229,i de schwiez werded bo jo viertusig domedikament enzorgt,i de schwiiz werded pro johr viertuusig tonne medikament entsorgt
230,fenche wo sich de umgang mit zötig neprofias kenötgvontsind chöntet zi soga e zuesetzlecsrisikodarstelle,für mensche wo sich de umgang mit sötigne profimaske nöd gwohnt sind chönted sie sogar e zuesätzlichs risiko darstelle
231,amason wöld cuantunkompuuting salorfägmache,amazon wott quantum computing salonfähig mache
232,es wir zud bewölkig imoste lockered uf,es wird sunnig dbewölkig im oste lockered uf
233,mornallerdings heitzt inzug denn ducht dabbrel sune wider ii,morn allerdings heizt in zug denn doch daprilsune wider ii
234,di beide bläcgpoge send geborge und sölet ih miran untersuercht werde,die beide blackboxe sind geborge und sölled im iran untersuecht werde
235,alkol töttet ialch trümillionemensche seit wea dabak sr achtmilione,alkohol tötet jöhrlich drü millione mensche seit dwho  tabak sogar acht millione
236,usserdem werdedd mänche in notkoeretalwis däglich stundelang politigschuelt,usserdem werded dmensche i nordkorea teilwiis täglich stundelang politisch gschuelt
237,dezuesiee de backie flachwasser zone gschaffe,dezue sind i de becki flachwasserzone gschaffe
238,nulkazkenze und zweitusig trühundert meter,nullgradgrenze um zweitussigdrühundert meter
239,di riche werded immerichar di aae immer ärmer,di riiche werded immer riicher di arme immer ärmer
240,schwit se i d füüferes freihandels abcome mit crine,dschwiiz het sit füf johr es freihandelsabkomme mit china
241,ist mir vorder e tlade infrastrucktutuchuus,da heisst mir fordered dladeinfrarstruktur durchus
242,is bispil de afivepozi usziri het ihm oktorber zweituusigünze für de jung sfrp kandediert,eis biispil de jeffrey ferpozzi us züri het im oktober zweituusignünzeh für di jung svp kandidiert
243,spart heffei es schlagfveland fr musigebhaber,spotify  es schlaraffeland für musigliebhaber
244,stürig vo de motore oder de chülsistem hendstu dent e slberprogramiert,dstüürig vo de motore oder de chüelsystem hend dstudente selber programmiert
245,d schwi zo wirtschafft rhoftsich vo dem de abbau vorzöl und handelsbeschränkige,dschwiizer wirtschaft erhofft sich vo dem de abbau vo zöll und handelsbeschränkige
246,de plan isch voeglo worde,de plan isch falle gloh worde
247,nor varemauerbau isch sin i famile mit imurfesbelin gflue,no vorem mauerbau isch sini familie mit ihm uf westberlin gflohe
248,sig ghached im schexvalamne banere wo i anzet zumnebaner vereinigt het,si ghorched im chriegsfall amne banneret wo ihri lanze zumne banner vereinigt het
249,neie het sich etzalg mol detaneg gockt,nei er het sich jetzt halt mol döt ane ghockt
250,i meinbfuschi de in öbesine wo nöd usgstande isch,i mein pfusch i do in öpis ine wo nöd usgschtande isch
251,so stricksctu em bebi kreiimütze ie minialtmorm immer gseit het,so stricksch du dem baby kei neui mütze wie mini alt mum immer gseit het
252,erzwinkei entscheide bevortbereipi,erzwing kei entscheidig bevord bereit bisch
253,osohöe den dor,wa suechsch du denn do
254,de spiler het erris eschtres nadum spilnigs üsgmacht,de spieler het der reisestress nah dum spiel nix üsgmacht
255,znöscha drikithagel vafüfbis triilimter,zneuchatel kit hagel va füüf bis drii milimeter
256,aber derwartig sch das di digitaltele vonidigliichglöibfürdikeit und vr allum stabilitäthet wiet danalogtelefvoni,aber derwartig isch dass die digital telefonie die glich glöibwürdigkeit und vor allum stabilität het wie danalog telefonie
257,di teiffi vaner feischterbanka va geböe zböde warieru,die teifi vaner feischterbank cha va gebäude zu gebäude variieru
258,mit hilva ihruschgörsiärnunt schischich im dunkloperfektorientieru,mithilf va ihrusch ghörsinn chännunt schi schich im dunklu perfekt orientieru
259,arche föön,starche föhn
260,ufmufäst iner willa klaut teratun es wärtfolsfar zig,ufemu fäscht iner villa klaut der anton es wärtvolls fahrzig
261,aguafferstet bim wäsche chinner ig,der coiffeur steit bim wäschu hiner ihm
262,züedem hetmono injenerzit in gliechtu steinerfü espalnationalwmalnschafeffu,züedem het mu nu in jener zit in dliechtusteiner füessballnationalmannschaft berüefu
263,wen dü üsachusc gangsitzam und löfn fam wägab,wenn dü üsachusch gang sittsam und löif nit vam wäg ab
264,hitu chanich feister und rte offola es chund köen fleiga i,hitu chan ich feischter und porte offu lah es chunt küm en fleiga ih
265,um dibiodi wersit täriner schwzstez nit güet vill dierm pflanzo aarte send gfärdut,um die biodiversität iner schwiz steits nit güet vill tier und pflanzuarte sind gfährdut
266,so kiert digrundbsitz seriisabella branwal derhitunie traktore und töffkrach sunder zufaku valöibfresch,so kehrt die grundbsitzeri isabella braunwalder hitu nimme traktoru und töffkrach sodern zquaku va löibfresch
267,schiftlich lätschi lua mittlu mod stäge ängum üstüsch mitdum bundesamt vergsunt heit,schriftlich lähnt schi lah mitteilu mu stäge in ängum üstüsch mit dum bundesamt fer gsundheit
268,mau u der gsontesversorgigspräundschi teme wiemobilität öffent lichi sicheheit wono und sowitera,näbu der gsundheitsversorgig sprächunt schi theme wie mobilität öffentlichi sicherheit wohnu und so witer ah
269,im neschtu jarsol henttrackin derzcho,im negschtu jahr soll handtracking derzüe cho
270,s abtieru faner aget erfolkt ober zitu flächi vom farzig,zabfiiru vane rakete erfolgt uber dsituflächi vam fahrzig
271,dachlaglütut ufvolksverhezsig und vrbreitig fabpropagandamateralva derfassigs feintlichu organisatione,dahchlag lütut uf volksverhetzig und verbreitig va propagandamaterial va verfassigsfeindlichu organisatione
272,zweitsterchstiparti isch zozialdemukeratisch arbeitaparti votischöschtricho,zweitsterchschti parti isch dsozialdemokratisch arbeiterparti va ditschöschtrich cho
273,fadaü isch s wizüfärzgangu,va da üs ischs witer üfwärts gangu
274,dmaria wird betöibt undbastell gfahru,dmaria wird betöibt und zer baustell gfahru
275,ä sint wolkenurzumtelinubärge va der zentralend uschtschwitz un znort bündo,zäjer sind dwolke nur zum teil inu bärga va der zentral und oschtschwiz und znordbündu
276,am samsstakuns te immer chelter und pism abu giet eflocke bisent sflachland,am samstag chunts öi immer chelter und bis emabu gits de flocke bis ins flachland
277,der zöget zim siduverliesparkwerlwolke öi uber du bärge abiblib und harmlus,derzüe gits im südu veli es paar quellwolke öi uber du bärga aber die blibunt harmlos
278,im wallis gits es pargreseri wollicke,im wallis gits es paar gresseri wolkulicke
279,naju sanksione gguchchanei hend dass bewisu,dnöiju sanktione gägu chamenei hent das bewiesu
280,soplant der us ütmenescter mikpompeoes wältwizpünt nisgägu de land,so plant der usüssuminischter mike pompeo es wältwits bündnis gägu das land
281,ereitnlilnejrgeterärmt diirjbtln däbrujit,wier hei zbrasilien es fragmentierts parlamänt die gregscht fraktion het zäh prozänt vane sitza
282,hofe dierefüsländisch echeiverfraueride,hoffet ier öi üf üsländischi chöifer va ewer idee
283,vor dr bundespresitantinsi monettas omaruga redet der we fgrunder klaus schwab,vor der  bundespresidäntin simonetta sommaruga redut der wefgründer klaus schwab
284,derand reas feterdt aner vm vane ringer skasachtan för es üsrie vezeichu gsorgt,der andreas vetsch het aner wm vane ringer zkasachstan fer es üsriefezeichu gsorgt
285,kweis dassie dos nit welt dassich indiner vergangeheit wielu u das haöinie gmacht,ich weiss dass dü das nit willt dass ich in diner verganguheit wiehlu und das hani öi nie gmacht
286,wentieri üsnazuch de stamunt haltdi akarie verelatifgoproblematisch,wenn tieri üs nahzuchte stammunt halti aquarie fer relativ unproblematisch
287,hols isch es vertrusmaterialun döi es was schön cha ltru,holz isch es vetruuts material und öi eis wa schön cha altru
288,wenns stroverbrrücht isch rutschts va lei immerwiter m berichmit betowodu,wenn zstroh verbrücht isch rutschts va ellei immer witer inu berich mit betobodu
289,es gäbeswenig wisseschaftglichi bewisa dass d flaneschutzmittelchreberzige hets damalsgeissu,es gäbe zwenig wissuschaftlichi bewisa dass zpflanzuschutzmittel chrebs erzige hets damals gheissu
290,so isch im wallis di kanntonstrase ieschu zaniasunzermatgspertgsi,so isch im wallis die kantonsstrass zwisch zaniglas und zermatt gsperrt gsi
291,im lachstock vam abau hüsund flädermischwiplini und sienta ihruschiungnu üf,im dachstock vam ahbau hüsunt flädermischwiblini und ziehnt da ihrusch jungu üf
292,dümalsch das ja änzbu üs,dü malsch das ja änz bunt üs
293,der mulworf grabut schiatuch därda,der mülwurf grabut schi durch därda
294,du geschlisligus  de achbodu,dü geisch lislig uber de dachbodu
295,richhat ich ladich etzlot,richard ich lah dich jetz los
296,ha öi am gramtufgnascht meischter,ha öi amu rahmtopf gnascht meischter
297,i stossu dmarschadrch digägent di kidom und schlatmit dum chopf gäg anglastisch,schi stossut dmarsha durch di gägend di kit um und schlat mit dum chopf gägu en glastisch
298,wise spaerdäm mit dbarit tdas oenhuuffegäld,wiso spart er dänn mit de marita sonen huufe gäld
299,inethjopie grües sime sich biage kontact äu wemer sich nöd känni,in äthiopie grüessi mer sich bi augekontakt au wenn mer sich nöd känni
300,aber hät auned iesproce,aber er hät au nöd widersproche
301,d telprfatisierig hät kei uswrkige ufs interatenale gschäfft,d teilprivatisierig hät kei uswürkige ufs internationale gschäft
302,i de jahr nach de unnabhängigkeit häet sech im bundi zuenähmend es chas usbreitet,i de jahr nach de unabhängigkeit hät sich in burundi zuenähmend es chaos usbreitet
303,de grunedanke vo dere rekig isch dass dademit dwaffeglecheizwüscht de partee gwatwirt,de grundgedanke vo dere regelig isch dass dademit d waffeglichheit zwüsched de parteie gwahrt wird
304,de dep ischn öbe i nicknolte au usfiehr ende brodezänd gsi,de depp isch näbedem nick nolte au usfüehrende produzent gsi
305,di chemisch sucdur ändlet starch tere vo vluigsetin,di chemisch struktur ähndlet starch dere vo fluoxetin
306,sie wede trainell am dunstig vorem asemitwuchgässe,si werded traditionell am dunstig vorem aschermittwuch gässe
307,ide folgeahr isch es zu mefach ablünderige durfranzosischi trucgbacho,i de folgende jahr isches zu mehrfache plünderige dur französischi truppe cho
308,de fal hauert isc nelsheiter himel bassiert er had vilmehen si stem feder uftecht,de fall hauert isch nöd us heiterem himmel passiert er hät vill meh en systemfähler ufdeckt
309,bunsrät draut zowietischi und russisch i minister,bundesrät träffed sowjetischi und russischi minister
310,mllflegttfxxft,e million arte sind momentan vom ussterbe bedroht
311,vorallem hät e sich aber ennama al späzaistu neui musigmacht,vorallem het er sich aber en name als spezialist für noi musig gmacht
312,ufi hät e sich zum khönig usrvela,drufhi hät er sich zum könig usrüefe lah
313,er isch mitm ründer vom lettischebueveband gsi,er isch mitbegründer vom lettische pureverband gsi
314,die masna zur verbesserig vo deernärigslag isch der bure lob juffi de stand gstosse,die massnahm zur verbesserig vo de ernährigslag isch ide puurelobby uf widerstand gstosse
315,dadbi isch sind glunge der ebelische barönt snalte ond nachenand zbesige,dadebi ischs ihm glunge di rebellische barön zspalte und nachenand zbesige
316,rittker werfe de regig pinkaschingvor,kritiker wärfed de regierig pinkwashing vor
317,de uspresidänt onel tamp hät s vdas zehrschmittroige reagiert,de uspresidänt donald trump hät uf das zerst mit drohige reagiert
318,de sächlefüfzgärigwill fürdefthpede ständerazitz vomparticholeg iachim eer wod zruckträtet verteidige,de sächsefüfzgjährig will fürd fdp de ständeratsitz vom parteikolleg joachim eder wo zruggträtted verteidige
319,de scif vo läderach ischwägsinere christlich berzügig as fraue finlich und homofopezänet worde,de chef vo läderach isch wäg sinere christliche überzügig als frauefeindlich und homophob bezeichned worde
320,jauetd natürlische sindnationalsräne eschs pezieli use vorderig,ja natürli isch es internationals renne e spezielli useforgerig
321,na hät si g sei und luter brüeled,nei hät si gseit und luter brüeled
322,aber er häed wiedersproche wosi sich gweigeret hät,aber er hät nöd widersproche wo si sich gweigered hät
323,e vil nöt dass du no ittermit innere muete strit isch,ich will nöd dass du no witer mit dinere mueter stritisch
324,am zistig und mituchnur zum teilsunnig algemeinsch würl und gwitrig,am zistig und mittwuch nur zum teil sunnig allgemein schwül und gwittrig
325,dschneflockachso dussächsegige iskristall,d schneeflocke wachsed us sächseggige iskristall
326,si monet da somaruga ich bin sehr fro und dankbar fürd d arbet im ständera,simmonetta sommaruga ich bin sehr froh und dankbar fürd arbet im ständerat
327,de isch bikliepolitische rage er ufdklötz,de isch bi klimapolitische frage eher ufd chlötz
328,es gbiznig wüsseschaftlichfi bewis das pflanzeshutzmittel chräbsgit has dazumallgheisse,es gäbi zwenig wüsseschaftlichi bewis dass s pflanzeschutzmittel chräbs git häts dazumal gheisse
329,im kantonargä hame drum keint stattlandgrabegseh,im kanton aargau chamer drum kein stadtlandgrabe gseh
330,de elgreko hät villereligiösi bülde und bortressusgmalt,de el greco hät vill religiösi bilder und portraits usgmalt
331,de ous hät behauptet dassin uftrag vom fäckeltön im d kontrolle über alli schlittaktilitäte ge hät,de joyce hät behauptet dass sin uftrag vom shackleton im d kontrolle über alli schlitteaktivitäte geh hät
332,d haubtawändig isch gege breidbläci ucherüter wiedistle chrotterpösche winde und storch schnabel göchtet,d hauptahwändig isch gäge breitblättrigi uchrüter wie distle chrotepösche winde und storchschnabel grichtet
333,de säm hät se nasse gri,de sam hät sich d nase gribe
334,ich sti bitzi nus de voraz chame,ich stibitz ihn us de vorratschammere
335,er isch es wochind klat hät,er isches wo oises chind klaut hät
336,drungstörteau hi und  ab,drum stürz ich au hi und da ab
337,sie oberfläche isch unebe gi,sini oberflächi isch unebe gsi
338,in melbn ischer inm halpfinal an wakthoko witst gscheitet,in melbourne ischer im halbfinal am novak djokovic gscheitered
339,dassgält zöl lud barmelan scho das jaigsetzt werde,das gäld söll lut parmelin scho das jahr igsetzt werde
340,de hetgi sini uffegi bim klimastuzs nötgmacht,de hegi sini ufzgi bim klimaschutz nöd gmacht
341,und versicheret ti wo vir das zand,und versichereti wo für das zahle münd
342,sbofelige kurhus häis varchurzem nümezudeiebanbast,s boufellige kurhus hät bis vor churzem nüme zude noie bahn passt
343,s undter näme erbt um ne ichude,s unternehme wirbt um noi chunde
344,wo häsch sois versteckt,wo häsch s chies versteckt
345,fänster uskunstof chönd shrndlich usgswi holzigi vänster will uf de volieflächi holtsaucktur abtaockt werde chand,fänster us kunststoff chönd sehr ähnlich usgseh wie holzigi fänster will uf de folieflächi holzstruktur abdruckt werde chan
346,dan ischsi als usagorespondäntin ufsemfrenzisgve gange und isch korespondäntin i de vestitz gsi wo sizrugisch,dänn isch si als usakorrespondäntin uf san francisco gange und isch korrespondäntin ide westschwiz gsi wosi zrugg cho isch
347,zueselich häts velersson ölli wächselgeh,zuesätzlich häts vill personelli wächsel geh
348,dich end ameus,die gänd au meh us
349,di flinstibeteiligung häntd kant tön uri mit s wedrisg vrozänt flarussmittveedrisg przänt und abbe zeäl innerode mit fieredrisg prozänt ghah,di chlinschti beteiligung händ d kantön uri mit zweiedrisg prozänt glarus mit drüedrisg prozänt und appezell innerrhode mit vieredrisg prozänt gha
350,ber argäubraubinde mäldedebirekörd,bern aargau und graubünde mälded noi rekörd
351,dia hätschte säni au dezueschlag übercho,die hät schlussändlich au de zueschlag übercho
352,verdas müstet eheblichlis sicherheitz bedäne dahsi wil zum isc bil entstorm,für das müssted erheblichi sicherheitsbedänke da si wie zum bispil en sturm
353,ihre gswicht vole superlig hets acht spilte gh wo vierpartie unenede usgange send,ide gschicht vode super leage häts acht spiltäg geh wo vier partie unentschide usgange sind
354,d gol vode berliner falled aber nachgwüetgithil vode gäst geber,d goal vode berliner falled aber nach güetiger mithilf vode gastgäber
355,iderige spil stönd drüpartie gägetims a wo nom plofs kämpfed,i de übrige spil stönd drü partie gäge teams ah wo no umd playoffs kämpfed
356,wolitikbe iflussieri arbed nöd d wüsseschaft,politik beiflussi ihri arbet nöd d wüsseschaft
357,bi de nafelligwi e vorssichtig und schüüch,bide nahstellig wird er vorsichtig und schüch
358,ner brucht scifich zsädele und gfläband,mer brucht stift zättel und chläbband
359,d fraue beahrbeidet twälder und ache krulli schmock wo si de turiste verchaufed,d fraue bearbeitet d fälder und mached chrällelischmuck wo si de touriste verchaufed
360,si sch als verzierig entwerrediräkt oder miterekordel ade apa agmacht,si isch als verzierig entweder direkt oder mitere kordle ade chappe ahgmacht
361,svorbilt ferdass bjakt isch am marsell düschansis schachtel im koffer gse,s vorbild für das projekt isch am marcel duchamps sis schachtel im koffer gsi
362,de gröste betri bichamolkeöi,de grössti betrieb isch e molkerei
363,egaui festlegig vom streck verlauf isch abernonig beschlosse worde,e gnaui festlegig vom streckeverlauf isch aber nonig beschlosse worde
364,de inneri frite in ängland isch abernur obefächklich gsi,de inneri fride in england isch aber nur oberflächlich gsi
365,de bund inverwiert übegoronawirus sittwaziun üde schwiz,de bund informiert über d coronavirussituation ide schwiz
366,gnämit eture send ame zistigzerwarte,ahgnähmi temperature send abem zischtig zerwarte
367,elt frder bosmortertange ond zei oum öt fer washeste vergoziore,sie esch as bett fode grossmuetter gange ond gseit grossmuetter was hesch du för grossi ohre
368,gerane end jorgäng wosech nedidassiortauffe wed njemertinetifergif,es geht anschinend johrgäng wo sech ned jedes johr träffe well niemert dinitiative ergrifft
369,frener etz ond zwoui albbtriebfennigergehn dach ei elb het si shusmetlerwillefchuft,früehner het sno zwei alpbetrieb weniger geh doch ei älpler het sis hus mettlerwile verchauft
370,eföll d rechtine fomiaobrüelocs,die erföllt drichtlinie fode who mühelos
371,befuf uch butuch döreo danbauond dugebc ondebalegge,de jack triebt es böses spel met dene beidne ond tötet es paar onbeteiligti
372,am dbatafedenochgragaberugi en glaubefn dademoden nati oreugfeg,en grossi azahl fo sine uftraggeber esch jüdischem glaube gsi ond dodemet em naziterror usgsetzt
373,de de hocfodechene bönde börche ang wabe,ede hochlage chönne dwenter dorchus sträng wärde
374,bevordeachels de werdachoesch escher em sächsi ste rot ond staalter fomerseborse,bevor de nach elsterwerda cho esch escher em sächsische rot ond statthalter fo merseborg gsi
375,sshisme het dodour aumi morde izokalte and hede  endseit,sschisma het dodore au em orde izog ghalte ond het de entzweit
376,sie send emettefer chnöpti franze sowieicke kuasle verziert,sie send met decht verchnüpfte fransle sowie decke quasle verziert
377,ausemet letterwäresg mes verwändi,au sini blätter wärde als gmües verwändet
378,bsonder sie de rommanti händ di grüene chöne pankte,bsonders ede  romandie händ die grüene chönne ponkte
379,e usgan vode astofttallehet  ante gännt ih chafpe,de usgang fode ständerotswahle em kanton gänd esch no offe
380,de dächsewigjöries vanmäni,die sächsedrigs jährig zieht es parlamänt ih
381,patrikosteter chlimaschtotzetsberte bww eb schwitz esch aber entüst fode konferänzind madrit,patrick hofstetter klimaschotzexperte be wwf schwiz esch aber enttüscht fode konferenz en madrid
382,zorwent sch bruef tim ond aktifipolitik be der veriebahre,so lönd sech bruef studium ond aktivi politik besser veribare
383,aber ben ogmauntebökibuchvom wolchuchoga,er het en scher gno ond de decki buch vom wolf ufgschnette
384,e de letzschte tag sind ne au strale et zwarstorzfluetodbrisgi hage chwöne fom hemmel gheit,ede letzte täg send in australie zwar storzfluete ond riesigi hagelchörner fom hemmel gheit
385,aworde sone fobh elle ond höudee frone,obwohl de sommer verbi esch zerpe grelle ond heugömper om dwett
386,omnbiodivsitä schwizstotsneguetfelitier ond pflanzarte snd gwördet,om dbiodiversität ede schwiz stohts ned guet velli tier ond pflanzearte send gföhrdet
387,diebs bist halssogmandisprachzo texenschin sprochnig si ächzitie tegsct komentiere,deep speech cha als sognannti sprachzutextengine gsprochnigs e ächtzit e text konvertiere
388,wenn genautflagge zom merstomolg heisseword esch loht zenömelofesctstelle,wenn genau dflagge zom erschte mol gheisse worde esch loht sech nöme loh feschtstelle
389,au emeno ufdrenglech ezigloseeiterändlechemodenig,au emene ufdrengleche zitgnoss seit er ändlech emol dmeinig
390,do trfabe eder sech zum losrüfe,dodrufabe heter sech zom könig lo usrüefe
391,ine aubvorze zitöelledibetrofstelle a wäre d hisrot anddöche blottere,innerhalb fo chorzer zit schwälle die betroffene stelle ah wätrde heiss rot ond möche blottere
392,eänd jet echrecteig eefreschspeme wostöegeezbesesmeeeromenebren,mer händ jetzt e chräftigi nordweschtströmig wo dstörige jetzt bes e mettelmeerruum inebrenge
393,de jura ond au d voralteregblibesunnig,de jura ond au dvoralperegione bliebe sonnig
394,ielchsufeneberhoneissig gasce barofsalvogestfuee,jährlechbsueche öber hondertdrigtuusig gäscht de barocksaal fode stiftsbibliothek
395,uigure aber au kasa stanne tatare oderkirgise,uigure aber au kasachstane tatare ond kirgise
396,ich beföene gschlage ond drangasiert worde obt od belon,ich be fo ehne gschlage ond dranglasiert worde globt ond belohnt
397,de bechnecargg userbärbin ubäbebendernane und bune ufget wurenughu und weochäralfand,de technopark esch es paradis för startuponternähme ond jongi töftler wo erere entwecklig zom dorchbroch verhälfe wänd
398,eseigifössi abere grossi schassevelivorinanzkolegt zträffe wennau e chorze zit,es seigi för sie aber e grossi chance velli fo erne amtskollege zträffe  wenn au e chorzer zit
399,sonden szreite vo jugendleche wo etsgrossi partei es schwölerbringe,sondern losträtte fo jugendleche wo jetzt grossi parteie es schwetze brenge
400,echvegwäg käenacu nut nöchbö wüem und fä afutibörder vo de fiverlüchgetlördrüunduchgäplöba,srf begleitet snationalteam hutnöch dor dwm ond zeigt exklusiv belder fode schwizer liechtatlethinne und liechtathlete
401,eabdu me ro,ond es wartet niemert of dech
402,echaeni hätäti einebsetlewenti ewärdi gwoche,ich chan mini härztätigkeit ned ihstelle wenn du brüellsch als wär dis härz broche
403,er iss me emmmer ales wäg,er esst mer emmer alles weg
404,chessin dwärne schaftträchwältegki vo dasoebeafwächen,es send dbärner chraftwärch sälber gsi wo dabschaffig beschlosse händ
405,urfebem hete di ahgve und eepee und achgwüert,osserdem häter sie ahgschroue ond het de prozäss onsachlech gfüehrt
406,ebeamileträmawerem stüritriepoteretjerd wo bescholdigwerd bestächig säldr agna zal,idem familiedrama werd en stüritrieber portraitiert wo bescholdigt werd bestechigsgälder ahgno zha
407,de meieseebialug fodebrobiefuertforde,die meiste szene ond dialög send improvisiert worde
408,ebe dast ügeetnach end ere lonamit prafssere,ich be das stöck grad nach minere lune am improvisiere
409,ehietechwede het neeglächedond het absebutisoshweli undfino ochiltikei,er het nie glert rede het nie glachet ond het absoluti sexuelli ond finanzielle glichgöltigkeit zeigt
410,eeg mime relofarewceigoe,er esch nöme velo gfahre well sis födli weh do het
411,wä nö ch otedebe,sam het sech dnase grebe
412,ken au esohanig looniderstigsech,genau eso hani gluegt woni de ersti gseh han
413,are pändusoch und en n vode länphanthrbecrchodnochnochluchkchtuni und puetek,er het dhand usgstreckt ond em schien fode lampe hani gseh dass zwei fo sine chnöchel ufgschörft send gsi ond blüetet händ
414,busgle ei wegte,usglehnt hanis ned gstohle
415,onds ävertirch ech cfweibischigrit,wens aber störmt ond schneit esch de früehlig nöme wit
416,e danzgnot fürdem wode cralt,sie tanzt met jedem wo deför zahlt
417,me wee ahrschindch ali umbeoffesie,mer wärde wahrschindlech alli onbeholfe si
418,umewbt üserhauta und zwart tinami,d sunnä blibt üs erhautä und zwar bis mitti nami
419,overhusconpackt met fena ur sch gsond hetlech un bedäntu,o dr hutkontakt mit denä öl isch gsundheitlech unbedänklech
420,dewärdä bsunders dachbauka ound berschtanteile vir bäröte probiszier,dert wärdä bsunders dachbaukä und beschtandteilä für bärghüttä produziert
421,ärisch eine v mitbegrüne vom junge dütschwitzer shpiufeum,är sich einä vodä mitbegründer vom jungä dütschschwizer schpiufium
422,aus frohete sech dmüglechkeit vorä habilitation müse ekcänzät,aus frou hetsi sech d müglechkeit vorä habilitation müesse erkämpfä
423,d baarbeuz isch fürnereie vo ier aartä sehrverlüntläch ungersuecht wordä,d paarbiudig isch fürne reihe vo tierartä sehr gründlech ungersuecht wordä
424,schnauischer ii dameliki volkne in defrietwortä und isch zumene bekante fingethititarischt worde,schnäu ischer idi damaligi folkszenä integriert wordä und isch zumene bekanntä fingerpickinggitarrischt wordä
425,lut em wirtschaftsedikertoas bfornner wärdä ungernäme zuenämes zupolitischä akturä,lutem wirtschaftsethiker thomas beschorner wärdä ungernähmä zuenähmend zu politischä akteurä
426,e isch  waut vordä trotzdedevizit wo ihmsi akaschtet wordtä,är isch gwäut wordä trotz dä defizit wo ihm si aaglaschtet wordä
427,bgromueder und krotchäpple düerd nabe auä,d grossmueter und s rotchäppli die schnappimer beidi
428,dai besser ha gsee,dassi di besser cha gseh
429,landwürtschaf flächäbrägg landschaftsbiut vom schwizermittuland,landwirtschaftsflächä prägä s landschaftsbiud vom schwizer mittuland
430,brreif bläterigcnauz dia orchide schi i gschützz,breitblättrigs chnabächrut  die orchideä isch ir schwiz gschützt
431,wo ofstpön stö chairegeumässig garsä sogu wi de farerort chwanzt oder de crächt beobachtesrrde ht,wo obschtböim schtö chöi regumässig gartävögu wi dr gartärotschwanz oder dr schpächt beobachtet wärdä
432,ä knau gaub u schmäting ateret öbertlisä,ä knaugäubä schmätterling flatteret überd wisä
433,die trisga dradmetergrossi landwirtschaf ime nid nachnaturschotz lerbuechklege,die drissg quadratmeter grossi landwirtschaft chöimer nid nach naturschutzlehrbuech pflegä
434,efibem iträte vorwöseschaft wemetorde o koniemen därmeitin wösseschätleerforsct wierset,es sig im inträssä vor wüssäschaft we methodä vor komplementärmedizin wüssäschaftlech erforscht würdä
435,ab etzä drüetächt isch serwändec voradum verbotde worethet,ab nünzähdrüäsächzg isch d verwändig vo radium verbottä wordä
436,im loinermest gsächa jogenblechech inturschnit vie aukohowärbisg and da,in los angeles gsächä jugendlechi im durchschnitt vier aukohouwärbigä am tag
437,d lindä isch bis im mereri meterhöchi mit chnoueä e und wucherigä übeseit,d lindä isch bis i mehreri meter hööchi mit chnouä bülä und wucherigä ubersäit
438,dr abrspil dr baier isch rit schnau füregschossä und het perchopfstbau vo ändet,dr abwehrschpiler beier isch blitzschnäu fürägschossä und het per chopfbau vouändet
439,e sctörmischäbscht brenktfegumitterund chautft,ä schtürmische herbscht bringt viu gwitter und chauti luft
440,diedänschi regierig wo dmitinofämber be is vo schweede nachdänemarch fö der gränzkontroue üfüerä,die dänischi regierig wott mitti novämber bir iireis vo schwede nach dänemark wider gränzkontrouä iifüehrä
441,so sig öb in china mit dr asiatischa infrastrucktur inbenbänk egägenentwurchf zum ihwif ntstandä,so sig öppä in chinä mit dr asiatischä infraschtruktur investmentbank ä gägäentwurf zum iwf entschtandä
442,handlet sechs drbi um mehh au amanachhefe ungerbecht,handlet sechs drbi um me aus numä nachhiufeungerricht
443,nouorbä hötfü höpunkt undachduded wändet orrölk a möpverwülemäm dfala vacfnouborfare pondentell ab,s snowboardä het si höhepunkt umd jahrtuusigwändi erreicht mittlerwilä nämä d zahlä vo snowboardfahrer tendenziell ab
444,u stobtme der näldo,und wi schtopptmä dr ronaldo
445,am ontig u mäntig zitwis sonnig,am sunntig und am mäntig zitwiis sunnig
446,si scheftbezsechne där aus krnd,si chef bezeichnet är aus guetä fründ
