,pred_str,text
218,grundgedanke vo de reglig isch dass dit twaffegliech heit zwüschet te paateie eher gwart bliibt,grundgedanke vo dere reglig isch dass demit dwaffeglichheit zwüsched de parteie eher gwahrt bliibt
219,si sind mit ticht vochnüpft defranze als au sicke aschte voziert,sie sind mit dicht vochnüpfte franse als au dicke quaschte voziert
220,e frosschlürch werdetie au als kaulkuapppe bezeichned,bi de froschlürch werded die au als kaulquappe bezeichnet
221,zuesätzlich vo stortter tawons vode ubi im gägeniu m afang nöd,zuesätzlich vostoht er davance vo de ruby ihm gegenüber am afang nöd
222,e het glichzitigakritisiert dass de damalli koschte günstigisiger kripin vonsab us de evaluation uusgschlosse wordeg,er het glichziitig au kritisiert dass de damalig chostegünstigi sieger gripen von saab us de evaluation usgschlosse worde seg
223,bsunder siile stängel über de winter stort gloh werded wil de distelfink frist zorme,bsunders wenn ihri stängel über de winter stoh glo werded will de distelfink frisst dsome
224,de aueschwutz isch ore volksabstimmig nünze drüenünzg entstande,de aueschutzpark isch dur e volksabstimmig nünzehdrüehnünzg entstande
225,sit zwetusigifzel lebezi wild und ohni zuetue vum ne imker,sit zweituusigfüfzeh lebed sie wild und ohni zuetue vomne imker
226,lute bünt no jagtvor schefte dorffen jege preujo achthase schüsse,lut de bündner jagdvorschrifte dörf en jäger pro johr acht hase schüsse
227,schutzbläch isch abe gae,sschutzblech isch abgfalle
228,wie konket bvorbereitige ide kantön usgorona wie rus uusgset isch unterschidlich,wie konkret dvorbereitige i de kantön uf scoronavirus usgseht isch unterschiedlich
229,i de schwiiz werded bro jo viertusig do medi kament inzsorgt,i de schwiiz werded pro johr viertuusig tonne medikament entsorgt
230,deensche wo s ich de umgang mizöttig ne profiaskenöt gfonind höntet zi soga e zuesetzleh srisi kodarstele,für mensche wo sich de umgang mit sötigne profimaske nöd gwohnt sind chönted sie sogar e zuesätzlichs risiko darstelle
231,amason wöd kuantunm komputing selofehigmache,amazon wott quantum computing salonfähig mache
232,es wird zuischd bewölkigi moste lock reid uf,es wird sunnig dbewölkig im oste lockered uf
233,mornalleodings heitzt in zug den ducht da pril sunne wieder ie,morn allerdings heizt in zug denn doch daprilsune wider ii
234,di beide blgboge sind geboge und sölledi miran untersucht werde,die beide blackboxe sind geborge und sölled im iran untersuecht werde
235,alkol ötte d ahlech drümi one menscheseitt wiea dabag sr achtmilione,alkohol tötet jöhrlich drü millione mensche seit dwho  tabak sogar acht millione
236,ussordem werded mensche i nodkorer teilwis teglich stunde langgg politi gschuelt,usserdem werded dmensche i nordkorea teilwiis täglich stundelang politisch gschuelt
237,dezuesi de becki flachwasser zonne gschaffe,dezue sind i de becki flachwasserzone gschaffe
238,nul as genze umd zwei tuusig trühundert meter,nullgradgrenze um zweitussigdrühundert meter
239,di riche werded immerricha di age immer ermer,di riiche werded immer riicher di arme immer ärmer
240,dschwizei d füüfjor es freihandels abcrome mit cine,dschwiiz het sit füf johr es freihandelsabkomme mit china
241,eist mi vordere lade infrastruk du duchuuus,da heisst mir fordered dladeinfrarstruktur durchus
242,is bispil e jcafifipozi us züri het ihm oktobert zweituusigünze für di jungsvfp kandidiert,eis biispil de jeffrey ferpozzi us züri het im oktober zweituusignünzeh für di jung svp kandidiert
243,s bortifi es schlarveland für musiggephaber,spotify  es schlaraffeland für musigliebhaber
244,dstürig vo de mortore oder de chüelsistem hend studente selberprogamiert,dstüürig vo de motore oder de chüelsystem hend dstudente selber programmiert
245,dschwii zo wirtschafter hoft sich vo dem de abbau vo zöl und handuls beschränkige,dschwiizer wirtschaft erhofft sich vo dem de abbau vo zöll und handelsbeschränkige
246,de plan isch vo egluh worde,de plan isch falle gloh worde
247,ne varem auebau isch sin i famiie mit imu fespelin gflue,no vorem mauerbau isch sini familie mit ihm uf westberlin gflohe
248,si ghorched im chiegsvalamne banere wo ianze zumnebamer voreinigt het,si ghorched im chriegsfall amne banneret wo ihri lanze zumne banner vereinigt het
249,neia het sic hetzal tmol dö tane ghockt,nei er het sich jetzt halt mol döt ane ghockt
250,i mein bfuschi dene pisine wo ned uusgstande isch,i mein pfusch i do in öpis ine wo nöd usgschtande isch
251,so strigsctu am babi kio i mütze ie min altmorm immer gseit het,so stricksch du dem baby kei neui mütze wie mini alt mum immer gseit het
252,er zwinkhei entscheidet bevor beripi,erzwing kei entscheidig bevord bereit bisch
253,was ocheuden do,wa suechsch du denn do
254,de spiler het erreisesch tres nadum spilnigs üs gmacht,de spieler het der reisestress nah dum spiel nix üsgmacht
255,s nöschati kit hagel vofübis triili meter,zneuchatel kit hagel va füüf bis drii milimeter
256,aber der wartig iitsch das di digitaltelefonidi glichglöibwürdigkeit und frallum stabili täthet wiet dana logtelleffoni,aber derwartig isch dass die digital telefonie die glich glöibwürdigkeit und vor allum stabilität het wie danalog telefonie
257,di deifi faner felschterbangkchafa geböe zi böde warieru,die teifi vaner feischterbank cha va gebäude zu gebäude variieru
258,mit hilvo ihrusch ghörsiänuntschi schich im dunkloperfektoriontieru,mithilf va ihrusch ghörsinn chännunt schi schich im dunklu perfekt orientieru
259,archa ön,starche föhn
260,ufu fäst iner willa klauterantun es wärtfols farzig,ufemu fäscht iner villa klaut der anton es wärtvolls fahrzig
261,o gaffer ste bim wäschu hinnerie,der coiffeur steit bim wäschu hiner ihm
262,züedem hetmo no injenerzit in gliechtu steiner fü espalationalmantschafüefu,züedem het mu nu in jener zit in dliechtusteiner füessballnationalmannschaft berüefu
263,wedü üsachusch gangsitzam und löf ni vanm däg ab,wenn dü üsachusch gang sittsam und löif nit vam wäg ab
264,hitu chanich feischter undd borte ofola es chundkunen fleiga i,hitu chan ich feischter und porte offu lah es chunt küm en fleiga ih
265,um dibodi wer si täriner schwiz stäz nit güet vil dierum flanzoahrte sind gfärdut,um die biodiversität iner schwiz steits nit güet vill tier und pflanzuarte sind gfährdut
266,so kiert di grundbsitzeriisa bella branwal der hituni e traktoru und töfkrach zondern zowaku va löi bfresch,so kehrt die grundbsitzeri isabella braunwalder hitu nimme traktoru und töffkrach sodern zquaku va löibfresch
267,schiftlic lwätschi lah mit teilu mond shtäg ängugüstüsch mit dum bundesämt ver gsuntheit,schriftlich lähnt schi lah mitteilu mu stäge in ängum üstüsch mit dum bundesamt fer gsundheit
268,näu uder gsuntetsversorgigsplä und schi teme wi e mobilität öffentlichi sicheheit wono und suwiterah,näbu der gsundheitsversorgig sprächunt schi theme wie mobilität öffentlichi sicherheit wohnu und so witer ah
269,im niegschtu jahrsol henntdracking derzecho,im negschtu jahr soll handtracking derzüe cho
270,s abpiiru vaner agete erfolkt ober zitu flächi vaom artsigk,zabfiiru vane rakete erfolgt uber dsituflächi vam fahrzig
271,dachlag lüsctutufvolksverhetsig und ferbreitig fappropaganamateri al va erfassigfeintlichu organisatione,dahchlag lütut uf volksverhetzig und verbreitig va propagandamaterial va verfassigsfeindlichu organisatione
272,zweitsterchstiparti isch zuzialdemu kratisch ahrbeitiparti vo tisch üschtricho,zweitsterchschti parti isch dsozialdemokratisch arbeiterparti va ditschöschtrich cho
273,fa das isch s wiizüüfäerzgangu,va da üs ischs witer üfwärts gangu
274,d maria wird betöibt und e ba stel gfahru,dmaria wird betöibt und zer baustell gfahru
275,säe sind d wolkenurzum telinu bärge vo der zen dralund usctschwiz undsnordbündu,zäjer sind dwolke nur zum teil inu bärga va der zentral und oschtschwiz und znordbündu
276,am samta kuns töi imer chelter und bis emabo gisdefloke bis en sflachland,am samstag chunts öi immer chelter und bis emabu gits de flocke bis ins flachland
277,der zöget im sidu velies parkwelwole öi uber du bärge abriblib und harmlus,derzüe gits im südu veli es paar quellwolke öi uber du bärga aber die blibunt harmlos
278,ihm wallis gits s pargresseri wolice,im wallis gits es paar gresseri wolkulicke
279,na ju sanktione gägochad nei hend das bewisu,dnöiju sanktione gägu chamenei hent das bewiesu
280,so plant der us üumi nister eikponpo es wältwiz büntnis gägu das land,so plant der usüssuminischter mike pompeo es wältwits bündnis gägu das land
281,iredisnilneufreteränret cirirfvti du äboztiä,wier hei zbrasilien es fragmentierts parlamänt die gregscht fraktion het zäh prozänt vane sitza
282,hoffe dieifüsländisch de cheiferfaue ri de,hoffet ier öi üf üsländischi chöifer va ewer idee
283,vor der wundespresituntinsi monettas omaruga redet der wefgunder klaus schwab,vor der  bundespresidäntin simonetta sommaruga redut der wefgründer klaus schwab
284,de and rias fetet aner wem vane ringer s kasahstan fer es üsrievezeichu gsorgt,der andreas vetsch het aner wm vane ringer zkasachstan fer es üsriefezeichu gsorgt
285,cweis das süduss nit wilt das sich in diner ver gangu heit wielu u das han nöinie gmacht,ich weiss dass dü das nit willt dass ich in diner verganguheit wiehlu und das hani öi nie gmacht
286,wen tieri üs nahzuch de scammunt halt di akarie verelatifgnproblematisch,wenn tieri üs nahzuchte stammunt halti aquarie fer relativ unproblematisch
287,hols isches vertruzsmaterial udöei eis wa schön cha altru,holz isch es vetruuts material und öi eis wa schön cha altru
288,wens strover brüchtisch rutscht vae li immerwitermberich mit betowodu,wenn zstroh verbrücht isch rutschts va ellei immer witer inu berich mit betobodu
289,es gäbe zwenig wissuschafttlichi bewisa das d flanzuschutzmittelch rebserzig hets damal s geissu,es gäbe zwenig wissuschaftlichi bewisa dass zpflanzuschutzmittel chrebs erzige hets damals gheissu
290,so isch im wallis di kantonstrasischu zanias unt zermat gspertgsi,so isch im wallis die kantonsstrass zwisch zaniglas und zermatt gsperrt gsi
291,ihm fachstuck vam aba hüüs und flädermischwiiplini und ziehenta ihruschiungu üf,im dachstock vam ahbau hüsunt flädermischwiblini und ziehnt da ihrusch jungu üf
292,dü maltsch dass ja änz bo üs,dü malsch das ja änz bunt üs
293,der mülwurf grabut schiduch dä da,der mülwurf grabut schi durch därda
294,du geisch lislig uar de achbodu,dü geisch lislig uber de dachbodu
295,wich a ich ladich etz lot,richard ich lah dich jetz los
296,ha öi am ramtuf gnascht meischter,ha öi amu rahmtopf gnascht meischter
297,i stosso d marscha druch di gägend die kidom und schlat mit dum chopfgägu n glastesch,schi stossut dmarsha durch di gägend di kit um und schlat mit dum chopf gägu en glastisch
298,wisse sparberdäm mit de aritas onen hufe gäld,wiso spart er dänn mit de marita sonen huufe gäld
299,inetjopie grüessi me sich bie age kantackt ä wemmer sich nöd käni,in äthiopie grüessi mer sich bi augekontakt au wenn mer sich nöd känni
300,abe hed auned isproche,aber er hät au nöd widersproche
301,d d elprivatisierig he chei uswürkige ufs interasionale gschäft,d teilprivatisierig hät kei uswürkige ufs internationale gschäft
302,ide jahr nach de unabhaingig keit et sich im bondi zuenähmend es chas us beitet,i de jahr nach de unabhängigkeit hät sich in burundi zuenähmend es chaos usbreitet
303,de grundke danke vo de ärerckigisch dass d ademi d waffergliicheit züsht dö partae gwottwirt,de grundgedanke vo dere regelig isch dass dademit d waffeglichheit zwüsched de parteie gwahrt wird
304,de dep isch n eberin nick nolte au usfüerende brodezänd gsi,de depp isch näbedem nick nolte au usfüehrende produzent gsi
305,di chemisch stoch dur ähnlet starch dere vo fluxsetin,di chemisch struktur ähndlet starch dere vo fluoxetin
306,sie wärde tradtinell am dunstig vorem aschnit wuchgässe,si werded traditionell am dunstig vorem aschermittwuch gässe
307,ide folgendahr isch es zumefacha blünderige dur franzusischi truppe cho,i de folgende jahr isches zu mehrfache plünderige dur französischi truppe cho
308,de val hauert isc nilsheiterum himmel pasiert er hät vil mehen sü stem feder ufdeckt,de fall hauert isch nöd us heiterem himmel passiert er hät vill meh en systemfähler ufdeckt
309,bundzrät räd zo wietischi und russischi minister,bundesrät träffed sowjetischi und russischi minister
310,glslwemlgguteeturxuexcwt,e million arte sind momentan vom ussterbe bedroht
311,vorallem hät e sich aber en name al spezelistu neui musiggmacht,vorallem het er sich aber en name als spezialist für noi musig gmacht
312,ufi hätde sich zum könig usrepela,drufhi hät er sich zum könig usrüefe lah
313,er isch mitründer vom lettischer bul vebant gsi,er isch mitbegründer vom lettische pureverband gsi
314,di e masna zur verbesserig vo de ernärigslag ish de bure lobiu füderstand gstosse,die massnahm zur verbesserig vo de ernährigslag isch ide puurelobby uf widerstand gstosse
315,dadbi isch sind glunge siere bellische barönd salte und nachenand zbsige,dadebi ischs ihm glunge di rebellische barön zspalte und nachenand zbesige
316,d chrittiker werfe de regiig pinaschingvor,kritiker wärfed de regierig pinkwashing vor
317,de uspresiänt onel camp hät s das zehrschmit rouige reagiert,de uspresidänt donald trump hät uf das zerst mit drohige reagiert
318,de sächlefüfzgierig wil für d ftp de ständera zitz vom partikoleg jachim eer od zruckträtet verteidige,de sächsefüfzgjährig will fürd fdp de ständeratsitz vom parteikolleg joachim eder wo zruggträtted verteidige
319,die schif vo läderach isch wägsinere christlich überzügig als frauefeinlich und homvopezänet worde,de chef vo läderach isch wäg sinere christliche überzügig als frauefeindlich und homophob bezeichned worde
320,jau et natül ische sindnationals ränne espetzieli use forderig,ja natürli isch es internationals renne e spezielli useforgerig
321,nä hät si g sei und luter brüelet,nei hät si gseit und luter brüeled
322,aber er hät id wiedersproche wo si sich gweigeret hät,aber er hät nöd widersproche wo si sich gweigered hät
323,isch vil nöt as du no itermit inere mueterstritisch,ich will nöd dass du no witer mit dinere mueter stritisch
324,am zistig und müuch nurd zum eil sunnig algemein schwül und gwitrig,am zistig und mittwuch nur zum teil sunnig allgemein schwül und gwittrig
325,d schneeflock h achso dus sächsegige iskristall,d schneeflocke wachsed us sächseggige iskristall
326,si mo nette sumoruga ich bin ser froh und dankbar für d arbet im ständ erad,simmonetta sommaruga ich bin sehr froh und dankbar fürd arbet im ständerat
327,de isch bi klipolitische frage ehr ufdklütz,de isch bi klimapolitische frage eher ufd chlötz
328,es gäbizinig wüsseschaftdlichi bewis dass pflanze schutzmittel chräps git hät s dazumal gheise,es gäbi zwenig wüsseschaftlichi bewis dass s pflanzeschutzmittel chräbs git häts dazumal gheisse
329,im kantonargäch hame drum keint stadtlandgrabe gseh,im kanton aargau chamer drum kein stadtlandgrabe gseh
330,de el greggo hät vile reiligiösi bülder und bortresusgmalt,de el greco hät vill religiösi bilder und portraits usgmalt
331,de cous hät behauptet das s in uftrag vom ekeltöen inm d kontolle über alli schlittaktiwitäte g hät,de joyce hät behauptet dass sin uftrag vom shackleton im d kontrolle über alli schlitteaktivitäte geh hät
332,d hauptawändig isch gäge breitbletii uchrüter wie distle chroterpösche winde und storch schnabel gichtet,d hauptahwändig isch gäge breitblättrigi uchrüter wie distle chrotepösche winde und storchschnabel grichtet
333,de säm hät snase grien,de sam hät sich d nase gribe
334,ich stibitzi nus de vorat zchammer,ich stibitz ihn us de vorratschammere
335,er isch es wochind klat hät,er isches wo oises chind klaut hät
336,drumg stürtich au hi und a ab,drum stürz ich au hi und da ab
337,sie oberfläche isch unebe gsi,sini oberflächi isch unebe gsi
338,in melben isch erim haltfinal anawakscoko witsct gscheitet,in melbourne ischer im halbfinal am novak djokovic gscheitered
339,das gäldzöl lut barmeland scho das jaigsetzt werde,das gäld söll lut parmelin scho das jahr igsetzt werde
340,de hegi siniufcibim klima schuz nöt gmacht,de hegi sini ufzgi bim klimaschutz nöd gmacht
341,und versichereti u fird as zoaend,und versichereti wo für das zahle münd
342,sboufelige ckuurhuus hät is vorchurzem nümme zude ieban bast,s boufellige kurhus hät bis vor churzem nüme zude noie bahn passt
343,s un de näme irpt um neuichude,s unternehme wirbt um noi chunde
344,wo häsch suis versteckt,wo häsch s chies versteckt
345,fänster us kunstoaf chönd sirendlichusgseh wi holzigi fänster wil uf de volieflächi holtsocktur abtdockt wärde chan,fänster us kunststoff chönd sehr ähnlich usgseh wie holzigi fänster will uf de folieflächi holzstruktur abdruckt werde chan
346,dän isch si als usa korespondäntil uf semfernzisgo gange und isch korespondäntin i de westitz gsi wo si zrug koisch,dänn isch si als usakorrespondäntin uf san francisco gange und isch korrespondäntin ide westschwiz gsi wosi zrugg cho isch
347,zuesälich hät s vilersonölli wächselt geh,zuesätzlich häts vill personelli wächsel geh
348,di hend au meus,die gänd au meh us
349,di chlinstibe teiligung händ kantön uuri mit sweiidrisprozänt clar us smitteredrisg proänt ond apbe zel innerode mit vieredrisg prozänt ghoh,di chlinschti beteiligung händ d kantön uri mit zweiedrisg prozänt glarus mit drüedrisg prozänt und appezell innerrhode mit vieredrisg prozänt gha
350,bern arg o braubinde mälde diere hörd,bern aargau und graubünde mälded noi rekörd
351,die hät schde sändich au de tzueschlag über cho,die hät schlussändlich au de zueschlag übercho
352,der das müssed eheblichli sich verheits bedänke de ahsi wi zum ispil entstorm,für das müssted erheblichi sicherheitsbedänke da si wie zum bispil en sturm
353,ide gschicht vode superlig häts achtspilte gäh wo vier partie un enite usgange sind,ide gschicht vode super leage häts acht spiltäg geh wo vier partie unentschide usgange sind
354,d goohl vode berlinner falletdvor nach güetigithil vode gässteber,d goal vode berliner falled aber nach güetiger mithilf vode gastgäber
355,i deurige spiel stöndrüpartiegäegetims a wo nomd plejofs kämpfed,i de übrige spil stönd drü partie gäge teams ah wo no umd playoffs kämpfed
356,politik be iflussieri arbed nöd d wüsseschaft,politik beiflussi ihri arbet nöd d wüsseschaft
357,wide nafellig wil de vorsichtig und schüüch,bide nahstellig wird er vorsichtig und schüch
358,er bruchschif zädel und gfläppand,mer brucht stift zättel und chläbband
359,d fraue beahrbeidet twälder und mache krälli schmuck wo siede duriste verchaufed,d fraue bearbeitet d fälder und mached chrällelischmuck wo si de touriste verchaufed
360,sie sch als verzierig entwerrediräkt oder mitere kortl ade apagmacht,si isch als verzierig entweder direkt oder mitere kordle ade chappe ahgmacht
361,svorbilt fürdass jekt isch am marel üschan siss schachtl im choffer gsi,s vorbild für das projekt isch am marcel duchamps sis schachtel im koffer gsi
362,de gröste betri bi hd molköi,de grössti betrieb isch e molkerei
363,eghaui festleiig vom strick verlauf isch abe nonig beschlosse worde,e gnaui festlegig vom streckeverlauf isch aber nonig beschlosse worde
364,de inneri fride in ängland isch aber nur oberfächlich gsi,de inneri fride in england isch aber nur oberflächlich gsi
365,de bund impferliet übe goronawirussi twozion ide schwiz,de bund informiert über d coronavirussituation ide schwiz
366,gna mitdemnturein amzistitzerwarde,ahgnähmi temperature send abem zischtig zerwarte
367,bet föde grosmoter dange ond seitt ossemuet de wasestu fö groziore,sie esch as bett fode grossmuetter gange ond gseit grossmuetter was hesch du för grossi ohre
368,eigidancin en jorgäng woset nididetjordäfe bil niemertinetifentif,es geht anschinend johrgäng wo sech ned jedes johr träffe well niemert dinitiative ergrifft
369,freneretzond zwoi alptriepbeniger gehn doch ei elbee het si susmet ler willef chuft,früehner het sno zwei alpbetrieb weniger geh doch ei älpler het sis hus mettlerwile verchauft
370,föl drechtine volm aopelos,die erföllt drichtlinie fode who mühelos
371,de tetmt deschguchdubene dnebeide ond dubebehbe ondepaleggu,de jack triebt es böses spel met dene beidne ond tötet es paar onbeteiligti
372,am geättälfu de nocgrageberutigi en gledeghlnd döodenöd em natibherowul gfög,en grossi azahl fo sine uftraggeber esch jüdischem glaube gsi ond dodemet em naziterror usgsetzt
373,ode huchagech ene dwnde burcheufang gage,ede hochlage chönne dwenter dorchus sträng wärde
374,bevorden ach els de werdachoesch escher ihm säcsi sch e rot ond stadtalter  vor mersebore sie,bevor de nach elsterwerda cho esch escher em sächsische rot ond statthalter fo merseborg gsi
375,scism het dodur ai morde izo kalte ond hetenzeit,sschisma het dodore au em orde izog ghalte ond het de entzweit
376,sie sönddem et deckfer chnöpti franze so wieickel kuate verziertt,sie send met decht verchnüpfte fransle sowie decke quasle verziert
377,au sin öt leter wär as gnösverwandigg,au sini blätter wärde als gmües verwändet
378,bsondet iede romandi händ di grühne chöne bankte,bsonders ede  romandie händ die grüene chönne ponkte
379,de usgang fode scatrotzwalle en kanten gänf esch offe,de usgang fode ständerotswahle em kanton gänd esch no offe
380,dis ächsewi jöhri es voarne män zi,die sächsedrigs jährig zieht es parlamänt ih
381,patric o stäeter limascotzegszbäte be vewief schwiz isch aber en tüst ode konferänzin madrit,patrick hofstetter klimaschotzexperte be wwf schwiz esch aber enttüscht fode konferenz en madrid
382,sobenzsgbruerbf türm ond daklie poltik beser p veribare,so lönd sech bruef studium ond aktivi politik besser veribare
383,älwer dem elfnaun der duchur duch umd wolchuch notde,er het en scher gno ond de decki buch vom wolf ufgschnette
384,iede letschte dägsin ene au strale e zwahr storzfluet o drisigi hage chörner vom hemmelgheit,ede letzte täg send in australie zwar storzfluete ond riesigi hagelchörner fom hemmel gheit
385,a wode son efobieehe s helle ond heubontronttet,obwohl de sommer verbi esch zerpe grelle ond heugömper om dwett
386,om biodi wersitete schwitzsho sneguetveli tier ond flanzarte send gördet,om dbiodiversität ede schwiz stohts ned guet velli tier ond pflanzearte send gföhrdet
387,diebsbisch halls doglanti spracht zu tekt enchin sprochnigs si ächtziti tegsht kommentiere,deep speech cha als sognannti sprachzutextengine gsprochnigs e ächtzit e text konvertiere
388,wen genaut flage zom erst molg heisse worde esch loht zonöme lofeststelle,wenn genau dflagge zom erschte mol gheisse worde esch loht sech nöme loh feschtstelle
389,au emene ubdrenglech e ziglos deweiter andleche modenig,au emene ufdrengleche zitgnoss seit er ändlech emol dmeinig
390,doderfa beder sech zoa glocgscheüffe,dodrufabe heter sech zom könig lo usrüefe
391,in der aufopose zittelledibetrofe stetle a wäbe de häis rrote onbekeblbotbre,innerhalb fo chorzer zit schwälle die betroffene stelle ah wätrde heiss rot ond möche blottere
392,and jetsech räigenefreshtstömi wod sterigi ees esmettem erumine grene,mer händ jetzt e chräftigi nordweschtströmig wo dstörige jetzt bes e mettelmeerruum inebrenge
393,de jura ond a de voralberegeblibe sunnig,de jura ond au dvoralperegione bliebe sonnig
394,di ellect suchen eberhonmfeiisig gäsh e ba rocksal fode stefirögt,jährlechbsueche öber hondertdrigtuusig gäscht de barocksaal fode stiftsbibliothek
395,ui gure aber au kasa starne tatare oe kirgise,uigure aber au kasachstane tatare ond kirgise
396,ich beföene gschlage ond drankg assiert worde ghoptwelont,ich be fo ehne gschlage ond dranglasiert worde globt ond belohnt
397,de dechni chargt ushe trädent vus äbebenternane und dungi buchgert wure n duckl und de ocherhal and,de technopark esch es paradis för startuponternähme ond jongi töftler wo erere entwecklig zom dorchbroch verhälfe wänd
398,es egipüsi abere gossiste osevillifor ene anzcoligt träfffe wen au i chorze zit,es seigi för sie aber e grossi chance velli fo erne amtskollege zträffe  wenn au e chorzer zit
399,sondern ostreite vo jugendliche wo ets gruessi pardeij es schweze blinge,sondern losträtte fo jugendleche wo jetzt grossi parteie es schwetze brenge
400,ötebel wägtäterak wu luch de drüen ond et ofe en tundert vode bm ver lichteblteundechbe blöbäe,srf begleitet snationalteam hutnöch dor dwm ond zeigt exklusiv belder fode schwizer liechtatlethinne und liechtathlete
401,eado meme roch,ond es wartet niemert of dech
402,ich a mine häzätet eilnebiswelewendiöf als wärdi ärtroe,ich chan mini härztätigkeit ned ihstelle wenn du brüellsch als wär dis härz broche
403,er is beemer ales wäg,er esst mer emmer alles weg
404,es send bärnes haftät swälpe gsi wo daag bescha sde hend,es send dbärner chraftwärch sälber gsi wo dabschaffig beschlosse händ
405,wofede ötefil ahgf ond öt e betef ondwecha guert,osserdem häter sie ahgschroue ond het de prozäss onsachlech gfüehrt
406,e deffamilietrama weren stüritrie poteretiert wobe scholdigwert westächig sälde r agnaze,idem familiedrama werd en stüritrieber portraitiert wo bescholdigt werd bestechigsgälder ahgno zha
407,du meise dieeialög sind ie browitüetvorde,die meiste szene ond dialög send improvisiert worde
408,ibi dasstüged nachtenerer dunami povisere,ich be das stöck grad nach minere lune am improvisiere
409,ere eiie getrede het mie gläschet ond hed absoruti oueli ond finatolichwöltigkeizeit,er het nie glert rede het nie glachet ond het absoluti sexuelli ond finanzielle glichgöltigkeit zeigt
410,är esch mömel elofare wedieegeto het,er esch nöme velo gfahre well sis födli weh do het
411,wen ed ah äte gröbe,sam het sech dnase grebe
412,ken au e s hani gloonidersti geha,genau eso hani gluegt woni de ersti gseh han
413,äre bhandelsech un em c ode länte hanetibe echig noch neche wuchichtundi ond tuege gn,er het dhand usgstreckt ond em schien fode lampe hani gseh dass zwei fo sine chnöchel ufgschörft send gsi ond blüetet händ
414,usgwend eni e gstoe,usglehnt hanis ned gstohle
415,wens aberstuern oe chet ische febrrit,wens aber störmt ond schneit esch de früehlig nöme wit
416,ete anz mit derde mode au,sie tanzt met jedem wo deför zahlt
417,mi wee warschinlch alli unbe olfe sie,mer wärde wahrschindlech alli onbeholfe si
418,umebhübt üser haut vund zwartettig nami,d sunnä blibt üs erhautä und zwar bis mitti nami
419,oder hut kontackt mit denä ö isch gsundheitlech un bedänklik,o dr hutkontakt mit denä öl isch gsundheitlech unbedänklech
420,de wärde bsunders dachbaukä und beschtanteile fir bärfütte probuziert,dert wärdä bsunders dachbaukä und beschtandteilä für bärghüttä produziert
421,är isch eine ä mitbegrüne vom jungä dütschwizerscpiu feum,är sich einä vodä mitbegründer vom jungä dütschschwizer schpiufium
422,aus fro hetsi sich d müdlechkeit vorä habilitation nmüfä äkänfä,aus frou hetsi sech d müglechkeit vorä habilitation müesse erkämpfä
423,d barbiuzesch fürbereiä vo ider artä ser glüntäch umers uecht wordä,d paarbiudig isch fürne reihe vo tierartä sehr gründlech ungersuecht wordä
424,schnäueischer igi dameligi volkt ane in teriert worteä und isch zumene bekante fingerthiki tarist wordä,schnäu ischer idi damaligi folkszenä integriert wordä und isch zumene bekanntä fingerpickinggitarrischt wordä
425,lutem wirtschafts ediker thoas befornner wärdä ungernähmä zuenäms zu bolitischä akturä,lutem wirtschaftsethiker thomas beschorner wärdä ungernähmä zuenähmend zu politischä akteurä
426,ä isch waut vwortä trotztbepefizit wo ihmssi abasctert wort,är isch gwäut wordä trotz dä defizit wo ihm si aaglaschtet wordä
427,dtro mhoder und grotchäppli died napppin eube,d grossmueter und s rotchäppli die schnappimer beidi
428,dasisi bessercha gsee,dassi di besser cha gseh
429,landwiürtschaft flächä bräd landschaftsbiut vom schwizer mittuland,landwirtschaftsflächä prägä s landschaftsbiud vom schwizer mittuland
430,brreipt d ättrig chnaruz dia orhideä schi biz gschüzt,breitblättrigs chnabächrut  die orchideä isch ir schwiz gschützt
431,wo obstpön stö cha i regumässig gartäfögu wie der garterortschwanz oder diwächt beobachtet wärdä,wo obschtböim schtö chöi regumässig gartävögu wi dr gartärotschwanz oder dr schpächt beobachtet wärdä
432,äb knabu gauper tmätä binge batret überdwisä,ä knaugäubä schmätterling flatteret überd wisä
433,die dris g brratmeter grotsi dandwitschaf öimer nid nach natuurschotz lierbuchpigä,die drissg quadratmeter grossi landwirtschaft chöimer nid nach naturschutzlehrbuech pflegä
434,e fider ni träte vor wüserschafft wemetodä o kontlementärmedizin wüsserschaftle er forscht würdä,es sig im inträssä vor wüssäschaft we methodä vor komplementärmedizin wüssäschaftlech erforscht würdä
435,ab nizä drüesächzg isch verwändet voradjum verbottä wordä,ab nünzähdrüäsächzg isch d verwändig vo radium verbottä wordä
436,im losinscheles gsächä jogendlechi in durcschnid vier aucoho wärbigä ant taag,in los angeles gsächä jugendlechi im durchschnitt vier aukohouwärbigä am tag
437,d linde itsch bis im merberi meter hwöchig mit cnouäeä und wucheriä überseit,d lindä isch bis i mehreri meter hööchi mit chnouä bülä und wucherigä ubersäit
438,dr aberschpider bee isch hrit schnau füre gschossä und het perchofsbau voändet,dr abwehrschpiler beier isch blitzschnäu fürägschossä und het per chopfbau vouändet
439,ä schtürmisch ä ebscht brenktf gwitterund chautuft,ä schtürmische herbscht bringt viu gwitter und chauti luft
440,die dänschi rgierig o d mitti no fämber bi ies vo schwedä nach dänemarküder gränzkontrouä ifüerä,die dänischi regierig wott mitti novämber bir iireis vo schwede nach dänemark wider gränzkontrouä iifüehrä
