,pred_str,text
218,grund gedanke vu del reglig isch dass d it dwaffegliich heit zwüschet de pateie eher gwart bliibt,grundgedanke vo dere reglig isch dass demit dwaffeglichheit zwüsched de parteie eher gwahrt bliibt
219,si sind mit dicht vuchnüpft de franze als au dike kuascte froziert,sie sind mit dicht vochnüpfte franse als au dicke quaschte voziert
220,d froschlürch wer de die au als kaul kuappe bezeichned,bi de froschlürch werded die au als kaulquappe bezeichnet
221,zuesetzlich vestortter taworns vode ubi im gegeni m afang gnöd,zuesätzlich vostoht er davance vo de ruby ihm gegenüber am afang nöd
222,er het gliichzitig e kitisiert dass de damalig horschte günstigi siger kripen von sab us de evaluation uusgschlosse worde eg,er het glichziitig au kritisiert dass de damalig chostegünstigi sieger gripen von saab us de evaluation usgschlosse worde seg
223,bsundes isch dirstängel über de winter stoh gloh werded wil de distelfink trist sorme,bsunders wenn ihri stängel über de winter stoh glo werded will de distelfink frisst dsome
224,de aueschuetz isch ore volgsabstimmig nünzedrüenünz gentstande,de aueschutzpark isch dur e volksabstimmig nünzehdrüehnünzg entstande
225,sit zwaituusigfifzehl lebed si wild und ohni zuetue vomne imker,sit zweituusigfüfzeh lebed sie wild und ohni zuetue vomne imker
226,lute büntne jagtvorschiftet dörf vem jeguprojo achthaseschüüsse,lut de bündner jagdvorschrifte dörf en jäger pro johr acht hase schüsse
227,sschutzbläch isch abegae,sschutzblech isch abgfalle
228,wie kunkehe d vor bereitige ide kantön ufskorona vehrus usgset isch unterschidlich,wie konkret dvorbereitige i de kantön uf scoronavirus usgseht isch unterschiedlich
229,i de schwiiz werdet d bro jor vier dusig to medikament ensorgt,i de schwiiz werded pro johr viertuusig tonne medikament entsorgt
230,dbensce wo sich de umgag mit zötig neprofibas kernöt gwont sind chröntet si soga e zuesetzlerchsrisi kodarstelle,für mensche wo sich de umgang mit sötigne profimaske nöd gwohnt sind chönted sie sogar e zuesätzlichs risiko darstelle
231,amason wild kuant umkomputing selorfehig mache,amazon wott quantum computing salonfähig mache
232,es wird zueig d bewölki g i moschte lockreduf,es wird sunnig dbewölkig im oste lockered uf
233,mornallerdings heitst in zug den duch da prils unö wider iih,morn allerdings heizt in zug denn doch daprilsune wider ii
234,di beide blekboxe sind geboge und söled i miran untersuecht werde,die beide blackboxe sind geborge und sölled im iran untersuecht werde
235,algol dötet yohlech drü mi ion emensche seit wil aue dabag ser achtmilione,alkohol tötet jöhrlich drü millione mensche seit dwho  tabak sogar acht millione
236,usserdem werded mensce i notkoreat teilwis teäglich stunde lang politig gschuelt,usserdem werded dmensche i nordkorea teilwiis täglich stundelang politisch gschuelt
237,dezueseed de becki flachwasser zone gschaffe,dezue sind i de becki flachwasserzone gschaffe
238,nul kasgenze und zweituusig drühundert meter,nullgradgrenze um zweitussigdrühundert meter
239,di riche werded immericha di banghe immer ermer,di riiche werded immer riicher di arme immer ärmer
240,ddschwiitz e i d füüfjür es freihandels abkume mit chine,dschwiiz het sit füf johr es freihandelsabkomme mit china
241,eisst mi vorderetlade infrastruktu duechus,da heisst mir fordered dladeinfrarstruktur durchus
242,ais biispil de affi fi pzi us ziri het ihm oktober zweitusigmünze für di jung svpkhandidiert,eis biispil de jeffrey ferpozzi us züri het im oktober zweituusignünzeh für di jung svp kandidiert
243,sporthifei es schla ratveland fiür musigebhauber,spotify  es schlaraffeland für musigliebhaber
244,dstürig vo de motore oder de chüehlsistem hend studentde selber progamiert,dstüürig vo de motore oder de chüelsystem hend dstudente selber programmiert
245,dschwii zurwiertschafft erhoft sich vodem de abbau vezel und handu us beschrenkige,dschwiizer wirtschaft erhofft sich vo dem de abbau vo zöll und handelsbeschränkige
246,de plan isch voe gluh wode,de plan isch falle gloh worde
247,no var em auebau isch sin in familie mit imurfescbelin gflueh,no vorem mauerbau isch sini familie mit ihm uf westberlin gflohe
248,si ghorched im chiehgsvall amne banere wo ihre anze zumnebaner vereinigt het,si ghorched im chriegsfall amne banneret wo ihri lanze zumne banner vereinigt het
249,neie het sich hetzshalt mol de tane ghocgt,nei er het sich jetzt halt mol döt ane ghockt
250,imein bfuschi de in öppisie wo nöd usgstande isch,i mein pfusch i do in öpis ine wo nöd usgschtande isch
251,so stricksctu unm babi keioimütze ie mini ältmarm immer gseit het,so stricksch du dem baby kei neui mütze wie mini alt mum immer gseit het
252,er zwinghei entscheideg bevor d bereipi,erzwing kei entscheidig bevord bereit bisch
253,was och o den tor,wa suechsch du denn do
254,de spiler het der reiseschtress nadem spilnigs üs gmacht,de spieler het der reisestress nah dum spiel nix üsgmacht
255,znösche dikit hagel vo füf bis drnilli meter,zneuchatel kit hagel va füüf bis drii milimeter
256,aber der wartig itsch das di die i talteliffunidi glichglöibwürdigkeit und frallum stabillität het wiet ana lug teleffnie,aber derwartig isch dass die digital telefonie die glich glöibwürdigkeit und vor allum stabilität het wie danalog telefonie
257,di teiffi vaner feischterbankhha va geböde ze böude war eru,die teifi vaner feischterbank cha va gebäude zu gebäude variieru
258,mit hilffa ihusch ghör se änd endt schi schich im dunklu berfektor an tieru,mithilf va ihrusch ghörsinn chännunt schi schich im dunklu perfekt orientieru
259,arch hät ön,starche föhn
260,ufemu fäscht iner willa klauterand un es wärdvols farzig,ufemu fäscht iner villa klaut der anton es wärtvolls fahrzig
261,ugaffer shtetpt bim wäschu hinner ne,der coiffeur steit bim wäschu hiner ihm
262,züedem hetmu nu in jener zit in gliechtu stener füssbalnationalvalndschaft üeffu,züedem het mu nu in jener zit in dliechtusteiner füessballnationalmannschaft berüefu
263,wen dü üsachchuscht gangsitzam und löf nit vam wäg ab,wenn dü üsachusch gang sittsam und löif nit vam wäg ab
264,hitdu chan ich feischter und porte offula es chundt gu en fleiga i,hitu chan ich feischter und porte offu lah es chunt küm en fleiga ih
265,um die biodi wersi tärriner schwiz stetz nit güet vill dier und pflanzo art hes ind gfärdut,um die biodiversität iner schwiz steits nit güet vill tier und pflanzuarte sind gfährdut
266,sukeiert di grundbsitzser  isa bella braunwal der hitunie traktoru und döffkrach sundern sfuaku valöibfresch,so kehrt die grundbsitzeri isabella braunwalder hitu nimme traktoru und töffkrach sodern zquaku va löibfresch
267,schiftlich läntschi l a mitteile nuns sh täge ängum jüstüsch mit dum bundesamt vergsundheit,schriftlich lähnt schi lah mitteilu mu stäge in ängum üstüsch mit dum bundesamt fer gsundheit
268,näu  der gsundesversorgigspräund schi teme wi e mobilität öffentlichi sicherheit wohnu und su witer ah,näbu der gsundheitsversorgig sprächunt schi theme wie mobilität öffentlichi sicherheit wohnu und so witer ah
269,im negschte jahrsol hent tracking derze cho,im negschtu jahr soll handtracking derzüe cho
270,s abkiru vaner aget erfolgt uber zituflächi vum farzig,zabfiiru vane rakete erfolgt uber dsituflächi vam fahrzig
271,dachlag lütut u volksverhetsig und verbreitigfab pro paganda material va derfassigsfeindlichu organisatione,dahchlag lütut uf volksverhetzig und verbreitig va propagandamaterial va verfassigsfeindlichu organisatione
272,zweitsterch sti partie isch zuzialdemu kratich arbeiteparti v ditsch öschtricho,zweitsterchschti parti isch dsozialdemokratisch arbeiterparti va ditschöschtrich cho
273,fa da üs isch swiz üf erzgangu,va da üs ischs witer üfwärts gangu
274,d marie wirdd betöibt und er bugstell gfahru,dmaria wird betöibt und zer baustell gfahru
275,sär sind d wolke nurzum teilinu bärge vo der zentralend usctschwiz und nurt bündu,zäjer sind dwolke nur zum teil inu bärga va der zentral und oschtschwiz und znordbündu
276,am samstag huns de öi immer chälter und bis em abugi eflcke bisen s flachland,am samstag chunts öi immer chelter und bis emabu gits de flocke bis ins flachland
277,der zögitsim idu villies par kuelwolke öi uber du bärge abr iblibund harm lus,derzüe gits im südu veli es paar quellwolke öi uber du bärga aber die blibunt harmlos
278,im wallis gits s pargretseri worlicke,im wallis gits es paar gresseri wolkulicke
279,neujer sank tione gäbe chanei hent dass bewisu,dnöiju sanktione gägu chamenei hent das bewiesu
280,so plant der us üsemineschter meikpompeo es wähltwizbünt nis gägu dals land,so plant der usüssuminischter mike pompeo es wältwits bündnis gägu das land
281,ir ohics mresiliees ragmetiernmarqemrc digrig rdtif oecnrbranrc  ain,wier hei zbrasilien es fragmentierts parlamänt die gregscht fraktion het zäh prozänt vane sitza
282,hoppf he d ier iu füsländischd cöiferfueride,hoffet ier öi üf üsländischi chöifer va ewer idee
283,vor dr wundespressid unt in simunett as um aruga redet der wefgrunder klausschwab,vor der  bundespresidäntin simonetta sommaruga redut der wefgründer klaus schwab
284,derand reas fetet aner vam vaneringer s kasachtan fer es üs riefeeichu gsorgt,der andreas vetsch het aner wm vane ringer zkasachstan fer es üsriefezeichu gsorgt
285,chweis dass sü dass nit wild dass ich ind iner vergange heit wielu u dass han nöinie gmacht,ich weiss dass dü das nit willt dass ich in diner verganguheit wiehlu und das hani öi nie gmacht
286,wenn tieri üs nazuchdescammunt haltti akuarie verellativknproblimatisch,wenn tieri üs nahzuchte stammunt halti aquarie fer relativ unproblematisch
287,holt isches ver trusmaterieal  d öi eis was schön cha oltru,holz isch es vetruuts material und öi eis wa schön cha altru
288,wens  stro ver brücht isch rutscht s vali immerwiter in berich mit betowodu,wenn zstroh verbrücht isch rutschts va ellei immer witer inu berich mit betobodu
289,es gäbeä zwenig wissuschaftglichi bewisa dass d flansuschutz mittelchrebserzig hets damals gheisse,es gäbe zwenig wissuschaftlichi bewisa dass zpflanzuschutzmittel chrebs erzige hets damals gheissu
290,so isch im wallis die kanton strass ischu zaniasun zermat gspert gsi,so isch im wallis die kantonsstrass zwisch zaniglas und zermatt gsperrt gsi
291,im rachstuck vam ab hüüs und flädermiischwiblini und zi end da ihruschiungu üf,im dachstock vam ahbau hüsunt flädermischwiblini und ziehnt da ihrusch jungu üf
292,dü malsch dass a änz be üs,dü malsch das ja änz bunt üs
293,der mülwurf grabut schi duch därda,der mülwurf grabut schi durch därda
294,dü geisch lislig uf er de bachbodu,dü geisch lislig uber de dachbodu
295,richhas ich ladich etztlo,richard ich lah dich jetz los
296,ha öi am ramt upfgnascht me ischter,ha öi amu rahmtopf gnascht meischter
297,di stussu dmarscha drch di gägent die kidum und schlat mit dum chupf gägu an glasst isch,schi stossut dmarsha durch di gägend di kit um und schlat mit dum chopf gägu en glastisch
298,wise sparerdäm mit de baritasol en huufe gäld,wiso spart er dänn mit de marita sonen huufe gäld
299,in ethiopie grüessime sich bie agekantakt är wemmer sich nöd käni,in äthiopie grüessi mer sich bi augekontakt au wenn mer sich nöd känni
300,aber r het au ned irsproche,aber er hät au nöd widersproche
301,d d elbprivatisierig hät kei uswürkige ofs intermasenale gschafft,d teilprivatisierig hät kei uswürkige ufs internationale gschäft
302,ide jahr nach de unnbhengigkeit het sich im bundli zuenehmend es chas usbreitet,i de jahr nach de unabhängigkeit hät sich in burundi zuenähmend es chaos usbreitet
303,de grund gedanke vo  ere reklig isch dass dade michtwaffeglicheit zwüscht de parteie gwatwird,de grundgedanke vo dere regelig isch dass dademit d waffeglichheit zwüsched de parteie gwahrt wird
304,de dep ischn öber e nick nolte au usführende brodezänd gsi,de depp isch näbedem nick nolte au usfüehrende produzent gsi
305,die chem isch scktur ehndlet starch tere vo flu gsetin,di chemisch struktur ähndlet starch dere vo fluoxetin
306,si werded dradsicnell am dunstig vor em ase nmit wuchgässe,si werded traditionell am dunstig vorem aschermittwuch gässe
307,i de folgen ahr isch es zum mefacha plünderige durfranzösischi truppe cho,i de folgende jahr isches zu mehrfache plünderige dur französischi truppe cho
308,de val hauer ischnödlusheiterm himmel passiert er hät vilmehen sistemfeer ufdecht,de fall hauert isch nöd us heiterem himmel passiert er hät vill meh en systemfähler ufdeckt
309,bundzräträt zowietischi und russisch iminister,bundesrät träffed sowjetischi und russischi minister
310,ejiipexijice ajxaöceäbbpc,e million arte sind momentan vom ussterbe bedroht
311,vorallem hätes sich aber ennama als spazerist u nohi musig gmacht,vorallem het er sich aber en name als spezialist für noi musig gmacht
312,ufi hät de sich zum könig usreeberlah,drufhi hät er sich zum könig usrüefe lah
313,er isch mitebründer vom lettische burveband gsi,er isch mitbegründer vom lettische pureverband gsi
314,die masna zur ver besserig vo de ernährigslag isch der bure lohbijuf füdestand gstusse,die massnahm zur verbesserig vo de ernährigslag isch ide puurelobby uf widerstand gstosse
315,dadbi ischsind glnge ser e belische baröntsmalte und nachenand zbesige,dadebi ischs ihm glunge di rebellische barön zspalte und nachenand zbesige
316,d ritiker werver de regiig pinkasching vor,kritiker wärfed de regierig pinkwashing vor
317,de uspresidant onel ramp hät d bdass zehrsct mitd roige reagiert,de uspresidänt donald trump hät uf das zerst mit drohige reagiert
318,de sächsefüfsgiärig will für d fdp de ständerazitz vom partikeleg jach im eer wod zruckträtet verteidige,de sächsefüfzgjährig will fürd fdp de ständeratsitz vom parteikolleg joachim eder wo zruggträtted verteidige
319,di ef vo läderach ischwägsinere christlich überzügig als frauefeinlich und hum u fop betsächnet worde,de chef vo läderach isch wäg sinere christliche überzügig als frauefeindlich und homophob bezeichned worde
320,jad natülli ische sind nationals räne esch bezielli useforderig,ja natürli isch es internationals renne e spezielli useforgerig
321,nal hät si gseis und luter brüeled,nei hät si gseit und luter brüeled
322,aber er hät id widersproche wo si sich gweigeret hät,aber er hät nöd widersproche wo si sich gweigered hät
323,ich will nöd dass du no ider mit inere mueterstritisch,ich will nöd dass du no witer mit dinere mueter stritisch
324,am zistig und mit uch nurzun eil sunnig algemeind schwül und gwitrig,am zistig und mittwuch nur zum teil sunnig allgemein schwül und gwittrig
325,schneflock achse dus sächsegige iskristal,d schneeflocke wachsed us sächseggige iskristall
326,si moneta sumaruga ich bin sehr ro und dankbar für d arbet im ständerad,simmonetta sommaruga ich bin sehr froh und dankbar fürd arbet im ständerat
327,de isch bi klepolitische frage er uftklötz,de isch bi klimapolitische frage eher ufd chlötz
328,es gebizenig wüsseschaftlichi bewis dass pflanze schutzmittel chräbsgit häts dazumal gheisse,es gäbi zwenig wüsseschaftlichi bewis dass s pflanzeschutzmittel chräbs git häts dazumal gheisse
329,im kantonargä chhame drum keindstatlandgrabe gsehm,im kanton aargau chamer drum kein stadtlandgrabe gseh
330,de ellgreggo hät villreligiösi bilder und bortraisusgmat,de el greco hät vill religiösi bilder und portraits usgmalt
331,de cos hät behauptet dassin ufdrag vom ekeltön ihm d kontolle über alli schlittaktilitäte ge hät,de joyce hät behauptet dass sin uftrag vom shackleton im d kontrolle über alli schlitteaktivitäte geh hät
332,d haptawändig isch gege breitbleti ucherüter widistle chrotepösche winde und storch schnabel gsichtet,d hauptahwändig isch gäge breitblättrigi uchrüter wie distle chrotepösche winde und storchschnabel grichtet
333,de sam hät sd naset grüem,de sam hät sich d nase gribe
334,ich stibizi n us de vor atschammer,ich stibitz ihn us de vorratschammere
335,er isch es wores chindklaut hät,er isches wo oises chind klaut hät
336,drum stürt au hi und  ab,drum stürz ich au hi und da ab
337,si oberflächhe isch unebe gsi,sini oberflächi isch unebe gsi
338,in melbn isch er im halpfinal am awaksioku witsct gscheitet,in melbourne ischer im halbfinal am novak djokovic gscheitered
339,das gäld zöll lut barmeland scho das iaigsetzt werde,das gäld söll lut parmelin scho das jahr igsetzt werde
340,de het gis sini ufuckibim klima schutz nöt gmacht,de hegi sini ufzgi bim klimaschutz nöd gmacht
341,und versichereti o i das zaend,und versichereti wo für das zahle münd
342,s powelige kurhus hät es vor churzum nüme zu de iebanpasst,s boufellige kurhus hät bis vor churzem nüme zude noie bahn passt
343,s unte näme bt um neichunde,s unternehme wirbt um noi chunde
344,u hash so wis versteckt,wo häsch s chies versteckt
345,fänster us kunnstof chönnd sehrändlichusgseh wiholzigi fänster will uf de vorlieflächi holtschuktur abdokt werde chand,fänster us kunststoff chönd sehr ähnlich usgseh wie holzigi fänster will uf de folieflächi holzstruktur abdruckt werde chan
346,dän isch si als usakorespondäntil ufsemfren sisget gange und isch korespondäntin i de westbi z gsi wo si zruku isch,dänn isch si als usakorrespondäntin uf san francisco gange und isch korrespondäntin ide westschwiz gsi wosi zrugg cho isch
347,zuesetich häts vil ersonelli wächselt geh,zuesätzlich häts vill personelli wächsel geh
348,di ghäend aum es,die gänd au meh us
349,di chlinsti beteiligung händ kantön uri mit sweietrisgkrezent glar usmittetrissg pränt und abped zell innerode mit vieredrissg prozänt ghoh,di chlinschti beteiligung händ d kantön uri mit zweiedrisg prozänt glarus mit drüedrisg prozänt und appezell innerrhode mit vieredrisg prozänt gha
350,bern argä  graubinde mäldet eire körd,bern aargau und graubünde mälded noi rekörd
351,die hetschdu sändich au de zueschlag ibercho,die hät schlussändlich au de zueschlag übercho
352,der das müssed eheblichi sicherheits bedänkke da si wi zum isch bil entsturm,für das müssted erheblichi sicherheitsbedänke da si wie zum bispil en sturm
353,ire gicht vode superlig häts achtspilte gäh wo vier partie unen ische usgange sind,ide gschicht vode super leage häts acht spiltäg geh wo vier partie unentschide usgange sind
354,d gohl vode berlinner falled aber nachgüetig dthiell vode gästgeber,d goal vode berliner falled aber nach güetiger mithilf vode gastgäber
355,i debrige spiel stönd drü partiegägeteams a wo noum pleiyofs kämpfed,i de übrige spil stönd drü partie gäge teams ah wo no umd playoffs kämpfed
356,wolitik be iflussiieri arbed nödd wüsseschaftd,politik beiflussi ihri arbet nöd d wüsseschaft
357,idenachellig wi de vorsichtig und schüch,bide nahstellig wird er vorsichtig und schüch
358,mer brucht sichg zätel und gchläppand,mer brucht stift zättel und chläbband
359,d fraue bearbeitet dwälder und ached crälli schmuck wo side turiste verchaufed,d fraue bearbeitet d fälder und mached chrällelischmuck wo si de touriste verchaufed
360,si isch als verzierig entwerde diräkt oder mitre kordel ade apa agmacht,si isch als verzierig entweder direkt oder mitere kordle ade chappe ahgmacht
361,vorbilt fürdas bjekt isch am marzell üschang süs schachtls im khoffer gsi,s vorbild für das projekt isch am marcel duchamps sis schachtel im koffer gsi
362,de gröschti betri bi dmolke i,de grössti betrieb isch e molkerei
363,e gau i festleig vom strickeverlauf isch abernonig beschlosse worde,e gnaui festlegig vom streckeverlauf isch aber nonig beschlosse worde
364,d ineri fride in ängland isch abernurobefächlich gsi,de inneri fride in england isch aber nur oberflächlich gsi
365,de bund infermiert über goronawirus sitrozion üde schwiz,de bund informiert über d coronavirussituation ide schwiz
366,gna mit demtures end amezistigzerwarter,ahgnähmi temperature send abem zischtig zerwarte
367,bet foe grossmoterdange ond seit gossmuet er wahthescte för grultiore,sie esch as bett fode grossmuetter gange ond gseit grossmuetter was hesch du för grossi ohre
368,gdanginend jorgäng wosert nedi de tiortafe il niemer dim etifentif,es geht anschinend johrgäng wo sech ned jedes johr träffe well niemert dinitiative ergrifft
369,ftrener et zond zwoui albtrieb beniger gehn doch ei elber het si shusmetler willev chuft,früehner het sno zwei alpbetrieb weniger geh doch ei älpler het sis hus mettlerwile verchauft
370,ot wöhlt drech gehne foe m awopüehlus,die erföllt drichtlinie fode who mühelos
371,de feb güt echgisich glme ene teide en bedebchde onde bauliggi,de jack triebt es böses spel met dene beidne ond tötet es paar onbeteiligti
372,an gtlätteltet ine ufdrage weri fügig en gleibigsi ind dedeinet im natigheruwigfegt,en grossi azahl fo sine uftraggeber esch jüdischem glaube gsi ond dodemet em naziterror usgsetzt
373,ede hucagechen et wunte derchi vrang worge,ede hochlage chönne dwenter dorchus sträng wärde
374,beforden ach elste werdacho esch escherem sächsische rot ond stadalter fol märsebore se,bevor de nach elsterwerda cho esch escher em sächsische rot ond statthalter fo merseborg gsi
375,sschisme het dodur aum im morde izukalter ond het de endeit,sschisma het dodore au em orde izog ghalte ond het de entzweit
376,sie senddemedeckfechnöpf di franse sowiericke kuate verziert,sie send met decht verchnüpfte fransle sowie decke quasle verziert
377,au sini leter wär asgmes verwändig,au sini blätter wärde als gmües verwändet
378,bsonder se d rommatie händ di grüöhne chönne bnkte,bsonders ede  romandie händ die grüene chönne ponkte
379,eusgang fo de sorschoftall het chantem gält echhocfe,de usgang fode ständerotswahle em kanton gänd esch no offe
380,dis ächse vilgjörig e es kannemänzi,die sächsedrigs jährig zieht es parlamänt ih
381,patrikomstätter klimaschotzexsbärde beveveerd schwiz esch aber entüst fode konferänsin madrit,patrick hofstetter klimaschotzexperte be wwf schwiz esch aber enttüscht fode konferenz en madrid
382,zo bennzgbrurbf tüm ond a kliche politik bester veribare,so lönd sech bruef studium ond aktivi politik besser veribare
383,är et dem etne end depiki buchum mol chuchgnete,er het en scher gno ond de decki buch vom wolf ufgschnette
384,ede letshte däg sin ehne au strali het zwar stuzfluet oddrisigi hage chönrner vom hemmel gheit,ede letzte täg send in australie zwar storzfluete ond riesigi hagelchörner fom hemmel gheit
385,awode som es sibiee gierts e helle ond hausi ond brondhe,obwohl de sommer verbi esch zerpe grelle ond heugömper om dwett
386,om bodi wäsi gäti schwitz stotznetguet feri gier ond flanzarte sind gwördet,om dbiodiversität ede schwiz stohts ned guet velli tier ond pflanzearte send gföhrdet
387,dibsbeisch halsu gwantisprachzu tecxenscin sprochnig si ächsiti i tegsctkommentiere,deep speech cha als sognannti sprachzutextengine gsprochnigs e ächtzit e text konvertiere
388,wenn genaut flage zum erscht molg heissewort esch loht z nömmelofeschtstelle,wenn genau dflagge zom erschte mol gheisse worde esch loht sech nöme loh feschtstelle
389,au ehmeöne ubtönglech et zigleos be et r äpederche m ondeedig,au emene ufdrengleche zitgnoss seit er ändlech emol dmeinig
390,doterfabe heter sech zmo ce g lusrüfe,dodrufabe heter sech zom könig lo usrüefe
391,inbern aupfor poze zgitpelledi betrofestertle a wäbe der häpis rut uanmdbekoblottpre,innerhalb fo chorzer zit schwälle die betroffene stelle ah wätrde heiss rot ond möche blottere
392,händ jet sechräktigimedreschstönnig wod störig jet bes es mnetelmeehrumine greng,mer händ jetzt e chräftigi nordweschtströmig wo dstörige jetzt bes e mettelmeerruum inebrenge
393,de jura ond au d voralbereeblibesunnig,de jura ond au dvoralperegione bliebe sonnig
394,i elet suohcheneder henpet uüs uusig gäschedebarokssäll vo de stet bü retüg,jährlechbsueche öber hondertdrigtuusig gäscht de barocksaal fode stiftsbibliothek
395,ui gure aber au kalsastane tatare oder kirgise,uigure aber au kasachstane tatare ond kirgise
396,ich bevene gschlage ond drang esiert worder gopt welont,ich be fo ehne gschlage ond dranglasiert worde globt ond belohnt
397,de thecnughärgt ische tredi es däbe undernane und dini bichgier wirentikli ind derecherheiferand,de technopark esch es paradis för startuponternähme ond jongi töftler wo erere entwecklig zom dorchbroch verhälfe wänd
398,es begibüsi abere grussisch ter nsse velli ffur ene azkolegtsträffe wenn au e chorze zit,es seigi för sie aber e grossi chance velli fo erne amtskollege zträffe  wenn au e chorzer zit
399,sondern ustreite vo jugenliche wu ets guessi partei es schwözer blinge,sondern losträtte fo jugendleche wo jetzt grossi parteie es schwetze brenge
400,e ef di gätgättinäki nü nüch debwien und swäg ektigbilder vörde witer wiechtetlibündichdeglebe,srf begleitet snationalteam hutnöch dor dwm ond zeigt exklusiv belder fode schwizer liechtatlethinne und liechtathlete
401,und es radum nehm roc gu,ond es wartet niemert of dech
402,sie cha mine häzätig keitne bistellewendi besch a s wärdi kärg wurhe,ich chan mini härztätigkeit ned ihstelle wenn du brüellsch als wär dis härz broche
403,eris be emmer albles weg,er esst mer emmer alles weg
404,hes sin d wäneschaft wäks wältet ki u de aegsesbigase hend,es send dbärner chraftwärch sälber gsi wo dabschaffig beschlosse händ
405,wetigend het efi gbe und het e betes on reche gfiehrt,osserdem häter sie ahgschroue ond het de prozäss onsachlech gfüehrt
406,e betha mileträma weren stürlitriepotretiert wo be scholdigg werd vesctächig seld r agnazha,idem familiedrama werd en stüritrieber portraitiert wo bescholdigt werd bestechigsgälder ahgno zha
407,u meischt is de e dialög siend di provitüert horde,die meiste szene ond dialög send improvisiert worde
408,ibi dasesc t ü ge machgenerer u namit trohsiere,ich be das stöck grad nach minere lune am improvisiere
409,ereige get rede het mier glächet ond her absoluti e zwelli und finanzif wöldigheit,er het nie glert rede het nie glachet ond het absoluti sexuelli ond finanzielle glichgöltigkeit zeigt
410,er ig memer relocharimeie e bigu he,er esch nöme velo gfahre well sis födli weh do het
411,den het ech dete gribe,sam het sech dnase grebe
412,ken au eso hani gluenedersti gseha,genau eso hani gluegt woni de ersti gseh han
413,äre handitsgect inen sin vode lämpe händ gfide föfedine chnechewuchsüchtinksi und biegeg,er het dhand usgstreckt ond em schien fode lampe hani gseh dass zwei fo sine chnöchel ufgschörft send gsi ond blüetet händ
414,is wene enneg wetgstae,usglehnt hanis ned gstohle
415,onds acetüh e fegi schevigeit,wens aber störmt ond schneit esch de früehlig nöme wit
416,etanzgmetdödem wo de b traugt,sie tanzt met jedem wo deför zahlt
417,mer wede war chindech alli onbetoffe si,mer wärde wahrschindlech alli onbeholfe si
418,umr bhbübt üser haut vund zware ittigb nabi,d sunnä blibt üs erhautä und zwar bis mitti nami
419,oder hut kcontackt mit dennä örisch sund hetlichs un bedänu,o dr hutkontakt mit denä öl isch gsundheitlech unbedänklech
420,ddet wäde bsunders dachbaukaä und beschtanteile vüer bärkitte produziert,dert wärdä bsunders dachbaukä und beschtandteilä für bärghüttä produziert
421,är ich eine fe mitbegrüne vom jungä dütschwizer spiufeum,är sich einä vodä mitbegründer vom jungä dütschschwizer schpiufium
422,aus frob heitsi sich d nüglechgeit vor ä habilitation müsä erkämppfä,aus frou hetsi sech d müglechkeit vorä habilitation müesse erkämpfä
423,d baarbius sch für d reiä vo ider artäsergrüntäch uchers uecht wordä,d paarbiudig isch fürne reihe vo tierartä sehr gründlech ungersuecht wordä
424,schnäu isch erd idi dameliki polkgene in deriert worte und isch zumene bekante vingerticki itar ischt worde,schnäu ischer idi damaligi folkszenä integriert wordä und isch zumene bekanntä fingerpickinggitarrischt wordä
425,luut im wirtschaftsediker toas berorner wärdä ungernähmä zuenämets zu politischä aktörä,lutem wirtschaftsethiker thomas beschorner wärdä ungernähmä zuenähmend zu politischä akteurä
426,er isch d gwut wortetrutz t der efizit wo ihms i aag aschtet wbort,är isch gwäut wordä trotz dä defizit wo ihm si aaglaschtet wordä
427,grog nui der und grockhäpppli di ednappim eida,d grossmueter und s rotchäppli die schnappimer beidi
428,das gi bessercha gsehe,dassi di besser cha gseh
429,landwiürtschaft flächä breied landschaft sbut vom schwizer mituland,landwirtschaftsflächä prägä s landschaftsbiud vom schwizer mittuland
430,breift blättrik chnagruz diä orchideä schi dit gschützt,breitblättrigs chnabächrut  die orchideä isch ir schwiz gschützt
431,wo obstp önt stö cha regumässig garsesöcgu wi de farserotschwant oder desfäch beobachtet werde he,wo obschtböim schtö chöi regumässig gartävögu wi dr gartärotschwanz oder dr schpächt beobachtet wärdä
432,eknabu gäup usch mäte bidnd batret überdwise,ä knaugäubä schmätterling flatteret überd wisä
433,die driisk bdratmerter grotsi dandwirtschaft öimer nid nachnaturschtu zleerbuchgigb,die drissg quadratmeter grossi landwirtschaft chöimer nid nach naturschutzlehrbuech pflegä
434,e füdim iträte vor wüsseschat wenme tode vo d dkontiemen därmedizin wüsseschaftle e forsct würde,es sig im inträssä vor wüssäschaft we methodä vor komplementärmedizin wüssäschaftlech erforscht würdä
435,ab hzät drüedächtg isch verwändet vorra um verbocte wordet,ab nünzähdrüäsächzg isch d verwändig vo radium verbottä wordä
436,im lobimscderles gsäche jogendlechi im durksch nit vier aufckohowärbig am tab,in los angeles gsächä jugendlechi im durchschnitt vier aukohouwärbigä am tag
437,d linder itshpis imerderi meterbrwörchig mit chnoueibe und bucherige übersneit,d lindä isch bis i mehreri meter hööchi mit chnouä bülä und wucherigä ubersäit
438,dr aberscpil der baer isch ritz schnau füre gschosse und het per chopffbau voändet,dr abwehrschpiler beier isch blitzschnäu fürägschossä und het per chopfbau vouändet
439,e stürnisch ä depsht brengt vi gwiter und chauthuft,ä schtürmische herbscht bringt viu gwitter und chauti luft
