,pred_str,text
221,zuesätzlech verstarttertawns voda obi im geguniu am afangnöd,zuesätzlich vostoht er davance vo de ruby ihm gegenüber am afang nöd
222,er het glichzitiga kitisiert dass dedamalighoshte günstigisiger kipen vonsab us de efaluation usgschlosse wordeeg,er het glichziitig au kritisiert dass de damalig chostegünstigi sieger gripen von saab us de evaluation usgschlosse worde seg
223,bsundas ei stängel über de winter star glor werded will de distelfink frist zarme,bsunders wenn ihri stängel über de winter stoh glo werded will de distelfink frisst dsome
224,de aueschutz isch ore vollksabstimmig nünze drühenünzgentstande,de aueschutzpark isch dur e volksabstimmig nünzehdrüehnünzg entstande
225,sit zweituusigfif zellebezi wild und ohni zuetue vomne immker,sit zweituusigfüfzeh lebed sie wild und ohni zuetue vomne imker
226,lute bünt ne jaktvorschefte durffenjeg prujor achthaseschüsse,lut de bündner jagdvorschrifte dörf en jäger pro johr acht hase schüsse
227,schutzblech isch abegae,sschutzblech isch abgfalle
228,wie koned vorbereitige ide kantönusgeronavirus usgset isch interschidlich,wie konkret dvorbereitige i de kantön uf scoronavirus usgseht isch unterschiedlich
229,i de schwiz wierde dbro jo vier tusig domedikament enzorgt,i de schwiiz werded pro johr viertuusig tonne medikament entsorgt
230,diensche wo sich de umgag mit zötig neproviaske nöt gvonzind chöntet zi soga et zuesetzlerhsrisigodarstele,für mensche wo sich de umgang mit sötigne profimaske nöd gwohnt sind chönted sie sogar e zuesätzlichs risiko darstelle
231,amason wül d quantumcomputingselorfähgmache,amazon wott quantum computing salonfähig mache
232,es wird zuischdbewölkig imoschte lock raid of,es wird sunnig dbewölkig im oste lockered uf
233,mornallerdings helitzt ihn zug den doch dabril sone wieder ih,morn allerdings heizt in zug denn doch daprilsune wider ii
234,di beide blackboue send keborge und sölledimiran untersuercht werde,die beide blackboxe sind geborge und sölled im iran untersuecht werde
235,alkol dötte irlach drümil ione mensche seit wea dabak sar achtmillione,alkohol tötet jöhrlich drü millione mensche seit dwho  tabak sogar acht millione
236,usserdem werde d mänsche in nordkorertallwiis äglich stunde lang politi gschuelt,usserdem werded dmensche i nordkorea teilwiis täglich stundelang politisch gschuelt
237,dezue sii de becki flachrasser zone gschaffe,dezue sind i de becki flachwasserzone gschaffe
238,nulkaszcenze und zwei tuusig drühundert meter,nullgradgrenze um zweitussigdrühundert meter
239,di rihe werded immerricha di age immer ärmer,di riiche werded immer riicher di arme immer ärmer
240,schwiitzei dfüüfier es frihandelsabchome mit chinna,dschwiiz het sit füf johr es freihandelsabkomme mit china
241,eisst mir vordere dlade infrastruktu duchos,da heisst mir fordered dladeinfrarstruktur durchus
242,ispispil e jafifipozi usziri het ihm oktober zweituusigünze für e jungsvrp kandidiert,eis biispil de jeffrey ferpozzi us züri het im oktober zweituusignünzeh für di jung svp kandidiert
243,sborthiffei es schlarvelantfio musiggebhaber,spotify  es schlaraffeland für musigliebhaber
244,stürig vo de moore oder de chülsistem hend studente sellber pogamiert,dstüürig vo de motore oder de chüelsystem hend dstudente selber programmiert
245,schwiizo wirtschaftehoftsich vo däm de abbau vozell und handls beschränkige,dschwiizer wirtschaft erhofft sich vo dem de abbau vo zöll und handelsbeschränkige
246,d plan isch vore gloh worde,de plan isch falle gloh worde
247,ner varem auerbau ish sin i vamilie mittim ur fescbelin gflue,no vorem mauerbau isch sini familie mit ihm uf westberlin gflohe
248,si ghoched in chixzval amne banere wo ianze zumebaner vereinigt het,si ghorched im chriegsfall amne banneret wo ihri lanze zumne banner vereinigt het
249,neie het sich ezalt merl detane ghockt,nei er het sich jetzt halt mol döt ane ghockt
250,im mein dfuschi do in öppisie wo nöd usgstande isch,i mein pfusch i do in öpis ine wo nöd usgschtande isch
251,so striksctu am bebi kei nu imtze wi minialtmarm immer geit het,so stricksch du dem baby kei neui mütze wie mini alt mum immer gseit het
252,er zwinkhi entscheideg bevort beribi,erzwing kei entscheidig bevord bereit bisch
253,woas uch u den dor,wa suechsch du denn do
254,de spiler het de reisesch tress nadum spilnigs üs gmacht,de spieler het der reisestress nah dum spiel nix üsgmacht
255,snöschat kit hagel va füfbis trmilimeter,zneuchatel kit hagel va füüf bis drii milimeter
256,aber derwartigi isch das didigitaltele fonidi glich glöibwürdikit und frallum stabilitäthet wiet ana log teleffonie,aber derwartig isch dass die digital telefonie die glich glöibwürdigkeit und vor allum stabilität het wie danalog telefonie
257,di teifi vaner weischterbankha va giböe z böide warieru,die teifi vaner feischterbank cha va gebäude zu gebäude variieru
258,mit hilf va ihrusch görsiändent schisch ich im dunklo perfetorijontieru,mithilf va ihrusch ghörsinn chännunt schi schich im dunklu perfekt orientieru
259,arche wen,starche föhn
260,ufenu fäst inerwilla klaut ter antun es wärtfolsfarzig,ufemu fäscht iner villa klaut der anton es wärtvolls fahrzig
261,gaffer schttep bim wäschu hinner ie,der coiffeur steit bim wäschu hiner ihm
262,züedem hettmono injener zit in tliechtu steiner füespalantionalwalnschaftöffu,züedem het mu nu in jener zit in dliechtusteiner füessballnationalmannschaft berüefu
263,wediü üsachchusch gangsitzam und löf nifam wäg ab,wenn dü üsachusch gang sittsam und löif nit vam wäg ab
264,hituch hanich feiscter und orte offela es chundköen fleiga i,hitu chan ich feischter und porte offu lah es chunt küm en fleiga ih
265,um diebiodiversität iner schwiz stez nit güet vill tier em flanzuarte sindt gfärdut,um die biodiversität iner schwiz steits nit güet vill tier und pflanzuarte sind gfährdut
266,sokiert di gruntbsitzseriisa bella branwal der hitu nia traktoru und töffkrach sondern zu fvaku valöibfresch,so kehrt die grundbsitzeri isabella braunwalder hitu nimme traktoru und töffkrach sodern zquaku va löibfresch
267,schiftlich leschi la mitteilu ma stäge ängumüsstüsch mit tum bundesamt vergsuntheit,schriftlich lähnt schi lah mitteilu mu stäge in ängum üstüsch mit dum bundesamt fer gsundheit
268,nau der gsuntetsversorgigspräunt schi tema wie mobilität öffent lichi sicheheit wono und su witerah,näbu der gsundheitsversorgig sprächunt schi theme wie mobilität öffentlichi sicherheit wohnu und so witer ah
269,im negschtu jahr soll häntracking derzue cho,im negschtu jahr soll handtracking derzüe cho
270,z abfieru vaner aget erfolgt ober zittu flächi voam farzig,zabfiiru vane rakete erfolgt uber dsituflächi vam fahrzig
271,dachlaglütut uf volksverhezsig und vrbreitig fap propaganamateriahl va derfassigsfeindlichu organisatione,dahchlag lütut uf volksverhetzig und verbreitig va propagandamaterial va verfassigsfeindlichu organisatione
272,zweitsterch stiparti isch zoziademokratisch arbeiteparti va tich üsctricho,zweitsterchschti parti isch dsozialdemokratisch arbeiterparti va ditschöschtrich cho
273,fadaü isch s wiit üfer zgangu,va da üs ischs witer üfwärts gangu
274,dmaria wird betöbt und  bstell gfahru,dmaria wird betöibt und zer baustell gfahru
275,ä sintt wolkenurzum telinu bärge va der zentralend oschtschwiz un zsnort bündu,zäjer sind dwolke nur zum teil inu bärga va der zentral und oschtschwiz und znordbündu
276,am samsag huns töu ihmmer chälter und bisam abuo gite flocke bisin sflachlant,am samstag chunts öi immer chelter und bis emabu gits de flocke bis ins flachland
277,der zöget zim du vellies parkuelwolke öiuber du bärge abe iblibund harmlos,derzüe gits im südu veli es paar quellwolke öi uber du bärga aber die blibunt harmlos
278,im wallis gits es par greseri wollicke,im wallis gits es paar gresseri wolkulicke
279,nei jo sankatione gäguchani hendt ass bewisu,dnöiju sanktione gägu chamenei hent das bewiesu
280,so plant der us üsctu mineschter mikpompo es wältwitz büntnis gägu als land,so plant der usüssuminischter mike pompeo es wältwits bündnis gägu das land
281,liärohismsilines agmenciernmqemrc digäigi adipn henrban ina,wier hei zbrasilien es fragmentierts parlamänt die gregscht fraktion het zäh prozänt vane sitza
282,hofhe d ier efüs ländisch e cöiverfueride,hoffet ier öi üf üsländischi chöifer va ewer idee
283,vor dr bundespresitntin zimmonettas omaruga redut der wefgnder klaus schwab,vor der  bundespresidäntin simonetta sommaruga redut der wefgründer klaus schwab
284,deand reas fetzet aner wem vane ringer s kasachtan föer es üsrievezeichu gsorgt,der andreas vetsch het aner wm vane ringer zkasachstan fer es üsriefezeichu gsorgt
285,chwei dass si dass nit wilt ds sich in diner vergangeheit wielu u dass haöinie gmacht,ich weiss dass dü das nit willt dass ich in diner verganguheit wiehlu und das hani öi nie gmacht
286,wen tieri üs nahzuch de sammunt halti akarie verelatif guproblimatisch,wenn tieri üs nahzuchte stammunt halti aquarie fer relativ unproblematisch
287,hollt isches vertrutsmaterjahl und öi is wa schön cha altru,holz isch es vetruuts material und öi eis wa schön cha altru
288,wens stro verbrücht isch rutscht va lei immerwiter i berich mit betowodu,wenn zstroh verbrücht isch rutschts va ellei immer witer inu berich mit betobodu
289,es gäve zwenig wissuschafglichi bewisa dass zflanuschutzmittel chrebser zieg hets damaelsgheissu,es gäbe zwenig wissuschaftlichi bewisa dass zpflanzuschutzmittel chrebs erzige hets damals gheissu
290,so isch im wallis die kantonstraseischu zaniasontzermat gspert gsi,so isch im wallis die kantonsstrass zwisch zaniglas und zermatt gsperrt gsi
291,im achstock vam abau hüs und flädermischwiplini und ien a ihruschjung üf,im dachstock vam ahbau hüsunt flädermischwiblini und ziehnt da ihrusch jungu üf
292,dü malch dass i änz be üs,dü malsch das ja änz bunt üs
293,der mülwurf grabut schidurch däda,der mülwurf grabut schi durch därda
294,du getsch lis lig uer de achbodo,dü geisch lislig uber de dachbodu
295,richas ich ladich ieslot,richard ich lah dich jetz los
296,ha öi am ramtuf gnascht meischter,ha öi amu rahmtopf gnascht meischter
297,i stosso d marschadurch digägent di kidum und schlatmit dum chopf gägu än glasst isch,schi stossut dmarsha durch di gägend di kit um und schlat mit dum chopf gägu en glastisch
298,wise spaerdäm mit de arit ass oen hufe gäld,wiso spart er dänn mit de marita sonen huufe gäld
299,inäthiopie grüessime sichbiagekantakt au wenmersich nöd käni,in äthiopie grüessi mer sich bi augekontakt au wenn mer sich nöd känni
300,abe het au ned iersproche,aber er hät au nöd widersproche
301,d zellprivatisierig hed kei uswürkige ufs intertionale gschäfft,d teilprivatisierig hät kei uswürkige ufs internationale gschäft
302,i de jahr nach d unabhängikeit het sich ihm bondi zuenähmend es chas usbleitet,i de jahr nach de unabhängigkeit hät sich in burundi zuenähmend es chaos usbreitet
303,de grungedanke vo dee recklig isch dass dademit dwaffeglihchei zwüscht de parteie gwat gwirt,de grundgedanke vo dere regelig isch dass dademit d waffeglichheit zwüsched de parteie gwahrt wird
304,de dep isch nabei nick note au usfieren de brodezänt gsi,de depp isch näbedem nick nolte au usfüehrende produzent gsi
305,die chem isch sucktur endlet starch tere vo flugsetin,di chemisch struktur ähndlet starch dere vo fluoxetin
306,si werde trainell am dunstig vorem aschnitwuchgässe,si werded traditionell am dunstig vorem aschermittwuch gässe
307,i de folgend jahr isch es zumefachaplünderige durfranzösischi trupa cho,i de folgende jahr isches zu mehrfache plünderige dur französischi truppe cho
308,de fal hauert isc nöuseitterem himmel passiert er hä t villmehen sistem feer ufteckt,de fall hauert isch nöd us heiterem himmel passiert er hät vill meh en systemfähler ufdeckt
309,bundzräht rät sowjetischi und russisch iminister,bundesrät träffed sowjetischi und russischi minister
310,jiiejjcejxabbsäc,e million arte sind momentan vom ussterbe bedroht
311,vorallem häte sich aber en nama al spezarist nei musig gmacht,vorallem het er sich aber en name als spezialist für noi musig gmacht
312,ufi hätde sich zum könig usre vela,drufhi hät er sich zum könig usrüefe lah
313,er isch mitm ründert vom lettische buveband gsi,er isch mitbegründer vom lettische pureverband gsi
314,di e massna zur verbesserig vo dernährigslag isch de bure lobijuffide stand gstosse,die massnahm zur verbesserig vo de ernährigslag isch ide puurelobby uf widerstand gstosse
315,dadbi ish sin glunge si de bellische barön d smalte und nachenand zbesige,dadebi ischs ihm glunge di rebellische barön zspalte und nachenand zbesige
316,d chritiker werved de regieig pingaschingvor,kritiker wärfed de regierig pinkwashing vor
317,de uspresidän tonel tamp hät e fhaszehrschtmit troige reagiert,de uspresidänt donald trump hät uf das zerst mit drohige reagiert
318,de sächsefüfzgjärig will für d ftpde ständerazitz vom particaleg jachim eer wod zrukträtet verteiige,de sächsefüfzgjährig will fürd fdp de ständeratsitz vom parteikolleg joachim eder wo zruggträtted verteidige
319,di schif vo läderach ischwä gsinere christlich überzügig als frauefhenlich und hom vobezächnet worde,de chef vo läderach isch wäg sinere christliche überzügig als frauefeindlich und homophob bezeichned worde
320,ja nadül ische sinnationals räne esch pezielli useforderig,ja natürli isch es internationals renne e spezielli useforgerig
321,na hät si g sei und luter prüehled,nei hät si gseit und luter brüeled
322,aber er hät ed widesproche wo sie sich gweigeret hät,aber er hät nöd widersproche wo si sich gweigered hät
323,ih vill nöt ass du naiter mit inere muetestritisch,ich will nöd dass du no witer mit dinere mueter stritisch
324,am zistig und miluch nurd zum teil sunnig allgemein schvül und gwittrig,am zistig und mittwuch nur zum teil sunnig allgemein schwül und gwittrig
325,dschneeflochk achsu dus sächsegige iiskristal,d schneeflocke wachsed us sächseggige iskristall
326,si mo neta somaruga ich bin seh fro und dankbar für d arbet im ständer a,simmonetta sommaruga ich bin sehr froh und dankbar fürd arbet im ständerat
327,de isch bi klipolitische fraage er ufdklötz,de isch bi klimapolitische frage eher ufd chlötz
328,es gäbi zenig wüsseschaftlichi bewis dass pflanzeschutzmittel chräbsgit häs tazumal gheisse,es gäbi zwenig wüsseschaftlichi bewis dass s pflanzeschutzmittel chräbs git häts dazumal gheisse
329,im kantonargä hamme drum keint statlandgrabe gseh,im kanton aargau chamer drum kein stadtlandgrabe gseh
330,de elgrecko hät villereigiösi bilder ond bortresusgmalt,de el greco hät vill religiösi bilder und portraits usgmalt
331,de jous hät behauptet das sin ufdrag vom eckelten im d kontolle über alli schlittaktilitäte ge hät,de joyce hät behauptet dass sin uftrag vom shackleton im d kontrolle über alli schlitteaktivitäte geh hät
332,d hauptawändig isch dege breitbleti uchrüter widiscstle chrotdepösche winde und storch schnabel gichtet,d hauptahwändig isch gäge breitblättrigi uchrüter wie distle chrotepösche winde und storchschnabel grichtet
333,de sam hät i nase gri,de sam hät sich d nase gribe
334,ich stibitzih nus de vora zchame,ich stibitz ihn us de vorratschammere
335,er isch es wo chind klat hät,er isches wo oises chind klaut hät
336,drung stürteauhiond  ab,drum stürz ich au hi und da ab
337,si oberfläche isch unebe gsi,sini oberflächi isch unebe gsi
338,in melbn ische rim halpfinal a wak scoo witsch gscheitt,in melbourne ischer im halbfinal am novak djokovic gscheitered
339,das gäll zöll lud barmelan scho das jaigsetzt were,das gäld söll lut parmelin scho das jahr igsetzt werde
340,de hegi sini uffeki bim chlimaschutsnöt gmacht,de hegi sini ufzgi bim klimaschutz nöd gmacht
341,unversicheret ti wo fir das zand,und versichereti wo für das zahle münd
342,sbofellige kurhus hä is varchurzam lümet zu de uiebanpast,s boufellige kurhus hät bis vor churzem nüme zude noie bahn passt
343,s unter näme ebt um neui chunde,s unternehme wirbt um noi chunde
344,o haesch so wis versteckt,wo häsch s chies versteckt
345,fänsterus khunstof chönnd sehrenlichusgseh wi holzigi fänster wil uf de folie flächi holt sacktur abuckt werde chan,fänster us kunststoff chönd sehr ähnlich usgseh wie holzigi fänster will uf de folieflächi holzstruktur abdruckt werde chan
346,dän isch si als usacorespandäntind uf sämfrenziske gange und isch korespandäntin i de vest z gsi wao sizruca isch,dänn isch si als usakorrespondäntin uf san francisco gange und isch korrespondäntin ide westschwiz gsi wosi zrugg cho isch
347,zuesälich häts ville erson elli wächselet ge,zuesätzlich häts vill personelli wächsel geh
348,di nd au me us,die gänd au meh us
349,di chlinsti beteiligung händ kantönuri mit zveidrisg vrozent glarussmittveedrisg prozent und abezell innerode mit vieredrisgprozent ghah,di chlinschti beteiligung händ d kantön uri mit zweiedrisg prozänt glarus mit drüedrisg prozänt und appezell innerrhode mit vieredrisg prozänt gha
350,bermn argä braubinde mäldedeviere körd,bern aargau und graubünde mälded noi rekörd
351,die hätschtdu sänich au de zueschlag ibercho,die hät schlussändlich au de zueschlag übercho
352,e dasmüssed e heblichli sicherheits bedänke dah si wi zum ispil ent storm,für das müssted erheblichi sicherheitsbedänke da si wie zum bispil en sturm
353,ide gschicht vole superlig häts acht spiltä gäh wo vier partie un inishe usgange sind,ide gschicht vode super leage häts acht spiltäg geh wo vier partie unentschide usgange sind
354,d chon vode beliner fallet e ver nachgüetigeithill vode gästeber,d goal vode berliner falled aber nach güetiger mithilf vode gastgäber
355,ideudige spil stönd trüpartie gägtims a wo nomt pleijof s kämpfedt,i de übrige spil stönd drü partie gäge teams ah wo no umd playoffs kämpfed
356,wolitik be iflussiehri arbed nö dwüsseschaft,politik beiflussi ihri arbet nöd d wüsseschaft
357,bi de nafellig wil e vorsichtig und chüch,bide nahstellig wird er vorsichtig und schüch
358,ner brucht schiftich zsädle und fläppand,mer brucht stift zättel und chläbband
359,d frue beahrbeite dälder und achel cränli schmock wo side duriste vechaaufed,d fraue bearbeitet d fälder und mached chrällelischmuck wo si de touriste verchaufed
360,sisch als verzierig entwedediräkt oder mitere kordlade apaa gmacht,si isch als verzierig entweder direkt oder mitere kordle ade chappe ahgmacht
361,z vorbilt für aspjakt isch am marsel düschansiss schachtl im koffer gse,s vorbild für das projekt isch am marcel duchamps sis schachtel im koffer gsi
362,de gröshti betrii bisch  molkei,de grössti betrieb isch e molkerei
363,egaui fesschleig fom streck verlauf isch aber nonig beschlosse worde,e gnaui festlegig vom streckeverlauf isch aber nonig beschlosse worde
364,de inneri fride in ängland isch aber nur obefächlich gsi,de inneri fride in england isch aber nur oberflächlich gsi
365,de bund imfeiert über coronavirus sit twazin üde schwiz,de bund informiert über d coronavirussituation ide schwiz
366,agnä mit dem ture send amn zistigzerwarte,ahgnähmi temperature send abem zischtig zerwarte
367,bet fode grosmoter dange ond zeit goss muet de vafeste wör grolziore,sie esch as bett fode grossmuetter gange ond gseit grossmuetter was hesch du för grossi ohre
368,igihansinent jorgäng wosesch nedi deziortfe weld emertini etifenekif,es geht anschinend johrgäng wo sech ned jedes johr träffe well niemert dinitiative ergrifft
369,frener het zom zoi albtrie benigeghm doch ei älb het sieshusmietlewilefchuft,früehner het sno zwei alpbetrieb weniger geh doch ei älpler het sis hus mettlerwile verchauft
370,e füll d rechtine vobi auwobrüehlos,die erföllt drichtlinie fode who mühelos
371,ga oc guch buuch bune nobaul un bgebche unde baeggu,de jack triebt es böses spel met dene beidne ond tötet es paar onbeteiligti
372,am dwafafednouchgraga wer hg  n glaubgnd gadenedin nati oregag,en grossi azahl fo sine uftraggeber esch jüdischem glaube gsi ond dodemet em naziterror usgsetzt
373,o de huchagechhane bunge börcheanwarge,ede hochlage chönne dwenter dorchus sträng wärde
374,bevorde acheste wedachoesch escherem sächsie scterot ond staaler fomersebose,bevor de nach elsterwerda cho esch escher em sächsische rot ond statthalter fo merseborg gsi
375,schiisma het dodur aui morde izogalte on dhetenzeit,sschisma het dodore au em orde izog ghalte ond het de entzweit
376,sie send demettecverchnöckti franze sowiike kuaslverziert,sie send met decht verchnüpfte fransle sowie decke quasle verziert
377,au simnit leter wäs gnes verwändig,au sini blätter wärde als gmües verwändet
378,bsontet iede rommantie händ di g rüehne chönne bonkte,bsonders ede  romandie händ die grüene chönne ponkte
379,e usgang fo de sachrochtal e he chante gälct esch hoffe,de usgang fode ständerotswahle em kanton gänd esch no offe
380,is dächsewigjöri ies vanenän zii,die sächsedrigs jährig zieht es parlamänt ih
381,patrichostätter klimaschotzexsbete bewwer v schwiz esch aberentüst vode konferänind madrit,patrick hofstetter klimaschotzexperte be wwf schwiz esch aber enttüscht fode konferenz en madrid
382,sodent sech bruf dum ond aklifipolitik be derveribare,so lönd sech bruef studium ond aktivi politik besser veribare
383,aber ben kagna  bebuhbuchum al chuchguba,er het en scher gno ond de decki buch vom wolf ufgschnette
384,i de letschte täg sin ene au strali e zwarsctozfluet ond drisgi hage chöner vom hemme gheit,ede letzte täg send in australie zwar storzfluete ond riesigi hagelchörner fom hemmel gheit
385,a wode som mebieeiet z ellle ond heubeenbrontwe,obwohl de sommer verbi esch zerpe grelle ond heugömper om dwett
386,om biodiwersitä schwiz schot zneguet veli tier ond pflanzate sendgerdet,om dbiodiversität ede schwiz stohts ned guet velli tier ond pflanzearte send gföhrdet
387,difsbsch halsso wantishprahtu tex enchin sprochnigsdi ächtziti texshtkommentiere,deep speech cha als sognannti sprachzutextengine gsprochnigs e ächtzit e text konvertiere
388,wen genautflage zom erstmolgheisse word esch lohzanümelofescht stelle,wenn genau dflagge zom erschte mol gheisse worde esch loht sech nöme loh feschtstelle
389,au emen uftnglech et zignooseeit teränleche monenig,au emene ufdrengleche zitgnoss seit er ändlech emol dmeinig
390,dotfab heter sech zwon glosseüfe,dodrufabe heter sech zom könig lo usrüefe
391,inen aupf hortze zitelledi betrof stlle a wär de his rote ondreche blotre,innerhalb fo chorzer zit schwälle die betroffene stelle ah wätrde heiss rot ond möche blottere
392,an jetze chräffig eeschstme wo stöegjet besemetemeromine gren,mer händ jetzt e chräftigi nordweschtströmig wo dstörige jetzt bes e mettelmeerruum inebrenge
393,de jura ond au d voraltereiblibesunnig,de jura ond au dvoralperegione bliebe sonnig
394,ielacht suhen eberhenbeis usig gasche barotal vo beste büet,jährlechbsueche öber hondertdrigtuusig gäscht de barocksaal fode stiftsbibliothek
395,ui gure aber aukase stane tatare olekirgise,uigure aber au kasachstane tatare ond kirgise
396,ich be fene gschlage on terankassiert worde gopt ond belont,ich be fo ehne gschlage ond dranglasiert worde globt ond belohnt
397,de dochucargt ude prabu uvababunternama un un bucger wuranuk un weecharhalhand,de technopark esch es paradis för startuponternähme ond jongi töftler wo erere entwecklig zom dorchbroch verhälfe wänd
398,segi fürs si abere grossi schansevelli vor enamzkolektsträffe wenn au echorze zit,es seigi för sie aber e grossi chance velli fo erne amtskollege zträffe  wenn au e chorzer zit
399,sondenlostreite vo jugenliche woes grossi pardei es cweze bringe,sondern losträtte fo jugendleche wo jetzt grossi parteie es schwetze brenge
400,oachburagkarag nu nüchdu dwün und faft ofetugeched ife uechaplu gruwhbalöga,srf begleitet snationalteam hutnöch dor dwm ond zeigt exklusiv belder fode schwizer liechtatlethinne und liechtathlete
401,wieadet nemroch e,ond es wartet niemert of dech
402,ichamene heeig eine beste levende atwede gerwohhe,ich chan mini härztätigkeit ned ihstelle wenn du brüellsch als wär dis härz broche
403,e isst be emmer aes wäg,er esst mer emmer alles weg
404,chessin tbäne chaftshächtälegkio dahechprseächen,es send dbärner chraftwärch sälber gsi wo dabschaffig beschlosse händ
405,ofebmobeli ahgvö und ebebeta unrachagüert,osserdem häter sie ahgschroue ond het de prozäss onsachlech gfüehrt
406,eeamilietrama wehren sturitriepotretjet wo beschodigwert bestächig sälderagnaza,idem familiedrama werd en stüritrieber portraitiert wo bescholdigt werd bestechigsgälder ahgno zha
407,e meischebeetiallöt send i proviüertfholfe,die meiste szene ond dialög send improvisiert worde
408,ibi das stöckawächtend ere lohnami profsiere,ich be das stöck grad nach minere lune am improvisiere
409,ehe gechwede het nie glechet onded absolute cecueli unfinonoichldigheich,er het nie glert rede het nie glachet ond het absoluti sexuelli ond finanzielle glichgöltigkeit zeigt
410,he edmime wellohhari we eeee hech,er esch nöme velo gfahre well sis födli weh do het
411,fo mnobech b nopebbebe,sam het sech dnase grebe
412,ken au esohani kloonedersti gseha,genau eso hani gluegt woni de ersti gseh han
413,are pandioch ond  cnh da lämbanthuga fochignichnachuchhudi on duege,er het dhand usgstreckt ond em schien fode lampe hani gseh dass zwei fo sine chnöchel ufgschörft send gsi ond blüetet händ
414,usete e wekt,usglehnt hanis ned gstohle
415,und ächen tüerchle schneibilchin zghit,wens aber störmt ond schneit esch de früehlig nöme wit
416,itanz gm üede wode eat,sie tanzt met jedem wo deför zahlt
417,mi wee wars schinlch allionbeolfe sie,mer wärde wahrschindlech alli onbeholfe si
418,ume biebt üser haut und zwart itinabi,d sunnä blibt üs erhautä und zwar bis mitti nami
419,over hutchonfacht mi dena ö ischt sundhedlich un bedän,o dr hutkontakt mit denä öl isch gsundheitlech unbedänklech
420,de wädä bsunders dachbauca und bestantele ver bärfhütte prodiziert,dert wärdä bsunders dachbaukä und beschtandteilä für bärghüttä produziert
421,är ich einä vo mitbegründe vom jungä dütschwizer schpiufeum,är sich einä vodä mitbegründer vom jungä dütschschwizer schpiufium
422,aus fro hete sich d mglechkeit vorä habilitationnüse ekämppfä,aus frou hetsi sech d müglechkeit vorä habilitation müesse erkämpfä
423,d barbiuzisch fürne reiä vu ier artä sehr glüntlech ungersuecht wordä,d paarbiudig isch fürne reihe vo tierartä sehr gründlech ungersuecht wordä
424,schnau ischer idi dameligi volk äne intetrierhtwortä undisch zumene bekante fingehithi itar ischt wordä,schnäu ischer idi damaligi folkszenä integriert wordä und isch zumene bekanntä fingerpickinggitarrischt wordä
425,lutem wirtschafts ediker dhoasbevorner wärdä ungernämä zuenäme zu politischä aktörä,lutem wirtschaftsethiker thomas beschorner wärdä ungernähmä zuenähmend zu politischä akteurä
426,är isch d waut orde trotz de dfizit wo ihm si ahgaschtet worte,är isch gwäut wordä trotz dä defizit wo ihm si aaglaschtet wordä
427,gbrohnu dr un rochchapple due nappin o,d grossmueter und s rotchäppli die schnappimer beidi
428,das i si besser cha gsehe,dassi di besser cha gseh
429,landwitschaf flächäbrägd lanschafts biut vom schwizer mituland,landwirtschaftsflächä prägä s landschaftsbiud vom schwizer mittuland
430,brreidblättrig chnaruz dia orhideä schi g iz gschützt,breitblättrigs chnabächrut  die orchideä isch ir schwiz gschützt
431,wo ofspö in stö cha i regemäsig gasefogu wie de fhaerotdschwan oder deächt biovachtet wäde he,wo obschtböim schtö chöi regumässig gartävögu wi dr gartärotschwanz oder dr schpächt beobachtet wärdä
432,ä kchnau gäuf u schmäteing ateret überdwise,ä knaugäubä schmätterling flatteret überd wisä
433,die triis g adratmeter grossi lanwitschaf öimen nidnachnaturschutz lerbuecht kflegä,die drissg quadratmeter grossi landwirtschaft chöimer nid nach naturschutzlehrbuech pflegä
434,eigemiträte vorwüsferschaftt we metode vo konplementärmetizin wüsse schtäctneer vorscht würge,es sig im inträssä vor wüssäschaft we methodä vor komplementärmedizin wüssäschaftlech erforscht würdä
435,afzhät rüesächzg isch verwängech vorragjum verbote wodet,ab nünzähdrüäsächzg isch d verwändig vo radium verbottä wordä
436,im loenscheness gsächa jogendlecheh in durcschnit hie aukohowärbisch antach,in los angeles gsächä jugendlechi im durchschnitt vier aukohouwärbigä am tag
437,d lindäe isch bis i mereri meterhöchig mit chnoue ibe und wuchärigä übeseit,d lindä isch bis i mehreri meter hööchi mit chnouä bülä und wucherigä ubersäit
438,dr aberscpill der bäier isch rit schnäu füre gschossä und het perchopfstwau vo ändet,dr abwehrschpiler beier isch blitzschnäu fürägschossä und het per chopfbau vouändet
439,ä strnischä erbstprenktvi giter und chautcoft,ä schtürmische herbscht bringt viu gwitter und chauti luft
440,die dän schi rägierig wo dmitti no fämber bier ies vo schwedä na chdänemartchü der gränzkontroua ifüerä,die dänischi regierig wott mitti novämber bir iireis vo schwede nach dänemark wider gränzkontrouä iifüehrä
441,so sigöp in china mit dr asiatischä infrasctrucktur in veebänk ä gägenentwurch zum ihwf entschtandä,so sig öppä in chinä mit dr asiatischä infraschtruktur investmentbank ä gägäentwurf zum iwf entschtandä
442,handlet sech drbi um meh au oma nahheivä ungericht,handlet sechs drbi um me aus numä nachhiufeungerricht
443,nousoä hope hükunkkt un ach dudegwändel orroh gmutrrwile manet fala vachnoubakfar phundempol ab,s snowboardä het si höhepunkt umd jahrtuusigwändi erreicht mittlerwilä nämä d zahlä vo snowboardfahrer tendenziell ab
444,u stoptme draläldo,und wi schtopptmä dr ronaldo
445,am untig ud amäntig zit wiis sunnig,am sunntig und am mäntig zitwiis sunnig
446,si schef bezechlet är aus guren,si chef bezeichnet är aus guetä fründ
