,pred_str,text
217,einzelni brocke werded au wesetlich wiiter tranzpoziiert,einzelni brocke werded au wesentlich wiiter transportiert
218,grund gedanke vo de reglig isch dass dit dwaffergliich heit zwüschet de parteie eher gwart bliibt,grundgedanke vo dere reglig isch dass demit dwaffeglichheit zwüsched de parteie eher gwahrt bliibt
219,si sind mit dicht vu chnüpft de franze als au tike kuaschte vfoziert,sie sind mit dicht vochnüpfte franse als au dicke quaschte voziert
220,bi froschlürch werdet die au als kaulkuappe bezeichnett,bi de froschlürch werded die au als kaulquappe bezeichnet
221,zuesätzlech vo stortter tabons vo de obi im gregeneor am afang nöd,zuesätzlich vostoht er davance vo de ruby ihm gegenüber am afang nöd
222,er het glichzitige kritisiert das de damali koschtegünstigisiger kripen fonsab us d evaluation uusgschlosse wordeg,er het glichziitig au kritisiert dass de damalig chostegünstigi sieger gripen von saab us de evaluation usgschlosse worde seg
223,bsunders e eri stängel über de winter storgloh werded wil de distelfink frist zorme,bsunders wenn ihri stängel über de winter stoh glo werded will de distelfink frisst dsome
224,de aueschuetz isch derevolksabstimmig nünze drühenünzg entstande,de aueschutzpark isch dur e volksabstimmig nünzehdrüehnünzg entstande
225,sit zwatuusigsfifzellebed si wild und ohni zuetue vumne imker,sit zweituusigfüfzeh lebed sie wild und ohni zuetue vomne imker
226,lut de bünt ner jagtvorschöfte durff en jägprujoor acht hase schüsse,lut de bündner jagdvorschrifte dörf en jäger pro johr acht hase schüsse
227,schutzbläech isch aber gae,sschutzblech isch abgfalle
228,wie konkret vor bereitige ide kantön ufsgorona vierus uusgset isch interschidlich,wie konkret dvorbereitige i de kantön uf scoronavirus usgseht isch unterschiedlich
229,i de schwiez wierdet bro jor vier tuusig domedi kament inzsorgt,i de schwiiz werded pro johr viertuusig tonne medikament entsorgt
230,vie änsche wosich de umgang mit zöttig ne profias kernöt gvondzind hrönted sie sogar e zuesetzlerch srisikodarstelle,für mensche wo sich de umgang mit sötigne profimaske nöd gwohnt sind chönted sie sogar e zuesätzlichs risiko darstelle
231,amason  wüld kuantumkomputing selof ähig mache,amazon wott quantum computing salonfähig mache
232,es wir zusch dbewölki gi moschte lockereituuf,es wird sunnig dbewölkig im oste lockered uf
233,mornallerdings heitst ihn zug den duch da prillsune wider ih,morn allerdings heizt in zug denn doch daprilsune wider ii
234,die beide bläckbope sind geborge und zsölled i miran untersucht werde,die beide blackboxe sind geborge und sölled im iran untersuecht werde
235,algholl dötet jihrloch drümilione mensche seit wie au dabag sar acht millione,alkohol tötet jöhrlich drü millione mensche seit dwho  tabak sogar acht millione
236,usserdem werded mensche in nordkorrer teilwis täglich stundelang politigschuelt,usserdem werded dmensche i nordkorea teilwiis täglich stundelang politisch gschuelt
237,dözuest de beckri flachwasser zone gschaffe,dezue sind i de becki flachwasserzone gschaffe
238,nulgasginze um zweituusig drühunder meter,nullgradgrenze um zweitussigdrühundert meter
239,di riche werded immerriicher di ae immer äermer,di riiche werded immer riicher di arme immer ärmer
240,dschwiz ei dfüfior es freihandels abcrume mit criner,dschwiiz het sit füf johr es freihandelsabkomme mit china
241,eist mir fordere dlade infrastruktu duechuus,da heisst mir fordered dladeinfrarstruktur durchus
242,ispiespiel de jaffivpozi usziri het ihm ogtober zweituusigünze für di jungsvpkandidiert,eis biispil de jeffrey ferpozzi us züri het im oktober zweituusignünzeh für di jung svp kandidiert
243,s portifei es schlaaveland für musiggephaber,spotify  es schlaraffeland für musigliebhaber
244,stürig vo dem mortore oder de chüelsistem hent stu dent te selbeprogamiert,dstüürig vo de motore oder de chüelsystem hend dstudente selber programmiert
245,d schwiizo wirtschaftehoft sich vo dem de abbau vozöll und hand us beschränkige,dschwiizer wirtschaft erhofft sich vo dem de abbau vo zöll und handelsbeschränkige
246,de plan isch vo egleoh worde,de plan isch falle gloh worde
247,no vaore m auebau isc sin i vamnie mitt im u feschtbelin gflue,no vorem mauerbau isch sini familie mit ihm uf westberlin gflohe
248,sie ghached im chiegsvalamne banere wo ireanze zumlebanner verreinigt het,si ghorched im chriegsfall amne banneret wo ihri lanze zumne banner vereinigt het
249,neir het sic etzalt mo dö tanne ghocgt,nei er het sich jetzt halt mol döt ane ghockt
250,i mein bfuschi de in öpisie wonöd uusgstande isch,i mein pfusch i do in öpis ine wo nöd usgschtande isch
251,so streiksch du am beabi krei i mütze wi mini ltmerm immer gseit het,so stricksch du dem baby kei neui mütze wie mini alt mum immer gseit het
252,erzwinkhei intscheidet bevord bereibi,erzwing kei entscheidig bevord bereit bisch
253,as orch de den dor,wa suechsch du denn do
254,de spiler het er reisseschtres nadum spilnigs üsg gmacht,de spieler het der reisestress nah dum spiel nix üsgmacht
255,snöscha te kit hagel vo füf bis drimilimeter,zneuchatel kit hagel va füüf bis drii milimeter
256,aber derwartig sch das di di gitaltelefvonidiglichglöibfürdikeit und fr allum stabilität het wiet ana log teleffoni,aber derwartig isch dass die digital telefonie die glich glöibwürdigkeit und vor allum stabilität het wie danalog telefonie
257,di teiffi vaner feischterbankha va geböe zeböudewarieru,die teifi vaner feischterbank cha va gebäude zu gebäude variieru
258,mit hilfa ihrusch ghörsänunt schischich im dumklu p erfektoriun tieru,mithilf va ihrusch ghörsinn chännunt schi schich im dunklu perfekt orientieru
259,arche fön,starche föhn
260,ufmu fäscht iner willa klau teratun es wärtfols fahrzig,ufemu fäscht iner villa klaut der anton es wärtvolls fahrzig
261,guaffer shtet bim wäschchu hinner in,der coiffeur steit bim wäschu hiner ihm
262,züedem het mu no injener zit in gliechtu steiner füespalnationalmalntschaft üeffu,züedem het mu nu in jener zit in dliechtusteiner füessballnationalmannschaft berüefu
263,me dü üsachusch gangsitzam und löfni vam wäg ab,wenn dü üsachusch gang sittsam und löif nit vam wäg ab
264,hitu chan ich feischter und porte ofela es chund kun fleiga i,hitu chan ich feischter und porte offu lah es chunt küm en fleiga ih
265,um diebiodiversitär iner schwiz stuz nit güet vill dierun pflanzoarte sind gwärdut,um die biodiversität iner schwiz steits nit güet vill tier und pflanzuarte sind gfährdut
266,su kierti grundbsitz zer i isabella branwal derhitunie traktoru und töffkrach sundern su faku valöibfresch,so kehrt die grundbsitzeri isabella braunwalder hitu nimme traktoru und töffkrach sodern zquaku va löibfresch
267,schiftlich lät schi la mitteilu mu sch täg e ängur müstüsch mit dum bundesamt vergsundheit,schriftlich lähnt schi lah mitteilu mu stäge in ängum üstüsch mit dum bundesamt fer gsundheit
268,nau der gsunsesversorgi gsprä und schi theme wi e m obilität öffentlichi sicheheit wornu und suwiter ah,näbu der gsundheitsversorgig sprächunt schi theme wie mobilität öffentlichi sicherheit wohnu und so witer ah
269,ihm negschtu jahr soll händtstracking drz cho,im negschtu jahr soll handtracking derzüe cho
270,s abtieru vaneraget erfolgt uberzituflächi vom farzsig,zabfiiru vane rakete erfolgt uber dsituflächi vam fahrzig
271,dachlaglütut uf folksverhetzsig und verbreitigvappropagandamaterial va erfassigsfeindlichu organisatione,dahchlag lütut uf volksverhetzig und verbreitig va propagandamaterial va verfassigsfeindlichu organisatione
272,zweitsterchstiparti isch zuzialdemu kratisch arbeiteparti vo tischösch tricho,zweitsterchschti parti isch dsozialdemokratisch arbeiterparti va ditschöschtrich cho
273,fadaüs isch s wizüfäer z gangu,va da üs ischs witer üfwärts gangu
274,dmaria wird betöibt und  gstell gfahru,dmaria wird betöibt und zer baustell gfahru
275,sä sind d wolke nurzumpeilinubärga vader zent tralund oschtschwiz und  nord bündo,zäjer sind dwolke nur zum teil inu bärga va der zentral und oschtschwiz und znordbündu
276,am samsagunstöi immer chelter und bis am abu gis befloke bisin s flachland,am samstag chunts öi immer chelter und bis emabu gits de flocke bis ins flachland
277,der zöget sim cidu velliespar kvellwolke öi uber du bärge awer iblibund harm loss,derzüe gits im südu veli es paar quellwolke öi uber du bärga aber die blibunt harmlos
278,im wallis gits es paar grezeri wolfcke,im wallis gits es paar gresseri wolkulicke
279,na joh sankitione gägech hanei hent das bewisu,dnöiju sanktione gägu chamenei hent das bewiesu
280,su plant der uss üztuminester mikpompeo s wältwiiz büntnis gägu das land,so plant der usüssuminischter mike pompeo es wältwits bündnis gägu das land
281,ju meits zxasuninesqxabgeltiärszarnagält eibxbqrxwtuhldesäihzät a s,wier hei zbrasilien es fragmentierts parlamänt die gregscht fraktion het zäh prozänt vane sitza
282,hofv e dierüefüsländische ceiverflaueride,hoffet ier öi üf üsländischi chöifer va ewer idee
283,vor der bundespresident in zimonettasomaruga redet derwef gründer klaus schwab,vor der  bundespresidäntin simonetta sommaruga redut der wefgründer klaus schwab
284,der and rias fedtert aner weam vaneringerzs kasactan för es üsrievezeichu gsorgt,der andreas vetsch het aner wm vane ringer zkasachstan fer es üsriefezeichu gsorgt
285,chweis dos sü das nit wild das sich in d iner vergangu heit wielu wu dass ha öinie gmacht,ich weiss dass dü das nit willt dass ich in diner verganguheit wiehlu und das hani öi nie gmacht
286,wen tieri üsnazuchte stammunt halt di acuarie verelativ coproblimatisch,wenn tieri üs nahzuchte stammunt halti aquarie fer relativ unproblematisch
287,hols isches vertruzmaterial und öi eis was schöncha altru,holz isch es vetruuts material und öi eis wa schön cha altru
288,wenststroverbrücht isch rutscht zss vlei immerwiter imberich mit bettowodu,wenn zstroh verbrücht isch rutschts va ellei immer witer inu berich mit betobodu
289,es gäwe zwenigwissuschaftlichi bewiisa das s flanuschutzgmittel chrepserzig  hets damals gheissu,es gäbe zwenig wissuschaftlichi bewisa dass zpflanzuschutzmittel chrebs erzige hets damals gheissu
290,so ischim wallis die kantonstrasseschu zaniasund sermat gspert gsi,so isch im wallis die kantonsstrass zwisch zaniglas und zermatt gsperrt gsi
291,ihm achstock vam abau hüs und flädermi schwiplini und zie enta ihruschjungu üf,im dachstock vam ahbau hüsunt flädermischwiblini und ziehnt da ihrusch jungu üf
292,dü maltsch dass iar änsz b üs,dü malsch das ja änz bunt üs
293,der mülwurf grabut schi duch därda,der mülwurf grabut schi durch därda
294,du geisch lislig uer de rachbodo,dü geisch lislig uber de dachbodu
295,richhad ich ladich etzslot,richard ich lah dich jetz los
296,ha öi am ramtupf gnascht meischter,ha öi amu rahmtopf gnascht meischter
297,di stossu td marscha durch di gägend di kiduf und schlat mit dum chopf gägu än glasstisch,schi stossut dmarsha durch di gägend di kit um und schlat mit dum chopf gägu en glastisch
298,wis er shparerdäm mit d arit das olen huffe gäld,wiso spart er dänn mit de marita sonen huufe gäld
299,inethiopie grüessime sich biagekontackt är wenmer sich nöd käni,in äthiopie grüessi mer sich bi augekontakt au wenn mer sich nöd känni
300,abe he d au ned iersproche,aber er hät au nöd widersproche
301,d d elprivatisierig het kei uswirkige ufs internassionalä gschäfft,d teilprivatisierig hät kei uswürkige ufs internationale gschäft
302,i de jahr nach d unabheingigkeit es sech ihm dbondi zuenähmend es chas usbreitet,i de jahr nach de unabhängigkeit hät sich in burundi zuenähmend es chaos usbreitet
303,de grund gedanke vo dererecklig isch das d a demitdwaffeglie cheizwüscht der parteie gwat gwirt,de grundgedanke vo dere regelig isch dass dademit d waffeglichheit zwüsched de parteie gwahrt wird
304,de dep ischn eaber in nicknollte au usvierende prodezänt gsi,de depp isch näbedem nick nolte au usfüehrende produzent gsi
305,die chemisch stcktur äendlet starch tere vo fluigsettin,di chemisch struktur ähndlet starch dere vo fluoxetin
306,si werde trattinell am dunstig vorem ascheit wuchgässe,si werded traditionell am dunstig vorem aschermittwuch gässe
307,i de folbereahr isch es zumefachea bründerige dur französischi trube chou,i de folgende jahr isches zu mehrfache plünderige dur französischi truppe cho
308,de fall hauert isch ödlusheit rum himel passiert er hat villmehen systemfeder ufteckt,de fall hauert isch nöd us heiterem himmel passiert er hät vill meh en systemfähler ufdeckt
309,bunzsrät trät sowietischi und russischi minister,bundesrät träffed sowjetischi und russischi minister
310,ägunhlvxtdsudghgtdyotäxiiexht,e million arte sind momentan vom ussterbe bedroht
311,vor allem häte sich aber ennama als spezalistu noi musiggmacht,vorallem het er sich aber en name als spezialist für noi musig gmacht
312,puf hät e sich zum könig usrevela,drufhi hät er sich zum könig usrüefe lah
313,er isch mitmegründer vom lettische bueveband gsi,er isch mitbegründer vom lettische pureverband gsi
314,die masna zur verbesserig vo de ernährigslag isch der bure lobiuffiderstand gstusse,die massnahm zur verbesserig vo de ernährigslag isch ide puurelobby uf widerstand gstosse
315,dadebi isch s in glunge ie de bellische barönd spalte und nachenand zbesige,dadebi ischs ihm glunge di rebellische barön zspalte und nachenand zbesige
316,dz chritiker werfer de regiig pingaschingvor,kritiker wärfed de regierig pinkwashing vor
317,der uspresidäntonel tamp hät ech dass zehrsch mittroige reagiert,de uspresidänt donald trump hät uf das zerst mit drohige reagiert
318,de sächsefüfzgiährig wil für d ftpd e ständeratzitz vomd partcolegjach im eer wo zruckträttet verteidige,de sächsefüfzgjährig will fürd fdp de ständeratsitz vom parteikolleg joachim eder wo zruggträtted verteidige
319,di srif voläderach ischwägsinere christlich öberzügig als frauefeihnlich und homovobezäcnet worde,de chef vo läderach isch wäg sinere christliche überzügig als frauefeindlich und homophob bezeichned worde
320,ja e natürlischer sindnationals rännea espetzielli usevorderig,ja natürli isch es internationals renne e spezielli useforgerig
321,nae hät si g sein und luterbrüeled,nei hät si gseit und luter brüeled
322,aber er hät id widersproche wo si sich gweigeret hät,aber er hät nöd widersproche wo si sich gweigered hät
323,i vill nöt das du na iter mit inere muetterstritisch,ich will nöd dass du no witer mit dinere mueter stritisch
324,am zistig und miuch nur zum teil sunnig allgemein schwül und gwittrig,am zistig und mittwuch nur zum teil sunnig allgemein schwül und gwittrig
325,d schneflockachsut us sächsegige iskristall,d schneeflocke wachsed us sächseggige iskristall
326,si mo nid dassum aruga  ich bin sehr fro und dankbar für d arbet im ständerad,simmonetta sommaruga ich bin sehr froh und dankbar fürd arbet im ständerat
327,de isch bi kripolitische frage ehr uf dklütz,de isch bi klimapolitische frage eher ufd chlötz
328,es gebi zwenig wisseschaftlichi bewiiss dass pflanzeschut zmittel chräbsgit händ s tatzumalgheisse,es gäbi zwenig wüsseschaftlichi bewis dass s pflanzeschutzmittel chräbs git häts dazumal gheisse
329,im kantonargä chamer drum kein staddt landgrabe gse,im kanton aargau chamer drum kein stadtlandgrabe gseh
330,de elgreko hät villereligiösi bilder und borteresus gmat,de el greco hät vill religiösi bilder und portraits usgmalt
331,de  jos hät behauptet das s in uftrag vom äckelton im d kontolle über alli schlittacktiwbitäte ge hät,de joyce hät behauptet dass sin uftrag vom shackleton im d kontrolle über alli schlitteaktivitäte geh hät
332,d hauptawändig isch gege breitblettigi uchrüter widistle chrot derbösche winde und storch schnabel gichtet,d hauptahwändig isch gäge breitblättrigi uchrüter wie distle chrotepösche winde und storchschnabel grichtet
333,de sam hät secgnase gri,de sam hät sich d nase gribe
334,ich stibitzi nus de vorats chamer,ich stibitz ihn us de vorratschammere
335,er isch es words chind kleit hätt,er isches wo oises chind klaut hät
336,drum stürze au hi und  ab,drum stürz ich au hi und da ab
337,sie oberfläche isch unebe g,sini oberflächi isch unebe gsi
338,in melbern ischer im halpfinal anwaktcoko witsht gscheitet,in melbourne ischer im halbfinal am novak djokovic gscheitered
339,das gällt zöll lu d barmellän scho das arigsetzt werde,das gäld söll lut parmelin scho das jahr igsetzt werde
340,de hetgis sini uffeki bim klimaschus nött gmacht,de hegi sini ufzgi bim klimaschutz nöd gmacht
341,und versicheret ti o ir das zaönd,und versichereti wo für das zahle münd
342,s bouvelige kurhus häis vorchurzum nüme zu der iabahnbast,s boufellige kurhus hät bis vor churzem nüme zude noie bahn passt
343,s unterneme erpt um neui chunde,s unternehme wirbt um noi chunde
344,wo häs sois versteckt,wo häsch s chies versteckt
345,fänstder u s kunstofff chönt serändlichusgsehwiholzigifänster will uf de volieflächi holtstoktur abockt werde chand,fänster us kunststoff chönd sehr ähnlich usgseh wie holzigi fänster will uf de folieflächi holzstruktur abdruckt werde chan
346,dän isch si als ussa korespandäntin ufsemferen sisgetgange und isch korespandäntin i de westrits gsi wo si zrugka isch,dänn isch si als usakorrespondäntin uf san francisco gange und isch korrespondäntin ide westschwiz gsi wosi zrugg cho isch
347,zuesälich hät s vileärson elli wächslut geh,zuesätzlich häts vill personelli wächsel geh
348,di end au meus,die gänd au meh us
349,di chrinsti beteiliegung händ kantön uri mit zweiletrisg vroszänt glar us s mitfüedrisg prozänt und apbe zäll innerode mit viere drisg prozänt ghoh,di chlinschti beteiligung händ d kantön uri mit zweiedrisg prozänt glarus mit drüedrisg prozänt und appezell innerrhode mit vieredrisg prozänt gha
350,bermn argäo graubinde mälder evire körd,bern aargau und graubünde mälded noi rekörd
351,dia hätshtru sändich au de zuerschlag ibercho,die hät schlussändlich au de zueschlag übercho
352,der das müsset eheblichli sich erheits bedänke da sii wie zum ispil entstorm,für das müssted erheblichi sicherheitsbedänke da si wie zum bispil en sturm
353,i de gschricht vode superlig häts achtspieltä gäeh wo viertpartie un eniste usgange sind,ide gschicht vode super leage häts acht spiltäg geh wo vier partie unentschide usgange sind
354,d cohn vode berlinner fallet aber nachgüetige ithell vode gäst geber,d goal vode berliner falled aber nach güetiger mithilf vode gastgäber
355,idedige spiel stönd drü partie gägetims ah wo nom pli ofs känmpfet,i de übrige spil stönd drü partie gäge teams ah wo no umd playoffs kämpfed
356,politik be iflussierie arbed nöd d wisseschaft,politik beiflussi ihri arbet nöd d wüsseschaft
357,bi denafellig wilde vorsichtig und schüch,bide nahstellig wird er vorsichtig und schüch
358,nör brucht shiff zsädel und d fläppand,mer brucht stift zättel und chläbband
359,d fraue bearbeidet d wälder und mache källdi schmuck wo si de turiste verchaufed,d fraue bearbeitet d fälder und mached chrällelischmuck wo si de touriste verchaufed
360,sieisch als verzierig entverrediräkt oder mitere kordn a der apa agmacht,si isch als verzierig entweder direkt oder mitere kordle ade chappe ahgmacht
361,s vorbilt für daspjäkt isch am marsel düschasis schachdel im koffer gsi,s vorbild für das projekt isch am marcel duchamps sis schachtel im koffer gsi
362,de gröshti betrie bis e molkei,de grössti betrieb isch e molkerei
363,egaui festledig vom strickeverlauf isch abe nonig beschlosse worde,e gnaui festlegig vom streckeverlauf isch aber nonig beschlosse worde
364,de inneri fride in ängland isch abernur obeflächlich gsi,de inneri fride in england isch aber nur oberflächlich gsi
365,de bund in faiert über goronavirussitwaznüde schwiz,de bund informiert über d coronavirussituation ide schwiz
366,n a mit demmture end amnzistig zserarter,ahgnähmi temperature send abem zischtig zerwarte
367,wät fode grossmoerdange ond seit dosse muet derwaseshte ör grosziore,sie esch as bett fode grossmuetter gange ond gseit grossmuetter was hesch du för grossi ohre
368,igitantinentargäng wos ert nidi detiordöfe ir miimmertim tifenif,es geht anschinend johrgäng wo sech ned jedes johr träffe well niemert dinitiative ergrifft
369,ftener etson zwei alptriebeniger gm doch ei elbe het sie susmetler willefchuft,früehner het sno zwei alpbetrieb weniger geh doch ei älpler het sis hus mettlerwile verchauft
370,e fvell drechtene foem ehawo meelos,die erföllt drichtlinie fode who mühelos
371,deo opt ubechbuech duemeboe bauedubebech a under palegi,de jack triebt es böses spel met dene beidne ond tötet es paar onbeteiligti
372,am dbapafert ine uchbragower  gi un gladigtu bodemed i natitoruitgott,en grossi azahl fo sine uftraggeber esch jüdischem glaube gsi ond dodemet em naziterror usgsetzt
373,obde wogagechane grumbedurcheu an rarba,ede hochlage chönne dwenter dorchus sträng wärde
374,werforde nach äls de werdacho esch escher em sächsischte rot ond stalalter fo merseboresie,bevor de nach elsterwerda cho esch escher em sächsische rot ond statthalter fo merseborg gsi
375,ssciism het dodur au i morde izucalte nd het d en zseit,sschisma het dodore au em orde izog ghalte ond het de entzweit
376,sie send dem metercferchnöpti franze sowirikeg quasde verziertt,sie send met decht verchnüpfte fransle sowie decke quasle verziert
377,au simet letterwäas gesverwändig,au sini blätter wärde als gmües verwändet
378,dsonder si de romantie händ di grüene chönne ponkte,bsonders ede  romandie händ die grüene chönne ponkte
379,e usgang vo de sochroftahlecht hante gärt isch croffe,de usgang fode ständerotswahle em kanton gänd esch no offe
380,si sächsedijörige es vanomnänti,die sächsedrigs jährig zieht es parlamänt ih
381,patrichostetter limaschotzegsberte bewewev schwiz esch aber entüsht vode konferänt sin madrit,patrick hofstetter klimaschotzexperte be wwf schwiz esch aber enttüscht fode konferenz en madrid
382,zo benzgbrurbf d türm ond daklichb poltik bess er p veribare,so lönd sech bruef studium ond aktivi politik besser veribare
383,abeben ognamp bukeubuchum wol huchgnuga,er het en scher gno ond de decki buch vom wolf ufgschnette
384,ede letsche däg sind en au stralli e zwarshturzfluet u drisgi hagechöner vom hiemmelgheit,ede letzte täg send in australie zwar storzfluete ond riesigi hagelchörner fom hemmel gheit
385,awode son e febie eet dellle ond hagenteronte,obwohl de sommer verbi esch zerpe grelle ond heugömper om dwett
386,om biodiwersität schwitzschol sneguetferi tier ond flanzarte send gwerdet,om dbiodiversität ede schwiz stohts ned guet velli tier ond pflanzearte send gföhrdet
387,diebvs pisct halls sognanti sprach zu tecx enchin sprochnig si ächzid i texsht kommentiere,deep speech cha als sognannti sprachzutextengine gsprochnigs e ächtzit e text konvertiere
388,wen genau dflagge zu m erste molg heisseword esch loht znüme lofschtstelle,wenn genau dflagge zom erschte mol gheisse worde esch loht sech nöme loh feschtstelle
389,au emen ubtönlech ezign os de eite ädlech e modneenig,au emene ufdrengleche zitgnoss seit er ändlech emol dmeinig
390,doderf abeheder sech zo e gloosrüöfe,dodrufabe heter sech zom könig lo usrüefe
391,inder aupfpotzet z ittöle di betrofstelle a wäe de hais brrote onbecke blottre,innerhalb fo chorzer zit schwälle die betroffene stelle ah wätrde heiss rot ond möche blottere
392,änd et sech rächteig nereschtstömet wo störigezesesneteme eroiegre,mer händ jetzt e chräftigi nordweschtströmig wo dstörige jetzt bes e mettelmeerruum inebrenge
393,de jura ond au d voralberetebli besonnig,de jura ond au dvoralperegione bliebe sonnig
394,dielech suohen öberhenbetisesigä stebarocsall fode stebeget,jährlechbsueche öber hondertdrigtuusig gäscht de barocksaal fode stiftsbibliothek
395,uigure aber au kalsa schtane tatarä odekirgisse,uigure aber au kasachstane tatare ond kirgise
396,ich befene gschlage ond drang astiert worder goppt belont,ich be fo ehne gschlage ond dranglasiert worde globt ond belohnt
397,de gochughargg u der prabm uc bababumbermame und bu buchgue wuronbuklu umbuch aralrnt,de technopark esch es paradis för startuponternähme ond jongi töftler wo erere entwecklig zom dorchbroch verhälfe wänd
398,es egifbüsstie bbere grossischte oss villiforden amzkolektsträffä wen au i chorzurzit,es seigi för sie aber e grossi chance velli fo erne amtskollege zträffe  wenn au e chorzer zit
399,sonder losträte vo jugenleche wu ets grossi pardei es schwezerbringe,sondern losträtte fo jugendleche wo jetzt grossi parteie es schwetze brenge
400,a ash veradgaergum müch o d lu am und at opug tnder bodboruchtablognundich gatlotäa,srf begleitet snationalteam hutnöch dor dwm ond zeigt exklusiv belder fode schwizer liechtatlethinne und liechtathlete
401,ead u nemrof,ond es wartet niemert of dech
402,ich am en häsebigei eenstelleendees eslerdi erwoche,ich chan mini härztätigkeit ned ihstelle wenn du brüellsch als wär dis härz broche
403,er es be emmer alles wäg,er esst mer emmer alles weg
404,ches end  wärnech hafttwächdältt kio dachushech beiaftechend,es send dbärner chraftwärch sälber gsi wo dabschaffig beschlosse händ
405,obebam oberbel agvo und öperperbät unrache guert,osserdem häter sie ahgschroue ond het de prozäss onsachlech gfüehrt
406,edeta millie dräma weren stüritriepoteretiert wo beschodig werd beshtächligs sälde r agmazäh,idem familiedrama werd en stüritrieber portraitiert wo bescholdigt werd bestechigsgälder ahgno zha
407,emeies dee ialölg send di probitiert worde,die meiste szene ond dialög send improvisiert worde
408,e beda stüget nach menere lon ame rovissiere,ich be das stöck grad nach minere lune am improvisiere
409,eeechi gechtweder het nie glechet ond ed absoluti e weli ont finozoci geltikeie,er het nie glert rede het nie glachet ond het absoluti sexuelli ond finanzielle glichgöltigkeit zeigt
410,erid mime e lofarimechereutoich,er esch nöme velo gfahre well sis födli weh do het
411,warmer wetetd uber,sam het sech dnase grebe
412,ghen au e s hani g looni dersti gseha,genau eso hani gluegt woni de ersti gseh han
413,are bandiupock u e u vobr lanbahn grubochfo vodnuchocheluchhrucruden un bruebegi,er het dhand usgstreckt ond em schien fode lampe hani gseh dass zwei fo sine chnöchel ufgschörft send gsi ond blüetet händ
414,usgruon en es e gste,usglehnt hanis ned gstohle
415,und achert tierchduchrebichen  uit,wens aber störmt ond schneit esch de früehlig nöme wit
416,itanz gtuedem voderau,sie tanzt met jedem wo deför zahlt
417,me wäewar schinlch alli umbeolfe sie,mer wärde wahrschindlech alli onbeholfe si
418,umä biübt üserhaut und zbart betig nabi,d sunnä blibt üs erhautä und zwar bis mitti nami
419,oder husckontacht mic denä ö isch gsundsheitleich  unbedänc,o dr hutkontakt mit denä öl isch gsundheitlech unbedänklech
420,de wärdär bsunders dachbaukä und beschtanteile ver bärfüte prodiziert,dert wärdä bsunders dachbaukä und beschtandteilä für bärghüttä produziert
421,är isch einä oä mittbegründ vom jung düt schwitzer shpiufium,är sich einä vodä mitbegründer vom jungä dütschschwizer schpiufium
422,aus frog hete sich d mügleckeit vor ä habilitation nüä ekämpfä,aus frou hetsi sech d müglechkeit vorä habilitation müesse erkämpfä
423,d barbiuse esch fürdereiä vuo ider artä ser glüntäch umers duecht wordä,d paarbiudig isch fürne reihe vo tierartä sehr gründlech ungersuecht wordä
424,schnäu ischer issi dammeligi olktgene in tdetriertwortä und ischtzumenä bekante fingertittitarischt wordä,schnäu ischer idi damaligi folkszenä integriert wordä und isch zumene bekanntä fingerpickinggitarrischt wordä
425,lut im wirtschafts edikär thoas betorner wärdä ungernämä zuenämä z zu politischä aktörä,lutem wirtschaftsethiker thomas beschorner wärdä ungernähmä zuenähmend zu politischä akteurä
426,er isch d bärutwortä trotztpefizit wo ihmes di agasch tu t bortt,är isch gwäut wordä trotz dä defizit wo ihm si aaglaschtet wordä
427,dtro muoder und drothapple  duer d nabin  oud,d grossmueter und s rotchäppli die schnappimer beidi
428,das si besser cha gsehe,dassi di besser cha gseh
429,landwürtschaft flächä brägd landschaftsbiut vom schwizer mittuland,landwirtschaftsflächä prägä s landschaftsbiud vom schwizer mittuland
430,brreibdlättrigs chnaruuz diä orhidiä ishi i gschützt,breitblättrigs chnabächrut  die orchideä isch ir schwiz gschützt
431,wo obstpöim stöhl chö i regemässig garsäsogu wie de varerort schwanzt oder de chrächt beowache wärde chi,wo obschtböim schtö chöi regumässig gartävögu wi dr gartärotschwanz oder dr schpächt beobachtet wärdä
432,ä gnabu gäupeshdwäte bin batret öber dwisä,ä knaugäubä schmätterling flatteret überd wisä
433,die trisk bd ratmitter grosi landwitsch af be öimen nid nachnaturschtutzli erbuc bgg,die drissg quadratmeter grossi landwirtschaft chöimer nid nach naturschutzlehrbuech pflegä
434,es idin iträse vor wüseschaft we metode so konlementärme tiftin wüsse schtaftli erforscht rded,es sig im inträssä vor wüssäschaft we methodä vor komplementärmedizin wüssäschaftlech erforscht würdä
435,ab  zädrüesächt gisch verwän sich voragi und vertottäworchät sit,ab nünzähdrüäsächzg isch d verwändig vo radium verbottä wordä
436,im laenschellest gsäch ä jogendlechi in durrschnid vier aufkohowärbisch am tach,in los angeles gsächä jugendlechi im durchschnitt vier aukohouwärbigä am tag
437,d lindäischpis i merderi metärbeücki  mit gnouä ipä und buchärigä überbsäit,d lindä isch bis i mehreri meter hööchi mit chnouä bülä und wucherigä ubersäit
438,dr aberspildr bäeier isch rit schnau füre gschossä und het berchopfsbau voändet,dr abwehrschpiler beier isch blitzschnäu fürägschossä und het per chopfbau vouändet
439,ä schtürmischä werbscht bringt figwitter und chautuft,ä schtürmische herbscht bringt viu gwitter und chauti luft
