,pred_str,text
218,gund gedanke vuo demreglig isch dass dit dwaffegliicheid zwischeder pateie eher gwart bliebt,grundgedanke vo dere reglig isch dass demit dwaffeglichheit zwüsched de parteie eher gwahrt bliibt
219,si sind mit dicht vo chnüpft de franze als au dicke kuascte voziert,sie sind mit dicht vochnüpfte franse als au dicke quaschte voziert
220,die froschlürch werde tie au als kaulkuappe bezeichnet,bi de froschlürch werded die au als kaulquappe bezeichnet
221,zuesätzlich vostartter tabonz vodeobi im gegeni am afang nöd,zuesätzlich vostoht er davance vo de ruby ihm gegenüber am afang nöd
222,er hed glichzitigokitisierd dass dedamali koschte günstigisiger krippen vonsab us de efaluation usgschlosse wordeg,er het glichziitig au kritisiert dass de damalig chostegünstigi sieger gripen von saab us de evaluation usgschlosse worde seg
223,bsunders i eristängel über de vinterstor gloh werded will de distelfink frist sorme,bsunders wenn ihri stängel über de winter stoh glo werded will de distelfink frisst dsome
224,de aueschutzisch ogre volksabstimmig nünze drüenünzg entstande,de aueschutzpark isch dur e volksabstimmig nünzehdrüehnünzg entstande
225,siit zweituusigfefzeläbet si wild und ohni zuetue vomne imker,sit zweituusigfüfzeh lebed sie wild und ohni zuetue vomne imker
226,lutte bünt no jagtvorschafte derffen jegprojor achthaseschüsse,lut de bündner jagdvorschrifte dörf en jäger pro johr acht hase schüsse
227,sschutzblech isch abegae,sschutzblech isch abgfalle
228,wie konkredbvorbereitige ide kantön usgorornawier us usgset isch enterschidlich,wie konkret dvorbereitige i de kantön uf scoronavirus usgseht isch unterschiedlich
229,i de schwiez wirde bro jo vier dusig domedi kament enzorgt,i de schwiiz werded pro johr viertuusig tonne medikament entsorgt
230,diänsche wo sich de umgang mi ztig neprofiaskenöt gond zind chöntet zie soga e zuesätzlecsrisikodarstele,für mensche wo sich de umgang mit sötigne profimaske nöd gwohnt sind chönted sie sogar e zuesätzlichs risiko darstelle
231,amason wöld kuantun computing salofähgmache,amazon wott quantum computing salonfähig mache
232,es wird zuicht bewölkig i moste lockereid uf,es wird sunnig dbewölkig im oste lockered uf
233,mornaleordings heilitst in zug den duch daprillsone wieder ii,morn allerdings heizt in zug denn doch daprilsune wider ii
234,die beide blackbouer sind geboge und sölled i miran untersuecht werde,die beide blackboxe sind geborge und sölled im iran untersuecht werde
235,alkol dötediorloch drüme ione menscheseit wel au dabak sear achtmillione,alkohol tötet jöhrlich drü millione mensche seit dwho  tabak sogar acht millione
236,usserdem werded mängce in nodkoreera teilwis täglich stundelang politi schuelt,usserdem werded dmensche i nordkorea teilwiis täglich stundelang politisch gschuelt
237,dözues  de bäckli flachwasser zonne gschaffe,dezue sind i de becki flachwasserzone gschaffe
238,nulkaisgrenze un zweitusig drüühundert meter,nullgradgrenze um zweitussigdrühundert meter
239,di riche werded immerricha die ae immer ermer,di riiche werded immer riicher di arme immer ärmer
240,schwize i dfüfjier es freihandels abcrome mitt chrina,dschwiiz het sit füf johr es freihandelsabkomme mit china
241,eist mir vorder e dlage infrastruck tu o tuchuus,da heisst mir fordered dladeinfrarstruktur durchus
242,ispispil e affi fepozi us züeri het ihm oktober zweitusigünze für di jungvp kandidiert,eis biispil de jeffrey ferpozzi us züri het im oktober zweituusignünzeh für di jung svp kandidiert
243,sparthefei es schlaraveland für musikibhaber,spotify  es schlaraffeland für musigliebhaber
244,stürig vo de motore oder de chüelsistem hend studentte slber progamiert,dstüürig vo de motore oder de chüelsystem hend dstudente selber programmiert
245,dschwizo wirtschafterchoft sich vo dm de abbau vo zöll und handels beschränkige,dschwiizer wirtschaft erhofft sich vo dem de abbau vo zöll und handelsbeschränkige
246,de plan isch foekloh worde,de plan isch falle gloh worde
247,nor varem auobaau isc sini famiie mitt imofesbelin gflue,no vorem mauerbau isch sini familie mit ihm uf westberlin gflohe
248,si ghoarched in chiexsval amne banere wo ieanze zum nebaner voreinigt het,si ghorched im chriegsfall amne banneret wo ihri lanze zumne banner vereinigt het
249,neie het sich etzsalt mo dötane grockt,nei er het sich jetzt halt mol döt ane ghockt
250,i mein dfuschi deunö bisine wo nöd usgstande isch,i mein pfusch i do in öpis ine wo nöd usgschtande isch
251,so strecksctu am bbi keioimütze wie miniatmurm immer gseit het,so stricksch du dem baby kei neui mütze wie mini alt mum immer gseit het
252,e zwinkhei entscheide bevor bereibi,erzwing kei entscheidig bevord bereit bisch
253,ols och u den dor,wa suechsch du denn do
254,de spiler het der reisescstress nadum spilnigs üs gmacht,de spieler het der reisestress nah dum spiel nix üsgmacht
255,snöschatrik it hagel vo füfbis trimilimeter,zneuchatel kit hagel va füüf bis drii milimeter
256,aber derwartig sch das di digitaltelef fonidi glichglöibwürdigkeit und fr allum stabilii däthet wiet analogtelefonie,aber derwartig isch dass die digital telefonie die glich glöibwürdigkeit und vor allum stabilität het wie danalog telefonie
257,di teifi vaner weischterbankha fva giböe zebörirde warieru,die teifi vaner feischterbank cha va gebäude zu gebäude variieru
258,mit hilffa ihrusch görsieändunt schischich im dunklu perfektori entieru,mithilf va ihrusch ghörsinn chännunt schi schich im dunklu perfekt orientieru
259,arche ön,starche föhn
260,ufnufäsct iner willa klau terantuon es wärtvols fahrzig,ufemu fäscht iner villa klaut der anton es wärtvolls fahrzig
261,cafferstetp bim wäschu hinnerie,der coiffeur steit bim wäschu hiner ihm
262,züedem hetmonoinjener zit in gliechtu steiner füespal naionalwalnschaftefu,züedem het mu nu in jener zit in dliechtusteiner füessballnationalmannschaft berüefu
263,wendüüsachusch gangsitzam und löfni fam wäg ab,wenn dü üsachusch gang sittsam und löif nit vam wäg ab
264,hituc han ich feischter und dorte offo la es chund köen fleigu i,hitu chan ich feischter und porte offu lah es chunt küm en fleiga ih
265,um dibiodiversitär iner schwizstetz nit güet vill dierun pflanzu arte sind gfärdut,um die biodiversität iner schwiz steits nit güet vill tier und pflanzuarte sind gfährdut
266,sokiert di grundbsitser iisa bella branwalder hitunie traktoru und döffkrach sondern zaku va löibfresch,so kehrt die grundbsitzeri isabella braunwalder hitu nimme traktoru und töffkrach sodern zquaku va löibfresch
267,schiftli ch wdschi lo mitteilu mond sctägi ängum üstüsch mit dum bundesamt ver gsundheit,schriftlich lähnt schi lah mitteilu mu stäge in ängum üstüsch mit dum bundesamt fer gsundheit
268,nauu der gsuntetzversorgigspräund schi tema wie mobilität öffentlichi sicherheit wonu und sowiter ah,näbu der gsundheitsversorgig sprächunt schi theme wie mobilität öffentlichi sicherheit wohnu und so witer ah
269,im negschtu jahr soll hänttracking derzcho,im negschtu jahr soll handtracking derzüe cho
270,z abfieruvane raget erfolgt uber zitte flächi vom farzsig,zabfiiru vane rakete erfolgt uber dsituflächi vam fahrzig
271,dachlag lütut ufvolksverhetzsig und verbreitigfappropagandamaterahl va berfassigsfeintlichu organisatione,dahchlag lütut uf volksverhetzig und verbreitig va propagandamaterial va verfassigsfeindlichu organisatione
272,zweitsterchsch di parti isch zoziald emunkratisch arbeiteparti vo ditsch üschtricho,zweitsterchschti parti isch dsozialdemokratisch arbeiterparti va ditschöschtrich cho
273,va da üs isch swizüf äerzgangu,va da üs ischs witer üfwärts gangu
274,dmarie wird betöibt und e bstell gfahru,dmaria wird betöibt und zer baustell gfahru
275,säre sindt wolkenurzum teino bärge va der zentralend oschtschwitz und snord bündu,zäjer sind dwolke nur zum teil inu bärga va der zentral und oschtschwiz und znordbündu
276,am samtakunzste öui immerchelter und bis em abuo git beflocke bis ind sflachland,am samstag chunts öi immer chelter und bis emabu gits de flocke bis ins flachland
277,der zögizim idu veliesparkuellwolke öi uber du bärge aberiblib und harmlus,derzüe gits im südu veli es paar quellwolke öi uber du bärga aber die blibunt harmlos
278,im wallis gits es paar gresseri wollicke,im wallis gits es paar gresseri wolkulicke
279,naijo sankatione gäguch hani hend das bewisu,dnöiju sanktione gägu chamenei hent das bewiesu
280,so plant der us üssumineschter mikpompo es wältwiz büntnis gägu das land,so plant der usüssuminischter mike pompeo es wältwits bündnis gägu das land
281,lir his mäsiienes  ragmeciernmrlemrc sigrig dnipn oe nrbranr ein,wier hei zbrasilien es fragmentierts parlamänt die gregscht fraktion het zäh prozänt vane sitza
282,hop he dier öfisländisch ecöiverfaueride,hoffet ier öi üf üsländischi chöifer va ewer idee
283,vor der wundespresidntin si monettasumaruga redut der wefgnder klaus schwab,vor der  bundespresidäntin simonetta sommaruga redut der wefgründer klaus schwab
284,de andrias fet het aner vim vane ringer z kasachstan för es üsrievezichu gsorgt,der andreas vetsch het aner wm vane ringer zkasachstan fer es üsriefezeichu gsorgt
285,chweiss das sü das nit wilt dass ich in diner verganguhei wielu u dass ha nö inie gmacht,ich weiss dass dü das nit willt dass ich in diner verganguheit wiehlu und das hani öi nie gmacht
286,wen tieri üs nahzuchte samunt halti akuarie verelativf gomproblimatisch,wenn tieri üs nahzuchte stammunt halti aquarie fer relativ unproblematisch
287,hols isch es vertrutzmatteral u döi is wa schöncha altru,holz isch es vetruuts material und öi eis wa schön cha altru
288,wenststro ver brücht isch rutschtz vae lei immer witer ir berich mit betowodu,wenn zstroh verbrücht isch rutschts va ellei immer witer inu berich mit betobodu
289,es gäbe zweenig wissuschafttlichi bewisa dass s flanzuschutz mittelch rebserzieg hets damalsgeissu,es gäbe zwenig wissuschaftlichi bewisa dass zpflanzuschutzmittel chrebs erzige hets damals gheissu
290,so isch im wallis di kantonstrasse ischu zaniasund zermat gspert gsi,so isch im wallis die kantonsstrass zwisch zaniglas und zermatt gsperrt gsi
291,im achsctock vam aba hüs und flädermischwiiplini und zientt a ihroschiugu üf,im dachstock vam ahbau hüsunt flädermischwiblini und ziehnt da ihrusch jungu üf
292,dü malsch dass o änsb üs,dü malsch das ja änz bunt üs
293,der mülwurfgrabut schi duch däeda,der mülwurf grabut schi durch därda
294,dü ge isch lis lig o er de achbodo,dü geisch lislig uber de dachbodu
295,richha ich ladich etzlot,richard ich lah dich jetz los
296,ha öi am rummtopfgnascht meischter,ha öi amu rahmtopf gnascht meischter
297,ie stossu dmarscha durch die gägend die kidon und schlatmit dum chopf gägu än glastisch,schi stossut dmarsha durch di gägend di kit um und schlat mit dum chopf gägu en glastisch
298,wiss e spaerdä mit de gori tass olen hufve gäld,wiso spart er dänn mit de marita sonen huufe gäld
299,in ethiopie grüessi me sich biage kantackt äu wenmer sich nöd käni,in äthiopie grüessi mer sich bi augekontakt au wenn mer sich nöd känni
300,aber het auned iersproce,aber er hät au nöd widersproche
301,d telprivatisierig hät kei uswürkige ufs interasenale gschafft,d teilprivatisierig hät kei uswürkige ufs internationale gschäft
302,ide jahr nachd unbhräingeg keit et sech iem bundi zuenähmend es chas usbreitet,i de jahr nach de unabhängigkeit hät sich in burundi zuenähmend es chaos usbreitet
303,de grunke danke vode ere rektig isch dass dademih dwaffegli cheizwüscht de parteie gwat wert,de grundgedanke vo dere regelig isch dass dademit d waffeglichheit zwüsched de parteie gwahrt wird
304,de dp isch nöber im nick nolte au usfüehrende brodezänd gsi,de depp isch näbedem nick nolte au usfüehrende produzent gsi
305,die chem isch sockdur ehendlet starchtdere vo flusettin,di chemisch struktur ähndlet starch dere vo fluoxetin
306,sie wde tradsnell am dunstig vor em ascenit wuchgässe,si werded traditionell am dunstig vorem aschermittwuch gässe
307,i de falgen jahr isch es zumefachablünderige dur französsischi truppa cho,i de folgende jahr isches zu mehrfache plünderige dur französischi truppe cho
308,de fal hauer ischnöllsheiterum himmel passiert er hat villmehen süsch demfeder ufdeckt,de fall hauert isch nöd us heiterem himmel passiert er hät vill meh en systemfähler ufdeckt
309,bunzrä trut sowietischi und rssisch iminister,bundesrät träffed sowjetischi und russischi minister
310,jiieäcöijjcejxcräbbsäc,e million arte sind momentan vom ussterbe bedroht
311,vorallem häte sich aber en name al spätaristu nohi musig gmacht,vorallem het er sich aber en name als spezialist für noi musig gmacht
312,ufi hätde sich zum könni usrevela,drufhi hät er sich zum könig usrüefe lah
313,er isch mitbründer vom lettische bueverband gsi,er isch mitbegründer vom lettische pureverband gsi
314,die massna zur verbesserig vo de ernähri gslag isch de bure lopiuf wiedestand gstosse,die massnahm zur verbesserig vo de ernährigslag isch ide puurelobby uf widerstand gstosse
315,de adbi isch sind glnge  si e bellische barönd spalte ond nachenandz besige,dadebi ischs ihm glunge di rebellische barön zspalte und nachenand zbesige
316,rittiker wärfer de regieg pinkaschingvor,kritiker wärfed de regierig pinkwashing vor
317,de uspresidänt onel tramp hät  fdaszehrscht mittroige reagiert,de uspresidänt donald trump hät uf das zerst mit drohige reagiert
318,de sächsefüfzgijrig will fürd ftpde ständerazitz vom partikoleg jachim eer wod zruckträttet verteidige,de sächsefüfzgjährig will fürd fdp de ständeratsitz vom parteikolleg joachim eder wo zruggträtted verteidige
319,die schif vo läderach ischwägsinere chrislich berzügig als frauefeindlich und homofopezächnet worde,de chef vo läderach isch wäg sinere christliche überzügig als frauefeindlich und homophob bezeichned worde
320,ja natrle ischesin nationals ränne eschspezieli useforderig,ja natürli isch es internationals renne e spezielli useforgerig
321,na hät si gsei und luter brüeled,nei hät si gseit und luter brüeled
322,aber er hät id widersproche wo sie sich gweigeret hät,aber er hät nöd widersproche wo si sich gweigered hät
323,ich vil nöt as du no mitermit inere mueterstritisch,ich will nöd dass du no witer mit dinere mueter stritisch
324,am zistig und miuch nur zun teiel sunnig allgemeinshwül und gwitterig,am zistig und mittwuch nur zum teil sunnig allgemein schwül und gwittrig
325,d schneflock achseod us sächsegige iiskristal,d schneeflocke wachsed us sächseggige iskristall
326,si mo neta somaruga ich bin sehr froh und dankbar für darbet im ständerad,simmonetta sommaruga ich bin sehr froh und dankbar fürd arbet im ständerat
327,te isch bi klipolitische frage eher ufdklütz,de isch bi klimapolitische frage eher ufd chlötz
328,es gbi znig wüsseschaftlichi bewis dass pflanzerschutzmittel chräbsgit habs tatzumal gheisse,es gäbi zwenig wüsseschaftlichi bewis dass s pflanzeschutzmittel chräbs git häts dazumal gheisse
329,im kantonargä camme drum kein statlandgrabegseh,im kanton aargau chamer drum kein stadtlandgrabe gseh
330,de elgreko hät villerer jösi bilder und borterais us gmalt,de el greco hät vill religiösi bilder und portraits usgmalt
331,de jcos hät behauptet das s in uftrag vom ckeltön in d kontolle über alli schlittaktilitäte ge hät,de joyce hät behauptet dass sin uftrag vom shackleton im d kontrolle über alli schlitteaktivitäte geh hät
332,d hauptawändig isch gäge breitblättigi ucherüter wiedistle chrot derpösche winde und storch schnabel gechtet,d hauptahwändig isch gäge breitblättrigi uchrüter wie distle chrotepösche winde und storchschnabel grichtet
333,de sam hät sd nase grüe,de sam hät sich d nase gribe
334,ich stibitzi n us de voratzchame,ich stibitz ihn us de vorratschammere
335,er isch es woss chind klat hät,er isches wo oises chind klaut hät
336,drum sttürrdu au hi und  ab,drum stürz ich au hi und da ab
337,sioberfläche isch unebe gsi,sini oberflächi isch unebe gsi
338,in melbern ischer i halpfinal am awakscoko witsch gscheitet,in melbourne ischer im halbfinal am novak djokovic gscheitered
339,das gällt zöll lud barmelle scho das jaigsetzt werde,das gäld söll lut parmelin scho das jahr igsetzt werde
340,de hegi sini uffegi bim klimashoz nöd gmacht,de hegi sini ufzgi bim klimaschutz nöd gmacht
341,und versicheretti wo ir das zaönd,und versichereti wo für das zahle münd
342,sbofelige kurhus hä is vorchurzum nime zude riebanpast,s boufellige kurhus hät bis vor churzem nüme zude noie bahn passt
343,s unte näme irpt um neichunde,s unternehme wirbt um noi chunde
344,o hasc so wis versteckt,wo häsch s chies versteckt
345,fänsterus kunstof chönd sehrändlich usgsehwiholzigi fänster wil uf de volie flächi holtsocktur abdockt werde chand,fänster us kunststoff chönd sehr ähnlich usgseh wie holzigi fänster will uf de folieflächi holzstruktur abdruckt werde chan
346,dan isch si als usakorespondäntin uf sämprensiskegange und isch krespandäntin ide westeig z gsi wo sizrukoisch,dänn isch si als usakorrespondäntin uf san francisco gange und isch korrespondäntin ide westschwiz gsi wosi zrugg cho isch
347,zuesälich häts vill ersonölli wächselt g,zuesätzlich häts vill personelli wächsel geh
348,di händ aumeus,die gänd au meh us
349,di flinsti beteiligung händ kan tön uri mit sweiedrisgprozent glarus smittedrisg prozänt und abezell innerode mit vieredrisg prozent gha,di chlinschti beteiligung händ d kantön uri mit zweiedrisg prozänt glarus mit drüedrisg prozänt und appezell innerrhode mit vieredrisg prozänt gha
350,bern arge ograubinde mäldetdeirekörd,bern aargau und graubünde mälded noi rekörd
351,dia hätschde sänd gchau de zueschlag iübercho,die hät schlussändlich au de zueschlag übercho
352,ider dasmössed eheblichli sicherheitz bedänkke dah siwi zum isch bilentstorm,für das müssted erheblichi sicherheitsbedänke da si wie zum bispil en sturm
353,ire gsicht vode supperlig häts achtspilte gä wo vier partie un insschte usgange sind,ide gschicht vode super leage häts acht spiltäg geh wo vier partie unentschide usgange sind
354,d gon vode berlinner falle de vor nachgüetige ithill vode gästäber,d goal vode berliner falled aber nach güetiger mithilf vode gastgäber
355,i de rige spiel stönd drüpartie gägtims ah wo nom plei ofs kämpfed,i de übrige spil stönd drü partie gäge teams ah wo no umd playoffs kämpfed
356,politikbe iflussieri arbed nöd dwüsseschaft,politik beiflussi ihri arbet nöd d wüsseschaft
357,bide naellig wil de vorsichtig und schüh,bide nahstellig wird er vorsichtig und schüch
358,nör brustsifi zädle und d fläppand,mer brucht stift zättel und chläbband
359,d fraue beahrbeidetälder und ache klärdi schmuck wo side turiste vechaufed,d fraue bearbeitet d fälder und mached chrällelischmuck wo si de touriste verchaufed
360,sie isch als vezierig entwerdedirkt oder miterde kordla de happa agmacht,si isch als verzierig entweder direkt oder mitere kordle ade chappe ahgmacht
361,svorbilt für dass prjakt isch am marssl düschansis schachtel im koffer gsi,s vorbild für das projekt isch am marcel duchamps sis schachtel im koffer gsi
362,de grösti betri bische molkei,de grössti betrieb isch e molkerei
363,egaui festleig vom strecke verlauf isch abenonig beschlosse worde,e gnaui festlegig vom streckeverlauf isch aber nonig beschlosse worde
364,de inneri fride in ängland isch aber nur obefächlich gs,de inneri fride in england isch aber nur oberflächlich gsi
365,de bund infeiert über coronavirus sitwazi ud ide schwiz,de bund informiert über d coronavirussituation ide schwiz
366,agnämi dem ture end ametzistigzerwarde,ahgnähmi temperature send abem zischtig zerwarte
367,bet fode brossmoterdange ond zeit dossmu et de waseste förgrozeore,sie esch as bett fode grossmuetter gange ond gseit grossmuetter was hesch du för grossi ohre
368,igtanttin en jorgäng wosserd nedi detijordaufe bed miemmertimgifenif,es geht anschinend johrgäng wo sech ned jedes johr träffe well niemert dinitiative ergrifft
369,freneretzond zwoi albbtrie bweniger gähen doch ei elbe het si shusmetler willefchuft,früehner het sno zwei alpbetrieb weniger geh doch ei älpler het sis hus mettlerwile verchauft
370,rfüll d rechtine fo m ia obelos,die erföllt drichtlinie fode who mühelos
371,go feg git uch usich wiene dame deide und bugebuf ongebawegg,de jack triebt es böses spel met dene beidne ond tötet es paar onbeteiligti
372,am datafet en oucfhgaga weregit en glädege en gadenet enm natipereugfett,en grossi azahl fo sine uftraggeber esch jüdischem glaube gsi ond dodemet em naziterror usgsetzt
373,ode hukage chane dunde burchufang wabe,ede hochlage chönne dwenter dorchus sträng wärde
374,bevordenachester werdacho esch escher em sächsiescterot ond staalter vo merseboreze,bevor de nach elsterwerda cho esch escher em sächsische rot ond statthalter fo merseborg gsi
375,schisme het dodur au i morde izukalte d het deend zseit,sschisma het dodore au em orde izog ghalte ond het de entzweit
376,sie söndemmedeckferschnöppti franze sowierikekuasdeverzierttt,sie send met decht verchnüpfte fransle sowie decke quasle verziert
377,au semet weterwä asgnes berwandeg,au sini blätter wärde als gmües verwändet
378,bsondet eder romandi händ di grüene chönne bonkte,bsonders ede  romandie händ die grüene chönne ponkte
379,e usgang vode solloftale hedcanten gänft isch offe,de usgang fode ständerotswahle em kanton gänd esch no offe
380,is dächsevigjöhri s vanemäni,die sächsedrigs jährig zieht es parlamänt ih
381,patrich chostäter klimaschotzegsberte bewewie d schwiz esche aber en tüscht fode konferänzin maderit,patrick hofstetter klimaschotzexperte be wwf schwiz esch aber enttüscht fode konferenz en madrid
382,zobenz gbruepf tümond aklifepolttik basepveriibahre,so lönd sech bruef studium ond aktivi politik besser veribare
383,abe den fogmahl debuckhibuch oum wolcuchk nopa,er het en scher gno ond de decki buch vom wolf ufgschnette
384,ede letschte täg sind en au strali e zwarschtorzfluetodrisgi hagechöner vom hemel gheit,ede letzte täg send in australie zwar storzfluete ond riesigi hagelchörner fom hemmel gheit
385,ab obe sonme vebi gehr selle ond euse enplongwer,obwohl de sommer verbi esch zerpe grelle ond heugömper om dwett
386,om byodiwärsitä schwiz cto zsneckuet felitier ond flanz arte send gördet,om dbiodiversität ede schwiz stohts ned guet velli tier ond pflanzearte send gföhrdet
387,dibvs prisch halsdou gnanti sprachu tex enschin sprochnig siächtsititegschtkomentiere,deep speech cha als sognannti sprachzutextengine gsprochnigs e ächtzit e text konvertiere
388,wenn genaut flagge zum erscht molg heisse word esch lohtzenöme lof eschtstelle,wenn genau dflagge zom erschte mol gheisse worde esch loht sech nöme loh feschtstelle
389,au emene ubdrenlech et zsignoos deitereendlech em o weinnig,au emene ufdrengleche zitgnoss seit er ändlech emol dmeinig
390,dodrfabeheter sech zwclosrüfe,dodrufabe heter sech zom könig lo usrüefe
391,inden aupfoppporzetzgitpelle di betrofestätle ah wärde dä his rbote andpekhblbotbre,innerhalb fo chorzer zit schwälle die betroffene stelle ah wätrde heiss rot ond möche blottere
392,andjet sechrectig neeschestemit o strigieteses metemeroine bren,mer händ jetzt e chräftigi nordweschtströmig wo dstörige jetzt bes e mettelmeerruum inebrenge
393,de jura ond au de vor alpereablibesunnig,de jura ond au dvoralperegione bliebe sonnig
394,dielag suchen öberhonbe s ise gäse ba rochsallfo bestet biree,jährlechbsueche öber hondertdrigtuusig gäscht de barocksaal fode stiftsbibliothek
395,ui gure aber aukalse stane tatare oekirgise,uigure aber au kasachstane tatare ond kirgise
396,ich befene gschlage ond drang bassiert worderdeopptwelont,ich be fo ehne gschlage ond dranglasiert worde globt ond belohnt
397,de bochekargt use brädu u bäbebengernane en bu gufguet wur entukli un deuheralhnd,de technopark esch es paradis för startuponternähme ond jongi töftler wo erere entwecklig zom dorchbroch verhälfe wänd
398,es begif büsie aber e gbossi sc de osevielifput ene anzkolegt sträffe wen au e chorze zit,es seigi för sie aber e grossi chance velli fo erne amtskollege zträffe  wenn au e chorzer zit
399,sondern lostreitte vo jugenlche w i es grossi parteies cwebringe,sondern losträtte fo jugendleche wo jetzt grossi parteie es schwetze brenge
400,as ec begägkarkim üt nüechte dwüen ond gat ofsusen tungert vodesen ver luechkatlögeni undechgtlögeä,srf begleitet snationalteam hutnöch dor dwm ond zeigt exklusiv belder fode schwizer liechtatlethinne und liechtathlete
401,meaded nemroch,ond es wartet niemert of dech
402,ech am enie häsetig ei medenstellewendeös es werde gägohe,ich chan mini härztätigkeit ned ihstelle wenn du brüellsch als wär dis härz broche
403,eresst mi emmer ales wäg,er esst mer emmer alles weg
404,hes sin d bäne chafpfächwälbegki ode aepigssächend,es send dbärner chraftwärch sälber gsi wo dabschaffig beschlosse händ
405,oferdem hetesil agvö ond hete beto on rachegwüert,osserdem häter sie ahgschroue ond het de prozäss onsachlech gfüehrt
406,edoda milietrama weren stüritripoteretiert wo bescholdigwertbestächigslde r agnasa,idem familiedrama werd en stüritrieber portraitiert wo bescholdigt werd bestechigsgälder ahgno zha
407,demeihs de edialüg send dibrobibert forde,die meiste szene ond dialög send improvisiert worde
408,ibi das stückednachinere lunamig prusiere,ich be das stöck grad nach minere lune am improvisiere
409,ereei techrede het nie glachet ond ed abtorruti heztueli ondfinatih göldikei,er het nie glert rede het nie glachet ond het absoluti sexuelli ond finanzielle glichgöltigkeit zeigt
410,häend mümer e lofari mceoeeepecht,er esch nöme velo gfahre well sis födli weh do het
411,dän et chte gribe,sam het sech dnase grebe
412,kenau eso hani glooniderstigseha,genau eso hani gluegt woni de ersti gseh han
413,are bandiseckh ondnen n ode länpean ghüge fochegnchnachluchütund ond büegeg,er het dhand usgstreckt ond em schien fode lampe hani gseh dass zwei fo sine chnöchel ufgschörft send gsi ond blüetet händ
414,dusgren ene wetkgee,usglehnt hanis ned gstohle
415,en avertüechda hhweidiche vl dit,wens aber störmt ond schneit esch de früehlig nöme wit
416,i danz ne düde mode oka,sie tanzt met jedem wo deför zahlt
417,me eevaschindch alli ombeolfesee,mer wärde wahrschindlech alli onbeholfe si
418,umebiübt iser hautv und zbarrt ettirg nabi,d sunnä blibt üs erhautä und zwar bis mitti nami
419,ofer huschontact mit venna ö isch gsundshedlich  un bedängieh,o dr hutkontakt mit denä öl isch gsundheitlech unbedänklech
420,dee wädä bsunders dachbaukä und beschtandeile fer bärütte probiziert,dert wärdä bsunders dachbaukä und beschtandteilä für bärghüttä produziert
421,är isch ein vü mitbegründä vom jung dütschwizer shpiufium,är sich einä vodä mitbegründer vom jungä dütschschwizer schpiufium
422,aus frohetsiesech d müblechkeit vore habilitation nüse erkänpfä,aus frou hetsi sech d müglechkeit vorä habilitation müesse erkämpfä
423,d baarbiuz isch fürbereiä vo ider aartä serr glüntech umers luecht wordä,d paarbiudig isch fürne reihe vo tierartä sehr gründlech ungersuecht wordä
424,schnaueischer idi dameligi wolk dne in tekriertwortä und d ischtzumene bekante finge tick tarischt wordä,schnäu ischer idi damaligi folkszenä integriert wordä und isch zumene bekanntä fingerpickinggitarrischt wordä
425,luteim wirtschaftsediker toas beorner wärdä ungernähmä zuenämd zu politischä aktöörä,lutem wirtschaftsethiker thomas beschorner wärdä ungernähmä zuenähmend zu politischä akteurä
426,är isch bl bärut ordä trutzddpefizit wo ihms di aag paschtetwortt,är isch gwäut wordä trotz dä defizit wo ihm si aaglaschtet wordä
427,grogmuger und krotkapple diet napin oude,d grossmueter und s rotchäppli die schnappimer beidi
428,das  die bessercha gsehe,dassi di besser cha gseh
429,landwürtschaft flächä bräie landschafts biut vom schwizer mittuland,landwirtschaftsflächä prägä s landschaftsbiud vom schwizer mittuland
430,preifblättrig chnaruz dia orhideä ischidit gschützt,breitblättrigs chnabächrut  die orchideä isch ir schwiz gschützt
431,wo ofstpon stör chai regemässig gasevogu wi de faserord schwanzt oder defächt beowachtef wärdeh,wo obschtböim schtö chöi regumässig gartävögu wi dr gartärotschwanz oder dr schpächt beobachtet wärdä
432,ä knapugäaup us mäte bidn batröt über dbisä,ä knaugäubä schmätterling flatteret überd wisä
433,die triisk bddatmetter grosssi dandwirtschafte öimen nid nachnaturschtotzleerbuctegt,die drissg quadratmeter grossi landwirtschaft chöimer nid nach naturschutzlehrbuech pflegä
434,e fiden ifräe verwöferschaft woimetode vod kontlmentärmetizin wösfeschaftleerforscht würde,es sig im inträssä vor wüssäschaft we methodä vor komplementärmedizin wüssäschaftlech erforscht würdä
435,ab pzädrüesächzg isch verwände voradvum verdotte woretet,ab nünzähdrüäsächzg isch d verwändig vo radium verbottä wordä
436,im lof ensteles gsächa jogendlechisch im durtschnid ier aufkohouwärbig am tac,in los angeles gsächä jugendlechi im durchschnitt vier aukohouwärbigä am tag
437,d lindä it schpis i merderi meterbhöphi mit pnouä iä ound wucherig ä übebsteit,d lindä isch bis i mehreri meter hööchi mit chnouä bülä und wucherigä ubersäit
438,dr abrspilder baier isch ritz schnau füre gschossä und het perchopftbau fo ändet,dr abwehrschpiler beier isch blitzschnäu fürägschossä und het per chopfbau vouändet
439,äschtwörnisch ä ebscht brengtvi guiter und chautoft,ä schtürmische herbscht bringt viu gwitter und chauti luft
440,die dänschi rägierig wo d mittinofämber bir ies vo schwdä nachdänemarkwider gränzkontrouä ifüerä,die dänischi regierig wott mitti novämber bir iireis vo schwede nach dänemark wider gränzkontrouä iifüehrä
