,pred_str,text
419,si isch usgrueiht hungrig und glücklich gseh,si isch usgruehit hungrig und glücklich gseh
420,dört  obe isch vor dr pause öbergsässe,dört obe isch vor dr pause öbber gsässe
421,dürt inne sesh no öbber,dört inne sitzt no öbber
422,du hesch ihn gärn das gspürt är,du hesch ihn gärn das gspürt är
423,ich stell di us dr voratskammere,ich stell di us dr vorratskammere
424,är het nid mit däre genial rafinesse grächnet wo in lünchbani ghorsamkeit über em gsetz erzuge het,är het nid mit däre geniale rafinesse grächnet wo in lynchbany ghorsamkeit über em gsetz erzwunge het
425,si toleriert mi veresseret si ihn,sie toleriert mi verbesseret si ihn
426,du ch di bätte öbbis zmache,du hesch si bätte öbbis z mache
427,si het sehr unverholfe usgseh,sie het sehr unbeholfe usgseh
428,hör uf mit däm het d nova gseit du verschwändisch dini energie,hör uf mit däm het d nova gseit du verschwändisch dini energie
429,will sie verstöhn dass das d position für brasilianischa wirtschaft weltwiit schwächa wür,will sie verstöhn dass das d position vur brasilianischa wirtschaft weltwiit schwächa wür
430,d investitionskösta beträgen noch schätziga vu dr branha zwüscha eins und drei milliarda franka,d investitionskösta beträgen noch schätziga vu dr brancha zwüscha eis und drei milliarda franka
431,er losst da lehrer im undsicht nia zua,er lost da lehrer im unterricht nia zua
432,also i han pfust,also i han pfuscht
433,si hend doch nit öpa mit ama alta bert gschwätzt oder,sie hend doch nit öpa mitam alta bert gschwätzt oder
434,au dr verfassigsschutz warnt vor dr unrochena hoha mobilisiarigskraft,au dr verfassigsschutz warnt vor dr unbrochana hoha mobilisiarigskraft
435,noch na halba stund isch d füürspitza defekt gsi,noch nera halba stund isch d füürspitza defekt gsi
436,hüt werden vor allem erdbeeri agbout,hüt wwerden vor allem erdbeeri aabaut
437,nochdem sich dtählerni gschützrur bewährt hend sind au d laetta us stal hergstellt worda,nochdem sich stählerni gschützrohr bewährt hend sind au d lafetta us stahl hergstellt worda
438,sie isch drbi mit einiga persona i gedränga ins wasser gstürzt und ertrunka,sie isch drbii mit einiga persona im gedränge ins wasser gstürzt und ertrunka
439,dia wird au im lada verkauft jedoch mit em entsprechenda hiiwiis will rohmilch kann krankheiseregendi keim enthalta,dia wird au im lada verkauft jedoch mit nem entsprechenda hiiwiis will rohmilch kann krankheitserregendi keim enthalta
440,stangabohna hend a langi tradition in dr schwiz will si ergäbe uf relativ wenig flächi viel ertrag,stangabohna hend a langi tradition in dr schwiz will sie ergeben uf relativ wenig flächi viel ertrag
441,anfahrt isch im skipas inbegriffa,d bahnfahrt isch im skipass inbegriffa
442,zum bispiel profitiaren hundert bis dreihundert milliona küstabewohner bi stürm und flata vu angrovawelder und korallariff,zum biispiel prifitiaren hundert bis dreihundert milliona küstabewohner bi stürm und fluata vu mangrovawälder und korallariff
443,hüt setzt dr kanton friburg verschiedeni preventions und betreuigsmassnahma im bereich vu dr spielzucht und dr verscholdig um,hüüt setzt dr kanton friburg verschiedni präventions und betreuigsmassnahma im bereich vu dr spielsucht und dr verschuldig um
444,grad für softwarr entwickler kais viel z tua,grad für softwareentwickler gäbis viel ztua
445,usserdem besetzen dia widerstoff vu dr pfefferminza au an liacht beruhigenda effekt,usserdem besitzend dia wirkstoff vu dr pfefferminza au an liacht beruhigenda effekt
446,drbii isches unter anem um s zrugckdränga vum gchinesischa ifluss ganga,drbii isch es unter anderem um ds zruckdränga vum chinesa iifluss ganga
447,dur ihri eifachi konstruktion sind dia liicht herzstella und meistens wartigsfrei,dur ihri eifachi konstruktion sind dia liicht herzstella und meistens wartigsfrei
448,über das scheiden sich dmeiniga vum stifter vum kloster und sine bedütendsta financier,über das scheiden sich d meiniga vum stifter vum kloster und sinem bedüütendsta financier
449,dr governeur isch dr afüahrer vum moderatliberalaflügel vu da republikaner gsi,dr gouverneur isch dr afüahrer vum moderatliberala flügel vu da republikaner gsi
450,ds gedrenge isch genauso typisch für dia sportart wia dgas,ds gedränge isch genauso typisch für dia sportart wia d gass
451,de het drum vo jetzt a müassa da bandala fintlich geganüberstoh,de het drum vo jetzt ah müassa da vandala fiindlich geganüberstoh
452,verhellt sich an anderi reiha genauso isch si au konvergent,verhält sich an anderi reiha genauso isch au sie konvergent
453,in zweiterlinia liggi dr ball aber au bi andera parteia mit unterau wi dr sp,in zweiter linia liggi dr ball aber au bi da andera parteia mitunter au bi dr sp
454,dr frauaataeel isch bescheida nur guat as fiatel vu da teilnemenda ischwire,dr frauaateil isch bescheida nur guat as viartel vu da teilnehmenda isch wiblich
455,susann brunder d rjag zima sind gmischt,susanne brunner d reaktiona sind gmischt
456,trotzdem wend sie ihra rücktritt erst noch da ständerotswahla im kanton friburg kommuniziara wella,trotzdem hend sie ihra rücktritt erst noch da ständerotswahla im kanton friburg kommuniziara wella
457,dr betriebsökonom politiiart sit zweituusigzwei in dr klina kammera,dr betriebsökonom politisiart siit zweituusigzwei in dr klina kammera
458,es isch amol as herzigs meitli gsi wo mit ihrerra grossmuater uffam dorf glebt het,es isch amol as herzig meitli gsi wo mit ihrera grossmuatter uffam dorft glebt het
459,im wald het si uf da grossi bösi wolf troffa,im wald het sie uf da grossi bösi wolf troffa
460,guata tag rotkäppli seit dr wolf,guata tag rotkäppliseit dr wolf
461,wo ds rotkäppli am huus vu dr grossmuater aghoh gsi isch het sie sich gwunderet das d tüüroffa gstanda isch,wo ds rotkäppli am huus vu dr grossmuater akoh gsi isch het sie sich gwunderet das d huustür offa gstanda isch
462,dassi di besser gseh kan,dassi di besser gseh kann
463,dr laubfrosct ghört zu da bekannti sta ampphibia vu mitteleuropa und isch streng schützt,dr laubfrosch ghört zu da bekanntista amphibia vu mitteleuropa und isch streng gschützt
464,dasobwol shatodö nur as glise vor allem bi familiabeliabtige biat gsi isch,das obwohl chteaudoex nur as kliises vo allem bi familia beliabts skigebiat gsi isch
465,so wird biispielswiis uf da richtig mäzitpunkt gachtet und nur dänkmät wenn d bina nit flügen,so wird bispielswiis uf da richtig mähzipunkt gachtet und nur denn gmäht wenn d biena nit flügen
466,au bio kunnt ni d ganz ohni pestizid us,au bio kunnt nit ganz ohni pestizid uus
467,im verglich zu eier isch es ds doppleta bi rindfleischts zwanzig falla,im vergliich zu eier isch es ds doppleta bi rindfleisch ds zwanzig facha
468,dr da vindc het drus bis neus gformt,dr da vinci het drus öpis neu gformt
469,am schluss het sie sich geg ds impfa entschieda us angst vor nebawürkiga und langziitschäda,am schluss het sie sich geg ds impfa entschieda  us angst vor nebawürkiga und langziitschäda
470,es beständ i wiiterhin as moderatsrisiko für d bevölkerig,es beständi wiiterhin as moderats risikofürd bevölkerig
471,jo es kunnt zu unregelmässgkeita uffam bitcoynmarkt,jo es kunnt zu unregelmässigkeita uffam bitcoinmarkt
472,videoconfrancing oumt,videoconferencing boomt
473,am fritig morga het s spitol sini computer agfanga abzschalta,am fritigmorga het ds spital sini computer agfanga abzschalta
474,merkuur isch dr sunna am nöchsta,dr merkus isch dr sunna am nöchschta
475,usserdem het er an der kampana üsi ölf gegrasis muss tailgno,usserdem het er an der kampagna üssi ölf geg rassismusteilgnoh
476,d reb sorta het en starka wuxs und riift en de august bis afangseptember,d rebsorta het an starka wuchs und riift ende august bis afang september
477,drr landkreis ligt im südosta vu dr provinz,dr landkreis liggt im südosta vu dr provinz
478,sie entspricht d nazahl vu im computer erschineda laufwerk,sie entspricht dr azahl vu im computer erschinenda laufwerk
479,sie ligt drbi nur wenigi kilometer nördlich vum polarkreis,sie liggt drbii nur wenigi kilometer nördlich vum polarkreis
480,ekannter isch er aber mittlerwia als theaterautor,bekannter isch er aber mittlerwiila als theaterautor
481,o wird sichergstellt dass d stromez oder d umrichter anöhernnur wirkleistig paratstella muas,so wird sichergstellt dass ds stromnetz oder dr umrichter anöhernd nur wirkleistig parat stella muass
482,wüncha ihna an schöna obig,i wünscha ihna an schöna obig
483,trocha blibts au über dochanend mit höchschtemperatura vu achtazwanzig grad,trocha bliibts au über ds wuchanend mit höchsttemperatura vu achtazwanzig grad
484,d schneefallgrenza am friitigneumitag zerst ubi rundtuusig meter,d schneefallgrenza am fritignomittag zerst no bi rund tuusig meter
485,als bispiel nennt er d gliichzerkennig zur kunda inentifikation,als bispiel nennt er d gsichtserkennig zur kundaidentifikation
486,derascht söll as mehrgenerationahuus entstoh,dereinst söll as mehrgenerationahuus entstoh
487,isch dr abdruck aber verschmiart verzert oder nur bruchstückhaut wird er schwirigs interpretiar,isch dr abdruck aber verschmiart verzerrt oder nur bruchstückhaft wird er schwierig z interpretiara
488,d splitter vum clüz jesu het ma sorgfeltig ussam alta ins neua klütz übertreit,d splitter vum krüz jesu het ma sorgfältig ussam alta ins neua krüz übertreit
489,das het glichzitig au nei zum weg vur schwiz un da ornersee bedütet,das het gliichziitig au nei zum weg vur schwizum da urnersee bedütet
490,im albst vu dem johr isch uf srf sini erst eigeni fernsehsendig tabu gloffa,im herbst vu dem johr isch uf srf sini erst eigni fernsehsendig tabugloffa
491,all die kritik konteret dr uspräsident in gwontmaniar,all dia kritik konteret dr uspräsident in gwohnter maniar
492,president hassan rohani het dr wechterrot krsiart,präsident hassa rohani het dr wächterrot kritisiart
493,beidi studiaren geisteswüssaschafta am prestigtrechtiga triniti collag in dablin,beidi studiaren geisteswüssaschafta am prestigeträchtiga trinity college in dublin
494,so vieli kenianer leben hüt in unzfriedaheit hecktik und durstress seit dr leiter vunem rehzentrum usserhalb vu neurobi,so vieli kenianer leben hüt in unzfriedaheit hektik und duurstress seit dr leiter vunem rehazentrum usserhalb vu nairobi
495,umgekehrt wird dr völkermord während am bosstniakriag jetzt immer luuter verlügnet,umgekehrt wird dr völkermord während am bosniakriag jetzt immer luuter verlüügnet
496,in bolivia het dr evo moral es probiart a witeri amts ziit zerzwinga,in bolivia het dr evo morales probiar a wiiteri amtsziit z erzwinga
497,dr frog vu dr fernes isch siit johra as heis diskutiarts thema,d frog vu dr fairness isch siit johra as heiss diskutiarts thema
498,dr sechsafufzg jöhrigi will für d fdp dr ständerotssitz vum zrucktretana parteikleg jo achim ader verteidiga,dr sechsäfufzig jöhrigi will für d fdp dr ständerotssitz vum zrucktrettana parteikolleg joachim eder verteidiga
499,undin dr letschta legislatur hets viel reformstau geh öpa bidr altersvorsorg,und in dr letschta legislatur hets viel reformstau geh öpa bi dr altersvorsorg
500,wia dia botschaft ako isch ich shwärzsega,wia dia botschaft bi ihm akoh isch isch schwer z sega
501,spannend bliibt dr kamf um da zweiti ständerotssitz,spannend bliebt dr kamof um da zweiti ständerotssitz
502,vor dr bundespräsidentin simonetta sommaruga redet dr wefgründer klaus schwab,vor dr bundespräsidentin simonetta sommaruga redet dr wefgründer klaus schwab
503,es git do scho sehr vie lüt wo klimafründlicherlebe kenn,es git do scho sehr viel lüüt wo klimafründlicher leba wenn
504,wer gwünnt wmgod,wer gwünnt wmgold
505,i hoffa er brüalt und hasst sich drfür denn das heter als buab gmacht,i hoffa er brüalt und hasst isch dafür denn das het er als buab gmacht
506,so wia du us dr stadt ganga bisch und a söldner schamlos in d arma gworfa hesch,so wia du uus dr stadt ganga bisch und di da söldner schamlos ind arma gworfa hesch
507,das tim hetd gegner so serzerpflückt das einigi agfang hent brüahla,das team het dgegner so sehr zerpflückt dass einigi agfanga hend brüala
508,sie cönd sich goh hend wieder zuagnoh,sie löhnd sich goh hend wieder zuagnoh
509,dia zwei autos sind uf dr auostross zemma gstossa und er het lut knallt,dia zwei autos sind uf dr autostross zemmagstossa und es het luut knallt
510,wia het er miar en könna dtüür zuaschletza,wia het er miar nur könna dtür zuaschletza
511,dr bal isch ihna döt unter ds auto grollt,dr ball isch ihna döt unter ds auto grollt
512,i kehra laub immer nüa endi herbst,i keha laub immer nur endi herbst
513,as grabasystem isch mit dr pranka verbunda und bildet an teilwiisa abfluss,as grabasystem isch mit dr pranka verbunda und bildet an teilwiisa abfluss
514,es isch dr längst abstand zwüscha zweit fluchtmöglichkeita inem dütscha isabahntund,es isch dr längst abstand zwüscha zwei fluchtmöglichkeita inem düütscha isabahntunnel
515,am mentig meist au mit rega,am mentig meist grau mit rega
516,am sunntig und am entig sunnigi abschnittt  dr nebaau bewölkt,am sunntig und am mentig sunnigi abschnitt drneba au bewölkt
517,oberhalb vo tuusigachthundert meter isch d lufttemperatur ganztegig unter null gradbba,oberhalb vo tuusigachthunder meter isch dlufttemperatur ganztägig unter nullgrad blieba
518,d politik in dr usa aber au in europa het bedenka weg gelde schreirisika,d politik in da usa aber au in europa het bedenka weg geldwäscherei risika
519,in dr schwiiz funktioniart dia ketti sehr guat,in dr schwiz funktioniart dia ketti sehr guat
520,in dia glichkerba schloh dekomisuz direktorin monika rüal,in dia gliich kerba schloht d economiesuissedirektorin monika rühl
521,us menera sicht isch es as mittanand vu da verkehrsträger und kei geganenand seit dr burgener,us minera sicht isch es as mitanand vu da verkehrsträger und kei geganand seit dr burgener
522,für siesind fahrer agstellti entsprechend müassti uber versichrigsbiiträg fr sie zahla,für sie sind fahrer agstellti entsprechend müassti uber versicherigsbiiträg für sie zahla
523,wo d spaner in mexiko akoh sind hend im riich vud azteka öpa füfäzwanzg milliona menscha glebt,wo d spanier in mexiko akoh sind hend im riich vu da azteka öpa füüfäzwanzig milliona menscha glebt
524,prohord sind dia kräft verschwindend,pro hoor sind dia kräft verschwindend klii
525,aber simi studia begleitet bisma grossi sicherheit het dass d inovation an mehr wrt het,aber sie mit studia begleitet bis ma a grossi sicherheit het dass d innovation an mehrwert het
526,allei dr dawindex het sit sini rekort bi siebenazwanzigtuusigdreihundertachtänünzig pünkt mit da juli jetzt schu sechsahalb prozent verloa,allei dr dowindex het sit sinem rekord bi siebanäzwanzigtuusigdreihundertachtänünzig pünkt mitte juli jetzt schu sechsahalb prozent verlora
527,weltruumsregla wia bim regla uffema bot söll dr erhöhti widerstand gnutzt werda,weltruumsregla wia bim segla uf ama boot söll dr erhöhti widerstand gnutzt werda
528,anders als in europa müahn unternehma in dr schwiz ni dia explizita iiwilligung für d stimprofim bim kund iihola,anders als in europa müan unternehma in dr schwiz nit dia expliziti iwilligung für stimmprofil bim kund iihola
529,si sinds ganza johr über ihn üsna breita grad aztreffa,sie sind ds ganza johr über in üssna breitagrad aaztreffa
530,es gebi zwenig wüssaschaftlichi bewiis dass das pfanzaschutzmittel kräps erzügi hets damals gheissa,es gäbi z wenig wüssaschaftlichi bewiis dass das pflanzaschutzmittel krebs erzüügi hets damals gheissa
531,uffam dach vu dr alt dorfschual grad net sinem hof will d swisscom a füf gantenna installiara,uffam dach vu dr alta dorfschual grad neb sinem hof will d swisscom a füüf g antenna installiara
532,kompleki verpackiga werden immer schwiriger zum entsorga,komplexi verpackiga werden immer schwieriger zum entsorga
533,dsoftwar erkennt ir stimm ob öper trurig oder hässig isch,d software erkennt in dr stimm ob öpert trurig oder hässig isch
534,villicht sind drum im schrebergarta bruaderholz bi basel fastme kantonsflacka z gseh als schwizer fahna,viellicht sind drum im schrebergarta bruaderholz bi basel fast meh kantonsflagga z gseh als schwiizerfahna
535,ihra nama isch us dr wortschöpfig vu swiss und nive entstanda,ihra nama isch us dr wortschöpfig vu swiss und knife entstanda
536,dr grud warum ihra d winterturer behörd a dr schwiterpass verwiegeret hend kennt sie bis hüt nit,dr grund warum ihra d winterthurer behörda dr schwizer pass verwiigeret hend kennt sie bis hüt nit
537,zudem müasstii ds referenztarivsystem apasst werda,zudem müassti ds referenztarifsystem aapasst werda
538,dr het au zug profitiart,drvo het au zug profitiart
539,dbrochafächer sigen besser harmonisiart schribt d edkinera mitteilig,d sprochafächer sigen besser harmonisiart schribt d edk inera mitteilig
540,kurz vor sinem geburtstag het er sich dhor aschnitta,kurz vor sinem geburtstag het er sich dhoor abgschnitta
541,usserdem brüllt er si a und füahrt dr prozess bsunders unsachlich,usserdem brüllt er sie aa und füahrt dr prozess bsunders unsachlich
542,ds theater verwandlet sich in an agnehma garta,ds theater verwandlet sich in an aagnehma garta
543,dia offana sandala vu letschta saison werdi nomol so richtig uusträga,dia offena sandala vur letschta saison werd i nomol so richtig uusträga
544,wiederamol isch dr jüngsti am tisch gsi wom erstisch sis glas usgschüttet het,wieder amol ischs dr jüngsti am tisch gsi wo am esstisch sis glas uusgschüttet het
545,so fühli er sich empört und betroga dass das plötzlich als falsch deklariart worda wür,so fühli er sich empört und betroga dass das plötzlich als falsch deklariert werda wür
546,ma würdia um das honoral betrüga wo ihna zuastoher,ma wür dia um das honorar betrüga wo ihna zuastoh wür
547,am ruf vum herfolgi in demuat und ergebig,am ruaf vum herr folgi in demuat und ergebig
548,selbstwissaurger könn do gilt ha oder es füühr entfacht ha,selbstversorger könn do grillt haa oder es füür entfacht haa
549,minetwega het er alles tua,miinetwega het er alles tua
550,i han noch ihra griffa und an dr mündig gschmöckt,i han noch ihra griffa und an dr mündig gschmöckt
551,du rolsch zwüscha vielna andera kogla übera glatti grüani matta,du rollsch zwüscha vielna andera kugla über a glatti grüani matta
552,e r trinkt no en schluck biar gorpst und schüte r kopf,er trinkt no en schluck biar gorpst und schüttlet dr kopf
553,d helen het ufd uhr gluagt,d helen het ufd uhr gluagt
554,er het sie uf d marion gschimpft,denn het sie uf d marion gschimpft
555,im gliicha atemzug hesch du wohl au über mi gschumpo,im gliicha atemzug hesch du wohl au über mi gschumpfa
556,d kunda hend gschwätzt und d marie het es scharfs ghör kah,d kunda hend gschwätzt und d marie het es scharfs ghör kah
557,er het sich kurz uusgruabt,er het sich kurz uusgruabt
558,sie isch uf dr kellerstega gsessa,sie isch uf dr kellerstega gsessa
559,wo er stunda pöter wachwird dämeres sho und janin sitzt in irmmorga rock am kuchitisch und wismet,wo er stunda spöter wieder wach wird dämmerets scho und d janine sitzt in ihrem morgarock am kuchitisch und lismet
560,sie het as lechl ehr zwunga un het müakö ruhig zschnufa,sie het as lächla erzwunga und het müah kah ruhig ds schnuufa
561,sie tanzt mit jedem wo drfür zahlt,sie tanzt mit jedem wo drfür zahlt
562,aber vilicht isches ttatsächlich übertriba,aber viellicht isch es tatsächlich übertrieba
563,du verstohsch scho wieder lüüt wenn wet o englisch afoht z lerna,du verstohsch scho wieder nüt wenn wettsch du englich afoh zlerna
564,das chan aber en form vomene messverständnis vo betrachter trotzden dargstell beziehgswiis adütet wärde,das chan aber en form vomene messverständnis vom betrachter trotzdem dargstellt beziehigswiis adüted wärde
565,di korrupte piester hend aber abglehnt we en andere pesische abgsamntesi bestoche hed,di korrupte priester hend aber abglehnt well en andere persische abgsandte sie bestoche hed
566,aber send sie bi risig di chlini schloft,aber send si bitte lisilig di chlini schloft
567,aber rechtig norde ond west ed ebe doch scho vellräge wolke,aber rechtig norde ond weste dött hemmer doch scho vell rägewolke
568,namentlech e chlide voralpetäler ond spöter au ide nordwestschwiiz,namentlech e chli ide voralpetäler ond spöter au ide nordwestschwiiz
569,nachere halbstond esch d fiösidefekt gsi,nachere halb stond esch d füürsprötzi defekt gsi
570,in bensdorf gets es dorflädeli för gromdversorgig ond verschedligi wertschafte,en binsdorf geds es dorflädeli förd grondversorgig ond verschedni wertschafte
571,d ont esch e könstler ond theaterchreis em prag met din inzazerhonder gebore worde,de bond esch en könstler ond theaterchreis en prag metti nünzähts johrhondert gebore worde
572,de her wörd ue merd weder eme wie dahfau ond rankekasseprami uf di politischi gändasetze,de heer wörd au vermeehrt weder theme wie d ahv ond d krankekasseprämie uf di politischi agända setze
573,dass ech dech besser cha frässe hed de wolf gseit ond hed au s rotchäppli ufgässe,dass ech dech besser cha frässe hed de wolf gseit ond hed au s rotchäppli ufgässe
574,au mettel gäge bluethochdrock ond sogar d antibabyebelle wärdi knapp,au mettel gäge bluethochdrock ond sogar d antibabypelle wärdid knapp
575,ond jetzt kamerad welles schet ehhe geimis wetschtmea ertroue,ond jetzt kamerad weles schreckleche gheimnis wetsch mer avertroue
576,vermuetlech us dem grond esch kei abbeldig vo ehm öberleferet,vermuetlech us dem grond esch kei abbeldig vo ehm öberleferet
577,voralem am samstig gehds ide bärge lokale räge,vorallem am samstig geds ide bärge lokal räge
578,grad em früehleg esch wäg de intensive sonnenistrahligs lawinerisiko grösse,grad em früehlig esch wäg de intensive sonneistrahlig s lavinerisiko grösser
579,är hed vor rond föfztusig johr uf de philipinische insle luzon gläbt,är heig vor rond föfzgtuusig johr uf de philippinische insle luzon gläbt
580,zom richstathalter esch de beshärig ef vode ziviel verwaltig greiser ernet worde,zom riichsstadthalter esch de beshärig chef vode zivilverwaltig greiser ernennt worde
581,osserdem echer einst zonere gäldstrof verurteilt worde,osserdem escher einisch zonere gäldstrof verurteilt worde
582,bevorer uf elschter erda cho esch esch er sächsische rot ond statthalter vo merseburg gsi,bevor är uf elsterwerda cho esch escher sächsische rot ond statthalter vo merseburg gsi
583,de verfasigschotz vom bond ond verschede landesbehörde ordnet de verein als rächt extremi,de verfassigsschotz vom bond ond verschedni landesbehörde ordned de verein als rächtsextrem ih
584,s olnische wort bedütet fätze lompe,s polnische wort bedütet fätze lompe
585,schnell escher ide damalige volkszeni integriert ond zomene bekannte fengerpeckig gitarest worde,schnell escher i di damaligi folkszene integriert ond zomene bekannte fingerpickinggitarrest worde
586,et wetter sech einersiits de balak overfüegigstelle zom s folk gote zverflueche,döt wetter sech einersiits de balak zor verfüegig stelle zom s volk gottes z verflueche
587,i eetefer en lotrenge behrsch dbevölkerig wiiteri französisch ond düsch,i vellne dörfer en lothringe beherrsch d bevölkerig witerhen französisch ond dütsch
588,dgäge füertered beidi ältere teil d jongvögel,degäge füettered beidi eltereteil d jongvögel
589,vom gschmackhärd esch de gälbischar bös süesser ond melder als de chräftigi grüeni,vom gschmack här esch de gälbi chartreuse süesser ond melder als de chräftigi grüeni
590,au sini bleter wärder das gmües brucht,au sini blätter wärded als gmües bruucht
591,irechtig es rustikal ond gmüetlech,d irechtig esch rustikal ond gmüetlech
592,lut em wertschaftsethiker tomas beschorner wärded ondernähme zuenähmend zo politische nackt öre,luut em wertschaftethiker thomas beschorner wärded ondernähme zuenähmend zo politische akteure
593,aber trotzdem esches kei zuefall dass die zwoituusigondföfzäh ehre wahlkampfno metemee odheimer gmacht hend ond jetzt metemne ibik,aber trotzdem esches kei zuefall dass sie zwoituusigondföfzäh ehre walkampf no met emene oldtimer gmacht hend ond jetzt met emene ebike
594,tatsache esch aber dass de raunard ide westschwez sehr populär esch,tatsach esch aber das d reynard ede westschwiiz sehr populär esch
595,si esch au bekant als gsondheitspolitikeren ond als megleb vode gsondheitskovesion,sie esch au bekannt als gsondheitspolitikerin ond al smetgled vode gsondheitskommission
596,neui wärde kum nohschlosse,neui wärded chum no gschlosse
597,är esnats ded döriziit wo ehm aglastet worde send gwählt worde,är esch trotz de defizit wo ehm aglastet worde send gwählt worde
598,söscht gheisch ome ond macht d fläschekapot ond d arme grossmami hed nüt,sösch gheisch om ond machsch d fläsche kabott ond s arme grossmami hed nüt
599,danke el mo heds rokapigantortet es hed de wolf nig gent od ned gwösst dass es ones böses tier esch,danke vell mol hed s rotchäppli gantwortet es hed de wolf ned kennt ond ned gwösst daser sones böses tier esch
600,de teo schnider empfoht de reto scherrer met kläng uf sim karbonalpor,es fallt nor wenig mönsche uf öb es par wölf oder schof meh oder weniger dör d gägend ziehnd
601,s wanscheld weldwächsle seigt we werkig,s warnscheld wildwächsel zeigt wenig werkig
602,ide letste täg hed s zar en australie storzbluete grägnet ond risigi agelchörner send om hemmel gheit,i de letzte täg heds zwar en australie storzfluete grägnet ond riisigi hagelchörner send vom hemmel gheit
603,döt sends gäge longe entzöndige gempft ond drü woche i einzelishusghalte worde,döt sends gäge longeenzöndige gempft ond drü woche i einzeliglus ghalte worde
604,d hönd send aso de verbendigsponkt gsi,d hönd send aso de verbendigsponkt gsi
605,em uftrag vom biologische viihandelsondernähme delinat heder es verschandlets wiguet ide promos wederbelä,em uftrag vom biologische wiihandelsondernähme delinat heder es verschandlets wiiguet ide provence wederbeläbt
606,för d entsorgig gets en professionell gferti kompostieralag,för d entsorgig heds en professionell gfüehrti kompostieralag
607,zschussbläch esch abgheit,s schotzbläch esch abgheit
608,de drüedrissg jöhrig schwäbt nömme em läbesgfohr,de düredriisgjöhrig schwäbt nömme en läbensgfohr
609,em sommer zwoituusigondchzäh het mer aber nonig gwösst wele stoff dass mer do gfonde hed,em sommer zwoituusigondachzäh hed mer aber nonig gwösst welle stoff dasmer do gfonde hed
610,as heds en en quate computing uf sech ond wörom esches so wechtig,was heds metem quantecomputing uf sech ond werom esches so wechtig
611,wedeoann fremsing boomt,videoconferencing boomt
612,di gröste städt vode usa send nejork losanglis ond chicago,di grösste städt vode usa send new york los angeles ond chicago
613,d intenationali rumstezion os gröste könstlech obekt em ärdorbit,di internationali ruumstation esch s grösste könstleche objekt em ärdorbit
614,nämed em eigentlechi szludium dient sie au as vorbeldig förstüürbeamti,näbemtem eigentleche studium dient sie au als forbeldig för stürbeamti
615,en antwort esch ned bekannt worde,en antwort esch ned bekannt worde
616,d rietex bestoht us vier strofe ondemnöreä met jee vier zile,de liedtext bestoht us vier strophe ond emene refrain met je vier ziile
617,es belierbtsszil esch de stockbärg,es beliebts ziil esch de stockbärg
618,de vater vode isabel chond us gana ond brengt e gschecht e wechtigi afrikanischi handligsrtrang,de vatter vode isabel chond us ghana ond brengt de gschecht de wechtigi afrikanischi handligsstrang
619,dahlag luted uf volksverhetzig ond ufd verbreitig vo propagandamaterial vo verfassigsfeindleche organisatione,d achlag luuted uf volksverhetzig ond ufd verbreitig vo propagandamaterial vo verfassigsfeindleche organisatione
620,de bahnhof esch emmer meh verfalle zwösche de onbrochte paran set garbeum gwachse,de bahnhof esch emmer meh verfalle zwösche de onbruuchte perron send sogar bäum gwachse
621,abem zistig chömed de langsam em norde meh wolke ine ond brenged vermuetlech denn abem mettwoch de ersti räge,abem zistig chömed de langsam em norde meh wolke ine ond brenged vermuetlech denn am mettwoch de ersti räge
622,sösht öber wiiti strecke en zimmlech sonnige tag,söscht öber wiiti strecke en zemmlech sonnige tag
623,am morge allerdengs heizt en zog de ocht aprilsone wieder i,am morge allerdengs heizt en zog de doch d aprellsonne weder ih
624,aber d croudfanding blit spanend för kulturprojekt wo ufem konventionelle wäg wenig chance uf fördergälder hend,aber crowdfunding bliibt spannend för kulturprojekt wo ufem konventionelle wäg wenig chance uf fördergälder hend
625,onderhaltig geds en midiatheke ebooxs ond webcommunitys,onderhaltig geds en mediatheke ebooks ond webcommunities
626,das bedüted glichziitig au nei zom wäg vode schwiiz om de urnesee,das bedüüted glichziitig au nei zom wäg vode schwiiz om de urnersee
627,en holland en belgie ond en luxeburg esch trenk gäld scho embegreffe me duet aber ufronde,en holland en belgie ond en luxeburg eschs trenkgäld scho enbegreffe mer duet aber ufronde
628,all dere kritik känteredt de uspräsidänt en gwonter manier,all dere kritik kontered de uspresidänt en gwohnter manier
629,dmet ide demonstratione enne esch au de tuktukfahrer hussein,zmetzt ide demonstratione enne esch au de tuktukfahrer hussein
630,s audiarabie hed zom bispel scho nach entschädigonge verlangt fallses sagem klimaschotz en zuekonft weniger öliname hät,saudiarabie hed zom bispel scho nach entschädigonge verlangt fallses wägem klimaschotz en zuekonft weniger ölinahme hät
631,är hed vorallem als hivufoeren usgezeichnete internationale ruef,är hed vorallem als hivforscher en usgezeichnete internationale ruef
632,es goht om sis immage als reformer en frankriih sälber aber au en europa,es gohd om sis image als reformer  en frankriich sälber aber au en europa
633,grad die tenne esch vode lenge kritisiert worde,grad die trennig esch vode lengge kritisiert worde
634,glichziitig heder festghalte dass sech alli grosse parteie a ein träfponkt befänded,glichziitig heder fest ghalte dass sech alli grosse parteie a eim träffponkt befändet
635,das heg au met de wechtigkeit vode bilaterale beziehig ztue,des heig au met de wechtigkeit vode bilaterale beziehige ztue
636,das hed aber ned so guetis beld vode neutrale schwiiz passt,das hed aber ned so guet is beld vode neutrale schwiiz passt
