,pred_str,text
214,är hets bis etz emmer gschmit,är hets bes jetzt emmer gspört
215,onter dess heder sech em aplaos badet,onderdesse heder sech em applaus badet
216,eis biispil amason isch als klaudabüüter dezue übere gange selber komputerchib z entwerfe und zproduziere seit de buuchmann,eis biispil amazon isch als cloudabüter dezue überegange selber computerchips zentwerfe und zproduziere seit de buchmann
217,einzelni brocke werded au wesentlich wiiter tansportiert,einzelni brocke werded au wesentlich wiiter transportiert
218,grundgedanke vo dere eglig ischh das du mit dwaffe gliicheit zwüsche de bateie eher gwahrt blibt,grundgedanke vo dere reglig isch dass demit dwaffeglichheit zwüsched de parteie eher gwahrt bliibt
219,si sind nmit techt vochnübpft de franze als au dicke kaste vorziert,sie sind mit dicht vochnüpfte franse als au dicke quaschte voziert
220,wie de froschlüch werded die au als kaulkuappe bezeichnet,bi de froschlürch werded die au als kaulquappe bezeichnet
221,zuesetzlich vostoht ta tavons vo d rubi in gegenüber e maring nöd,zuesätzlich vostoht er davance vo de ruby ihm gegenüber am afang nöd
222,er het glichzitig aukritisiert dass de damalikostegünstigi siger krippen von sab us de evaluation usgschlosse worde seg,er het glichziitig au kritisiert dass de damalig chostegünstigi sieger gripen von saab us de evaluation usgschlosse worde seg
223,bsunders wenn ihri stängel über de winter stohrh gloh werded will de distelfink frisst sorme,bsunders wenn ihri stängel über de winter stoh glo werded will de distelfink frisst dsome
224,de aueschutz isch dur e volk sehstimmig nünge drüenünzg entstande,de aueschutzpark isch dur e volksabstimmig nünzehdrüehnünzg entstande
225,sit zweitusigfüfzeh hebe zi wild und ohni zuetue vomne imker,sit zweituusigfüfzeh lebed sie wild und ohni zuetue vomne imker
226,nt de bün ner jagdvorschifte dörfve jäger brojor acht haseschüsse,lut de bündner jagdvorschrifte dörf en jäger pro johr acht hase schüsse
227,ssblech isch abegfalle,sschutzblech isch abgfalle
228,wie konki d borbereitige i de kantön ufs koronawrus usgseht isch unterschidlich,wie konkret dvorbereitige i de kantön uf scoronavirus usgseht isch unterschiedlich
229,i de schwiz werded broh joohr viertuusig donemedikament entsorgt,i de schwiiz werded pro johr viertuusig tonne medikament entsorgt
230,vüer mäne wo sich de umgang mit zötigne broffhimmasskernöd gvohnt sinnd chönntet si sogar ezuesetzlich srisi godarstelle,für mensche wo sich de umgang mit sötigne profimaske nöd gwohnt sind chönted sie sogar e zuesätzlichs risiko darstelle
231,amerson wd quant umkomputingsaorfähig mache,amazon wott quantum computing salonfähig mache
232,es wirtd sunnig d bevölkigi moscte lockered uf,es wird sunnig dbewölkig im oste lockered uf
233,mornalerdings heiltzt in zuug i doch d aprilsune wider ii,morn allerdings heizt in zug denn doch daprilsune wider ii
234,di beide blackboxse sind geborge und sölled im iran untersuecht werde,die beide blackboxe sind geborge und sölled im iran untersuecht werde
235,alkol dötet jöhlich drü millione mensche seit dvoabak sogar acht millione,alkohol tötet jöhrlich drü millione mensche seit dwho  tabak sogar acht millione
236,usser dem werde d d mensche i nodkoreer telwis teglich stünde lang pollitisch gschuelt,usserdem werded dmensche i nordkorea teilwiis täglich stundelang politisch gschuelt
237,dezue sind i de becki flach asser zonne gschaffe,dezue sind i de becki flachwasserzone gschaffe
238,nul grad krinze um zweituusig döhundert meter,nullgradgrenze um zweitussigdrühundert meter
239,di riche werded immer richer und di arme immer ärmer,di riiche werded immer riicher di arme immer ärmer
240,d schwiz het siit füüf johr es freihandels abkomme mit chline,dschwiiz het sit füf johr es freihandelsabkomme mit china
241,de heisst erforder etlade infrastruktur durchuus,da heisst mir fordered dladeinfrarstruktur durchus
242,eis biispiel de jefr fer potz us züri het im oktober zweituusigüntze für di junge svpe kandidiert,eis biispil de jeffrey ferpozzi us züri het im oktober zweituusignünzeh für di jung svp kandidiert
243,s port üfi es schlaraffeland für musig gliebhaber,spotify  es schlaraffeland für musigliebhaber
244,stüürig vo de motore oder de chüelsistem hend studente selber programiert,dstüürig vo de motore oder de chüelsystem hend dstudente selber programmiert
245,dschwizer wirtschaft erhofft sich vo däm de abbau vo zöll und handelsbeschränkige,dschwiizer wirtschaft erhofft sich vo dem de abbau vo zöll und handelsbeschränkige
246,de plan isch fall glou worde,de plan isch falle gloh worde
247,noch ahrem mauerbau isch sini familie mit ihmueschberlin gflohe,no vorem mauerbau isch sini familie mit ihm uf westberlin gflohe
248,sie ghorched im fiexfall amne banere wo ihri lanze zumene banner voreinigt het,si ghorched im chriegsfall amne banneret wo ihri lanze zumne banner vereinigt het
249,nei er het sich jetz halt mol detane ghockt,nei er het sich jetzt halt mol döt ane ghockt
250,mi meind d fuschi dr o  in öppis sine wo ned usgstande isch,i mein pfusch i do in öpis ine wo nöd usgschtande isch
251,so stricksch du am babi kei neui mütze wi mini altmer um immer gseit het,so stricksch du dem baby kei neui mütze wie mini alt mum immer gseit het
252,zwink hei endtscheidig bevor d bereip isch,erzwing kei entscheidig bevord bereit bisch
253,was suechsch du den doar,wa suechsch du denn do
254,de spiler het de risestress nahdum spielnix üs gmacht,de spieler het der reisestress nah dum spiel nix üsgmacht
255,z nöschatel kit hagl uf füf bis dri millimeter,zneuchatel kit hagel va füüf bis drii milimeter
256,aber derwartig isc dss di digital telefonie di glich glöibwürdigkeit und vor allem stabilität het wier analog telefonie,aber derwartig isch dass die digital telefonie die glich glöibwürdigkeit und vor allum stabilität het wie danalog telefonie
257,di tüfi fner feishterbank cha fa geböude zu geböude wahriiieru,die teifi vaner feischterbank cha va gebäude zu gebäude variieru
258,mit hilf a ihrusch ghörsind chännund schischich im dunklu perfektuntieru,mithilf va ihrusch ghörsinn chännunt schi schich im dunklu perfekt orientieru
259,starr i fön,starche föhn
260,ufemu fäscht innervilla klautder antunes wärtvulls fahrzig,ufemu fäscht iner villa klaut der anton es wärtvolls fahrzig
261,der guaffere bim wäschu hinner ihm,der coiffeur steit bim wäschu hiner ihm
262,züedem het mu nu in jener ziit in dliechtdusteiner füesball nationalanschaft berüeffu,züedem het mu nu in jener zit in dliechtusteiner füessballnationalmannschaft berüefu
263,wendü üsachusch gang sizahm und löif nit vam wäg ab,wenn dü üsachusch gang sittsam und löif nit vam wäg ab
264,hitu chan ich feischter und borte offu la es chunt kümen eigu ih,hitu chan ich feischter und porte offu lah es chunt küm en fleiga ih
265,um die biodiversitäriner schwiz steits nit güet viell tier un pflanzearte sind gfärdut,um die biodiversität iner schwiz steits nit güet vill tier und pflanzuarte sind gfährdut
266,sokiehrt di grundbsitzzeri isabella brahnwahlerhitunimme traktoru und töf grach sunderns kuaku va löibfresch,so kehrt die grundbsitzeri isabella braunwalder hitu nimme traktoru und töffkrach sodern zquaku va löibfresch
267,richtlich lähnt schi ld a mitteilu mustäge in ängu müstiüsch mit dum bundesamt ver gsundheit,schriftlich lähnt schi lah mitteilu mu stäge in ängum üstüsch mit dum bundesamt fer gsundheit
268,näbu der gsundheitsversorgigsprächund schitheme wie i mobilitätöffentlichi sicherheit wohnu und su witer ah,näbu der gsundheitsversorgig sprächunt schi theme wie mobilität öffentlichi sicherheit wohnu und so witer ah
269,im negschte johr sul hand tracking derzüechu,im negschtu jahr soll handtracking derzüe cho
270,apfiru vane rakete erfolgt uber dsituflächi vam fahrzig,zabfiiru vane rakete erfolgt uber dsituflächi vam fahrzig
271,dachla glütu t uf volksverheitzzig und verbreitigvabpropagandamaterial va verfassigsfeindlichu organisatione,dahchlag lütut uf volksverhetzig und verbreitig va propagandamaterial va verfassigsfeindlichu organisatione
272,zweitsterchschti parti isch dsozialdemokratisch arbeiterpartifa disch öschtri cho,zweitsterchschti parti isch dsozialdemokratisch arbeiterparti va ditschöschtrich cho
273,fadais ischs wiiter üfwärzgangu,va da üs ischs witer üfwärts gangu
274,d maria wird betaubt und si austell gfahru,dmaria wird betöibt und zer baustell gfahru
275,zäh jar sind d wolke nur zum teil innu bärgä vader zental und oshtschwiz und s nordbüdu,zäjer sind dwolke nur zum teil inu bärga va der zentral und oschtschwiz und znordbündu
276,am samstag chunste öi immer khälter und bis am abu gits de flocke bis ens flachland,am samstag chunts öi immer chelter und bis emabu gits de flocke bis ins flachland
277,derzöegits im südu verlies par quellwolke öi uber du bärge aber di blibeund harm los,derzüe gits im südu veli es paar quellwolke öi uber du bärga aber die blibunt harmlos
278,im wallis gits es par grezeri wolku lige,im wallis gits es paar gresseri wolkulicke
279,neii sanktione gägu chalenei hent das bewisu,dnöiju sanktione gägu chamenei hent das bewiesu
280,plant der us üssuminischter mik pompeoes wältwi bündnis gägu das land,so plant der usüssuminischter mike pompeo es wältwits bündnis gägu das land
281,wier heiz brasilian es fragmentierts parlamänt die griegschti fraktion het zapro zänt vhane sittz,wier hei zbrasilien es fragmentierts parlamänt die gregscht fraktion het zäh prozänt vane sitza
282,hoffe die röifüsländischi chchöiferfäher idee,hoffet ier öi üf üsländischi chöifer va ewer idee
283,vor der bundespräsidänt in simoneta sumaruga redut der vcgründer klaus schwab,vor der  bundespresidäntin simonetta sommaruga redut der wefgründer klaus schwab
284,der andreas fetch het aner wem vam ringer zkasachstan för es üsrievezeichu gsorgt,der andreas vetsch het aner wm vane ringer zkasachstan fer es üsriefezeichu gsorgt
285,ch weiss dass südas nit wild dass ich int ihner verganguheiti elu und das hani öi nie gmacht,ich weiss dass dü das nit willt dass ich in diner verganguheit wiehlu und das hani öi nie gmacht
286,wenn dieri üs nahzuchte stamun galti akuariea verrelativ und problematisch,wenn tieri üs nahzuchte stammunt halti aquarie fer relativ unproblematisch
287,hols isch es vertuzmaterial und öi eis wa schöhn ch altru,holz isch es vetruuts material und öi eis wa schön cha altru
288,wens s strover brücht isch ruhscht s falei immer witer innu berich mit betbodu,wenn zstroh verbrücht isch rutschts va ellei immer witer inu berich mit betobodu
289,es gäbe zwenig wissuschaftlichi bewisa dass dflanzuschutzmittel chrebserzie hets damals gheissu,es gäbe zwenig wissuschaftlichi bewisa dass zpflanzuschutzmittel chrebs erzige hets damals gheissu
290,so isch im walli si kantonstras wischu zäni glasund zermatt gspert gsi,so isch im wallis die kantonsstrass zwisch zaniglas und zermatt gsperrt gsi
291,im dachstuck vam aba hüsund flädermischwiplini und ziehnt da ihrisc jungu üf,im dachstock vam ahbau hüsunt flädermischwiblini und ziehnt da ihrusch jungu üf
292,dü malsch dh  änsbunt üss,dü malsch das ja änz bunt üs
293,der müelwurf grabut sich durch därga,der mülwurf grabut schi durch därda
294,tsu geisch hlissig uber dachbodu,dü geisch lislig uber de dachbodu
295,richhat ich lha dich jetz los,richard ich lah dich jetz los
296,ha ör emuramtopf gnascht  meischter,ha öi amu rahmtopf gnascht meischter
297,schi stossu d marscha durch di gägunt dihidum und schlat mit dum chopf gägu en glastisch,schi stossut dmarsha durch di gägend di kit um und schlat mit dum chopf gägu en glastisch
298,wiser sparteä mit de marittass n hufe gäld,wiso spart er dänn mit de marita sonen huufe gäld
299,in äthiopie grüessi mer sich bi augekontakt au wenmer sich nöd känni,in äthiopie grüessi mer sich bi augekontakt au wenn mer sich nöd känni
300,abe ehhed au ned widersproche,aber er hät au nöd widersproche
301,teil privatisierig het ei uuswirkige ufs internationale gschafft,d teilprivatisierig hät kei uswürkige ufs internationale gschäft
302,ide jahr nach de ufheingi keit hät sich im berundi zuenähmend es chas usbeited,i de jahr nach de unabhängigkeit hät sich in burundi zuenähmend es chaos usbreitet
303,de ggedanke vo dere regelig isch dass deermit dwaffeglicheit zwüschde parteie gwahrt wird,de grundgedanke vo dere regelig isch dass dademit d waffeglichheit zwüsched de parteie gwahrt wird
304,de depp isch nöbedem nick nollt au usfüaehrende produzänt gsi,de depp isch näbedem nick nolte au usfüehrende produzent gsi
305,di chemisch tochtur ähndletd starch dere vo flueh gsei,di chemisch struktur ähndlet starch dere vo fluoxetin
306,si werde draditionell am dunnstig vorem aschermitwuch gässe,si werded traditionell am dunstig vorem aschermittwuch gässe
307,ide folgende jahr isches zu mehrfache plünderige dur französischi truppa cho,i de folgende jahr isches zu mehrfache plünderige dur französischi truppe cho
308,de fall hauert isch nöd usheiterem himmel passiert er hät vill meh en süstem fähler ufdeckt,de fall hauert isch nöd us heiterem himmel passiert er hät vill meh en systemfähler ufdeckt
309,bundesrät träffed sowietischi und ussischi minister,bundesrät träffed sowjetischi und russischi minister
310,e millionarte sind momentan vum usstärbe bedroht,e million arte sind momentan vom ussterbe bedroht
311,vor allem hät es sich aber en nahme als speztialist für noi musig gmacht,vorallem het er sich aber en name als spezialist für noi musig gmacht
312,drui hät e sich zum könnig untrüeffe lah,drufhi hät er sich zum könig usrüefe lah
313,er isch mittdbegründer vo tische bureverbandt gsi,er isch mitbegründer vom lettische pureverband gsi
314,die massnahme zur verbesserig vode ernährigslag isch de bure lobiuf widerstand gstosse,die massnahm zur verbesserig vo de ernährigslag isch ide puurelobby uf widerstand gstosse
315,dadebi ischs im glunge di rebelische barön zspalte und nchenand z besige,dadebi ischs ihm glunge di rebellische barön zspalte und nachenand zbesige
316,kritiker wärfed de regierig pinkeasching vor,kritiker wärfed de regierig pinkwashing vor
317,de uspresidänt onel champ hät uf das gerst mitd rohige reagiert,de uspresidänt donald trump hät uf das zerst mit drohige reagiert
318,de sächsefüfzg jährig will fürd fdp de ständeradsitz vom parteikollegi achimeter wo zrugträted verteidige,de sächsefüfzgjährig will fürd fdp de ständeratsitz vom parteikolleg joachim eder wo zruggträtted verteidige
319,de schef vo läderach isch wäger sinere christliche überzügig als frau feindlich und homofog bezeichnet worde,de chef vo läderach isch wäg sinere christliche überzügig als frauefeindlich und homophob bezeichned worde
320,ja natürl isches internationals ränne sch sbezieli usforderig,ja natürli isch es internationals renne e spezielli useforgerig
321,nei häti gseit und luter brüehled,nei hät si gseit und luter brüeled
322,aber er hät nöd widersproche wo sie sich gweigered hät,aber er hät nöd widersproche wo si sich gweigered hät
323,ich willnöd dass du noh wieter mit innere mueter strit isch,ich will nöd dass du no witer mit dinere mueter stritisch
324,am zistig und mitwuuch nur zum teil sunnig algemein schwürli gwittrig,am zistig und mittwuch nur zum teil sunnig allgemein schwül und gwittrig
325,dschneflocke wachsed uf ächsegige iskristall,d schneeflocke wachsed us sächseggige iskristall
326,si monee soma ruga ich bin sehr frooh und dankbar fürarbet im ständerat,simmonetta sommaruga ich bin sehr froh und dankbar fürd arbet im ständerat
327,de isch bi klimapolitische frage eher uft lütz,de isch bi klimapolitische frage eher ufd chlötz
328,es gebi z wenig wüsseschaftlichi bewis dass pflanzeschutzmittel chräbs git häts dazumal gheisse,es gäbi zwenig wüsseschaftlichi bewis dass s pflanzeschutzmittel chräbs git häts dazumal gheisse
329,im kantonargau chamer drum geind stadttlandgrabe gse,im kanton aargau chamer drum kein stadtlandgrabe gseh
330,de lgrecko hät vill religiösi bilder und bortreiss usgmahlt,de el greco hät vill religiösi bilder und portraits usgmalt
331,de jouss hät behauptet dass sin uftraag vom cackalton im d kontrolle über alli schlittaktivitäte ge hät,de joyce hät behauptet dass sin uftrag vom shackleton im d kontrolle über alli schlitteaktivitäte geh hät
332,d hauptahwändig isch gäge breitbletterigi uchrüter wie distle chrottebösche hnde und storchschnabel gfrlrichtet,d hauptahwändig isch gäge breitblättrigi uchrüter wie distle chrotepösche winde und storchschnabel grichtet
333,de sam hät siasser gribe,de sam hät sich d nase gribe
334,ich sti bizihn us de vorrat khammere,ich stibitz ihn us de vorratschammere
335,er isch esoises chind klaut ät,er isches wo oises chind klaut hät
336,drum stict sich au hi unda ab,drum stürz ich au hi und da ab
337,sini oberflächi isch unbe gsi,sini oberflächi isch unebe gsi
338,in melborn isch er im tapfinal am nowak üjokowitscht leiteret,in melbourne ischer im halbfinal am novak djokovic gscheitered
339,das gäld söll lutbarmerlan scho das jahr igsetzt werde,das gäld söll lut parmelin scho das jahr igsetzt werde
340,der hgi sini ufzgi bim klimaschutz nöd gmacht,de hegi sini ufzgi bim klimaschutz nöd gmacht
341,und versicheret di wo für das zahle münd,und versichereti wo für das zahle münd
342,s bofellige kurhus hät bis vor churzem nüme zude noe band passt,s boufellige kurhus hät bis vor churzem nüme zude noie bahn passt
343,s unternäme wirbt um noui chunde,s unternehme wirbt um noi chunde
344,wo häschs chiesteckt,wo häsch s chies versteckt
345,fänster us kcunstof chöt sehr ändlich usgsehe wi holzigi fänster wil uf de volieflächi holtscstuktur abdruckt werde chan,fänster us kunststoff chönd sehr ähnlich usgseh wie holzigi fänster will uf de folieflächi holzstruktur abdruckt werde chan
346,dan isch si aus usa korespondäntind uf sänt franzisko gange und isc korrespondäntin ide westscwiz gsi wo si zrug ho isch,dänn isch si als usakorrespondäntin uf san francisco gange und isch korrespondäntin ide westschwiz gsi wosi zrugg cho isch
347,zuesätzlich ss vill personelli wächsel geh,zuesätzlich häts vill personelli wächsel geh
348,di gänd aum i us,die gänd au meh us
349,di chlinsti betiligungg händ kantön uri mit zweiidrisg pwroänt glahrus mit rüedrisg prozänt und ab be zel innero mit vieredrisg prozent ghoh,di chlinschti beteiligung händ d kantön uri mit zweiedrisg prozänt glarus mit drüedrisg prozänt und appezell innerrhode mit vieredrisg prozänt gha
350,bern argau und gaubünde mälded neui erechörd,bern aargau und graubünde mälded noi rekörd
351,die hätschu s ändli au de zueclag übecho,die hät schlussändlich au de zueschlag übercho
352,für das müssed erheblichi sicherhheitsbedänke da si wi zum bippilesturm,für das müssted erheblichi sicherheitsbedänke da si wie zum bispil en sturm
353,i de gschicht vo de superlig häts achtspilte geh wo vier partie unentschide usgange sind,ide gschicht vode super leage häts acht spiltäg geh wo vier partie unentschide usgange sind
354,d gol vode berliner fahled aber n güetiger mithilf vo de gstgeber,d goal vode berliner falled aber nach güetiger mithilf vode gastgäber
355,ide übrige spiel stöhnd drücpartie gäge tams ah wo no plaofs kämpfed,i de übrige spil stönd drü partie gäge teams ah wo no umd playoffs kämpfed
356,politik beiflussi ihri arrbed nöd d wüsseschaft,politik beiflussi ihri arbet nöd d wüsseschaft
357,bi de nahstellig wird e vorsichtig und üch,bide nahstellig wird er vorsichtig und schüch
358,mer brucht stift zätel und chläband,mer brucht stift zättel und chläbband
359,d fraue bearbeitet d fälde und mached krällli schmuck wo side turiste verchaufed,d fraue bearbeitet d fälder und mached chrällelischmuck wo si de touriste verchaufed
360,isch als vezierig hend wiede diräkt oder mitere kordla de chappa ah gmacht,si isch als verzierig entweder direkt oder mitere kordle ade chappe ahgmacht
361,s vorbild für das projekt isch am marcell düschansis schacht in koffer gsi,s vorbild für das projekt isch am marcel duchamps sis schachtel im koffer gsi
362,i grösti betrib isch e molkerei,de grössti betrieb isch e molkerei
363,e gneui festlegig vom stricke verlauf isch aber nonig beosse worde,e gnaui festlegig vom streckeverlauf isch aber nonig beschlosse worde
364,de inneri fride in ängland isch aber nur oberflächlich gsi,de inneri fride in england isch aber nur oberflächlich gsi
365,dr bund impeliert über koronavirus situation ide schwiz,de bund informiert über d coronavirussituation ide schwiz
366,aagnhmi temprature send am e ziestig part,ahgnähmi temperature send abem zischtig zerwarte
367,si isch as bet vode gossmutter gange ond reidus muet ser was hescht e fl groe ore,sie esch as bett fode grossmuetter gange ond gseit grossmuetter was hesch du för grossi ohre
368,geanschined johrgäng wo sech ned edesjohr träffe wed nimmer diniativener gift,es geht anschinend johrgäng wo sech ned jedes johr träffe well niemert dinitiative ergrifft
369,früener het sontd zwoi albbtriebb weniger geh doch  elper het si suuseewile verchauft,früehner het sno zwei alpbetrieb weniger geh doch ei älpler het sis hus mettlerwile verchauft
370,cshpell d rechtlihne fode weao obeer os,die erföllt drichtlinie fode who mühelos
371,de fob hät sech büguch bermebanebaudn und bürgebc war onbeparli gsi,de jack triebt es böses spel met dene beidne ond tötet es paar onbeteiligti
372,em grosfel aufa vodiemnachgrag ober deigi fem glaubegk ond dodemod em makel pororugfot,en grossi azahl fo sine uftraggeber esch jüdischem glaube gsi ond dodemet em naziterror usgsetzt
373,ede hochlage chome bunte taezbangwarbe,ede hochlage chönne dwenter dorchus sträng wärde
374,we vor de nacheste werdacho esch escher em sechsische rot ond statthalte om mersebor gsi,bevor de nach elsterwerda cho esch escher em sächsische rot ond statthalter fo merseborg gsi
375,s schisma het dodor au i morde izzog ghalte ond hhetteen zweit,sschisma het dodore au em orde izog ghalte ond het de entzweit
376,sie sönd e met decht verchnöppfti franze so wil decke kasle verziert,sie send met decht verchnüpfte fransle sowie decke quasle verziert
377,au som iblett wärde als gmssverwändli,au sini blätter wärde als gmües verwändet
378,bsonders ide romandi hend di grüehne chönne ponkte,bsonders ede  romandie händ die grüene chönne ponkte
379,deusgang fode stadtrosahlenk gän eich fe,de usgang fode ständerotswahle em kanton gänd esch no offe
380,si sächt set efüehrig widesamenänd i,die sächsedrigs jährig zieht es parlamänt ih
381,patrik hofstätter klinschotzergspärte be wewf schwiz esch aber en tüsch fode konferänzen madret,patrick hofstetter klimaschotzexperte be wwf schwiz esch aber enttüscht fode konferenz en madrid
382,solwend sechuef stutiun ond aktivi politik besser verribare,so lönd sech bruef studium ond aktivi politik besser veribare
383,aber bem clogna und hö bucko buch vom woc uchgnppe,er het en scher gno ond de decki buch vom wolf ufgschnette
384,ide letschte täg sind ine ustralie zwar storzfluetu und isigi hagechönner vom himmelgheit,ede letzte täg send in australie zwar storzfluete ond riesigi hagelchörner fom hemmel gheit
385,a wo du somme febi esch gehrtsleglla ond heu one,obwohl de sommer verbi esch zerpe grelle ond heugömper om dwett
386,om bodiversität i de schwizschoht znedguet velli cie ond flanzarte send gfördet,om dbiodiversität ede schwiz stohts ned guet velli tier ond pflanzearte send gföhrdet
387,dep spech cha ls sognanti sprach zu tekxsaschin gsprochnigsiächtzidie tekxst kommentiere,deep speech cha als sognannti sprachzutextengine gsprochnigs e ächtzit e text konvertiere
388,wen genaut flage so erscht molg heisse word esch löst sech nöme loh fesht stelle,wenn genau dflagge zom erschte mol gheisse worde esch loht sech nöme loh feschtstelle
389,au emene ufdrengliche zignos zeit edechenoldd meinig,au emene ufdrengleche zitgnoss seit er ändlech emol dmeinig
390,do d fage hete sech zom könig lo usrüfe,dodrufabe heter sech zom könig lo usrüefe
391,enerhaubie gorze zit elle die betroffene stelle a wäle de häris broot ond möche blrote,innerhalb fo chorzer zit schwälle die betroffene stelle ah wätrde heiss rot ond möche blottere
392,mer händ jet sech rechtig e nordweschtstwömnig ed störigi ec bes neomer omine breng,mer händ jetzt e chräftigi nordweschtströmig wo dstörige jetzt bes e mettelmeerruum inebrenge
393,de jura ond au de oralpe regione be ver sonnig,de jura ond au dvoralperegione bliebe sonnig
394,djehrlech seche nöberhenbe zustusig esch dfe ba roksall vo de scheftsbblie ghe,jährlechbsueche öber hondertdrigtuusig gäscht de barocksaal fode stiftsbibliothek
395,uigure abe au kalsastane tatae oder kirgise,uigure aber au kasachstane tatare ond kirgise
396,ihbe fo ene gschlage ond derang kesiert worde globt ond belont,ich be fo ehne gschlage ond dranglasiert worde globt ond belohnt
397,de kochnkhar u e parad f tabaontermahm und ni ue wron okl mn dochbech erha nt,de technopark esch es paradis för startuponternähme ond jongi töftler wo erere entwecklig zom dorchbroch verhälfe wänd
398,es segi fersiah wöre grossi schransse vieli fo enmnanzgollege zträffe wänn au ichozöt zit,es seigi för sie aber e grossi chance velli fo erne amtskollege zträffe  wenn au e chorzer zit
399,sondern losträte vo jugendleche wo ezs grossi parteie es schwitzer ainnge,sondern losträtte fo jugendleche wo jetzt grossi parteie es schwetze brenge
400,offeroch beget dmakont e huut noch b brüem und wbkeitenderfeeigfebliechbalebiundichpalöpa,srf begleitet snationalteam hutnöch dor dwm ond zeigt exklusiv belder fode schwizer liechtatlethinne und liechtathlete
401,undes enmrocbe,ond es wartet niemert of dech
402,ich ha min härtbätig kälmebiistelle wen derüerst als ice bloche,ich chan mini härztätigkeit ned ihstelle wenn du brüellsch als wär dis härz broche
403,e esch mer emmer alles wäg,er esst mer emmer alles weg
404,es send bärne schaftsächwälbergi o dachaücsäand,es send dbärner chraftwärch sälber gsi wo dabschaffig beschlosse händ
405,oterdm hetet si ahgau und epepopat unwaho güehg,osserdem häter sie ahgschroue ond het de prozäss onsachlech gfüehrt
406,i dem familiedrama werden stüritrieber poteretiert wo bescholdigt wird bestächigsälder ahgnohzah,idem familiedrama werd en stüritrieber portraitiert wo bescholdigt werd bestechigsgälder ahgno zha
407,i meischtes bene ond kle sindi prodisiert worde,die meiste szene ond dialög send improvisiert worde
408,ech bedah stöckeachhenner e onnamei pprovisiere,ich be das stöck grad nach minere lune am improvisiere
409,pareinel trette het nee glachet ond het absoluti besuelli ond finanzegichgöldickeit gt,er het nie glert rede het nie glachet ond het absoluti sexuelli ond finanzielle glichgöltigkeit zeigt
410,isch nömelocar willd eeligiohet,er esch nöme velo gfahre well sis födli weh do het
411,heoch dmagu dreb,sam het sech dnase grebe
412,genaue so hani glefeni de erschti gseh han,genau eso hani gluegt woni de ersti gseh han
413,ar e bhhandelsgocht ond mfii lampe hame rügach corchgnuch noch wuchgwechbunki und blegerban,er het dhand usgstreckt ond em schien fode lampe hani gseh dass zwei fo sine chnöchel ufgschörft send gsi ond blüetet händ
414,aslen hane wegstole,usglehnt hanis ned gstohle
415,menn sace tüscheh chnelt isch es fitümmer is,wens aber störmt ond schneit esch de früehlig nöme wit
416,hanz mit jede ee ega,sie tanzt met jedem wo deför zahlt
417,me wärde waschtenlech alli onbeholpp si,mer wärde wahrschindlech alli onbeholfe si
418,d sunner blüeibt üserhautä und sharb nitii,d sunnä blibt üs erhautä und zwar bis mitti nami
419,o der hutkontakt mi dnä öl isch gsundheitlich unbedänklich,o dr hutkontakt mit denä öl isch gsundheitlech unbedänklech
420,dert wärdä bsunders dachbaukä und beschtandteile für bärg hüttä produzier,dert wärdä bsunders dachbaukä und beschtandteilä für bärghüttä produziert
421,ärisch eine vodä mtägründe vom junge dütschwitzer schpieufeum,är sich einä vodä mitbegründer vom jungä dütschschwizer schpiufium
422,aus frou hetisich gmnugligkeit vor ä habilisationmsckä ä,aus frou hetsi sech d müglechkeit vorä habilitation müesse erkämpfä
423,d parbiudig isch vürne reie vo tier aartä sehr grünteh ummersuecht wordä,d paarbiudig isch fürne reihe vo tierartä sehr gründlech ungersuecht wordä
424,schneu ischer i si damelegi volkcszehnä intägrierct wordä und isch zumene bekantä fingertitend witarischt wordä,schnäu ischer idi damaligi folkszenä integriert wordä und isch zumene bekanntä fingerpickinggitarrischt wordä
425,luutem wirtschaftsethiker thomas beschorner wärdä ungernähmä zuenähmed zu politischä aktüörä,lutem wirtschaftsethiker thomas beschorner wärdä ungernähmä zuenähmend zu politischä akteurä
426,er isch dgwaäu wordä trotzdä defizit wo im si aagfaschtet wordä,är isch gwäut wordä trotz dä defizit wo ihm si aaglaschtet wordä
427,broglaegerund rochapti ueg magimer böudu,d grossmueter und s rotchäppli die schnappimer beidi
428,dase die besser ha gsehe,dassi di besser cha gseh
429,landwirtschaftflächä präged lanschäfhtsbiud vom schwizer mittu land,landwirtschaftsflächä prägä s landschaftsbiud vom schwizer mittuland
430,brreib glätrig chnabächruz dia orchdeisch ir schwizer hütz,breitblättrigs chnabächrut  die orchideä isch ir schwiz gschützt
431,wo obschböm schtörr chö regelmässig artelaku wide garterortschwanz oder dicfächt beobachtig wärdä,wo obschtböim schtö chöi regumässig gartävögu wi dr gartärotschwanz oder dr schpächt beobachtet wärdä
432,e gnau gäubäwstd mätterline watlet übertwisä,ä knaugäubä schmätterling flatteret überd wisä
433,die triskkdratmeter klössi landwirtschaft chöim nid nachnaturschutzlehrbuch bflägä,die drissg quadratmeter grossi landwirtschaft chöimer nid nach naturschutzlehrbuech pflegä
434,es i mit grässe ver hüsserschaft wemer odä vo konplamentärmergizin wüssäschaftlich erforscht würde,es sig im inträssä vor wüssäschaft we methodä vor komplementärmedizin wüssäschaftlech erforscht würdä
