,pred_str,text
212,ech coge s i auto ah,ech lueges em auto ah
213,s peld wo ech inegrad skessiert ha esch hässlicher als ires,es länged wenn dus grob skizziersch
214,är hets bes etz emmer gschmöt,är hets bes jetzt emmer gspört
215,onderdess heder sech em applaus badet,onderdesse heder sech em applaus badet
216,eis biispiel amason isch als klaudaabüter dezue übere gange selber komputerchib z entwerfe und z produtziere seit de buchmann,eis biispil amazon isch als cloudabüter dezue überegange selber computerchips zentwerfe und zproduziere seit de buchmann
217,einzelni brocke werded au wesentlich wiiter transportiert,einzelni brocke werded au wesentlich wiiter transportiert
218,grundgedanke vo dere reglig isch dass d mit taffegliicheit zwüsche de parteie eher gwart bliibt,grundgedanke vo dere reglig isch dass demit dwaffeglichheit zwüsched de parteie eher gwahrt bliibt
219,si sind mit decht vochnüpfttde franse als au dikre kuaste voziert,sie sind mit dicht vochnüpfte franse als au dicke quaschte voziert
220,wi de froschlüch werded die au als kaulcuappe bezeichnet,bi de froschlürch werded die au als kaulquappe bezeichnet
221,zusäetzlich verstohter davons vo de rubi in gegenüber e masing nöt,zuesätzlich vostoht er davance vo de ruby ihm gegenüber am afang nöd
222,er het glichzitig aukritisiert dass e damali kostegünstigi siger krippen von sab us de evaluation usgschlosse worde sieg,er het glichziitig au kritisiert dass de damalig chostegünstigi sieger gripen von saab us de evaluation usgschlosse worde seg
223,bsunders wenn ihri stängel über de winter stoh gloh werded will de distelfink frisst dsorme,bsunders wenn ihri stängel über de winter stoh glo werded will de distelfink frisst dsome
224,de aueschutz isch dur e volksistimmig nünge drüenünzg entstande,de aueschutzpark isch dur e volksabstimmig nünzehdrüehnünzg entstande
225,sit zweituusigfücfzeh ebe si wild und ohni zuetue vomne imker,sit zweituusigfüfzeh lebed sie wild und ohni zuetue vomne imker
226,lot de bündneor jagdvorschrifte dörfo jäger bro jor acht haseschüsse,lut de bündner jagdvorschrifte dörf en jäger pro johr acht hase schüsse
227,sisplech isch abegfalle,sschutzblech isch abgfalle
228,wie konkreed borbereitige i de kantön ufs koronavirus usgseht isch unterschidliech,wie konkret dvorbereitige i de kantön uf scoronavirus usgseht isch unterschiedlich
229,i de schwiiz werded bro johr viertuusig tonemedikament entsorgt,i de schwiiz werded pro johr viertuusig tonne medikament entsorgt
230,vier mene wo sich de ungang mit zötig ne profimasskernöd gvohnssind chönnt et sisoga e zuesetzlech srisi kuldarstelle,für mensche wo sich de umgang mit sötigne profimaske nöd gwohnt sind chönted sie sogar e zuesätzlichs risiko darstelle
231,amerson wörd quantumcomputingsorfähig mache,amazon wott quantum computing salonfähig mache
232,es wirt sunnigd bevölkigi moste lockeret uf,es wird sunnig dbewölkig im oste lockered uf
233,monalerdings heizt in zug di louch d aprilsune wider ii,morn allerdings heizt in zug denn doch daprilsune wider ii
234,di beide blackboxe sind geborge und sölled im iran untersuecht werde,die beide blackboxe sind geborge und sölled im iran untersuecht werde
235,alkohol tötet johlich drü millione meänsche seit vro abak sogar acht millione,alkohol tötet jöhrlich drü millione mensche seit dwho  tabak sogar acht millione
236,usserdem werde d mensche in nodkoreier teilwis teglichstönde lang pollitisch gschuehlt,usserdem werded dmensche i nordkorea teilwiis täglich stundelang politisch gschuelt
237,dezue sind i de becki flach asser zone gschaffe,dezue sind i de becki flachwasserzone gschaffe
238,null gradkrenze um zweituusig nühundert meter,nullgradgrenze um zweitussigdrühundert meter
239,di riche werded immer richer und di arme immer ärmer,di riiche werded immer riicher di arme immer ärmer
240,dschwiz het siit füf johr es freihandels abkomme mit chine,dschwiiz het sit füf johr es freihandelsabkomme mit china
241,de heisst erfordere d lade infrastruktur durchuus,da heisst mir fordered dladeinfrarstruktur durchus
242,i s biispiel de jefri fer poci us zyri het im oktober zweitusigmünze für di jungi svp kandidiert,eis biispil de jeffrey ferpozzi us züri het im oktober zweituusignünzeh für di jung svp kandidiert
243,s port i frei es schlarasffeland für musigliebhaber,spotify  es schlaraffeland für musigliebhaber
244,istüürig vo de motore oder de chüelsystem hend studente selber programiert,dstüürig vo de motore oder de chüelsystem hend dstudente selber programmiert
245,dschwizer wirtschaft erhofft sich vo däm de abbau vo zöll und handelsbeschränkige,dschwiizer wirtschaft erhofft sich vo dem de abbau vo zöll und handelsbeschränkige
246,de plan isch falleglor worde,de plan isch falle gloh worde
247,noch vahr em mauerbau isch sini familie mitimeschberlin gflue,no vorem mauerbau isch sini familie mit ihm uf westberlin gflohe
248,si ghorched im biexsvoll agne banere wo ihri lanze zumene banner voreinigt het,si ghorched im chriegsfall amne banneret wo ihri lanze zumne banner vereinigt het
249,nei er het sich jetz halt moldetane ghockt,nei er het sich jetzt halt mol döt ane ghockt
250,i mein fuschi do ihn öpis ine wone usgstande isch,i mein pfusch i do in öpis ine wo nöd usgschtande isch
251,so stricksch du am bebi kei neui mütze we m ini altnormi immer gseit het,so stricksch du dem baby kei neui mütze wie mini alt mum immer gseit het
252,de zwinkhei entscheidig bevor d bereip isch,erzwing kei entscheidig bevord bereit bisch
253,was suechsch du denn do,wa suechsch du denn do
254,de spiler het de reisestress nah dum spilnix üs gmacht,de spieler het der reisestress nah dum spiel nix üsgmacht
255,z nöschatel kit hagl of füf bis dri milimeter,zneuchatel kit hagel va füüf bis drii milimeter
256,aber derwartig isc dass di digital telefonie di glich glöibwürdigkeit und vor allem stabilität het wied analog telefonie,aber derwartig isch dass die digital telefonie die glich glöibwürdigkeit und vor allum stabilität het wie danalog telefonie
257,di tifi aner feischterbank cha fa geböüde zu geböude vahriieru,die teifi vaner feischterbank cha va gebäude zu gebäude variieru
258,mit hilv a ihrusch ghür  sind chännunt schi schich im dunklu perfektu ontieru,mithilf va ihrusch ghörsinn chännunt schi schich im dunklu perfekt orientieru
259,stari föhn,starche föhn
260,ufemu fäscht inervilla klaut der ant un es wärtvolls farzig,ufemu fäscht iner villa klaut der anton es wärtvolls fahrzig
261,der guaffer let bim wägschu hinner ihm,der coiffeur steit bim wäschu hiner ihm
262,züedem hetmu nu in jehner zit in gliech dosteiner füesballnationalmandschaft berüefut,züedem het mu nu in jener zit in dliechtusteiner füessballnationalmannschaft berüefu
263,wenn dü üsachusch gangsizam und löifnit vam wäg ab,wenn dü üsachusch gang sittsam und löif nit vam wäg ab
264,hitu chanich feischter und borte uffulah es chunt ümen eiga ih,hitu chan ich feischter und porte offu lah es chunt küm en fleiga ih
265,um die biodiversitäriner schwiz steits nit güet vil tierem pflanzu ardie sind gfärdut,um die biodiversität iner schwiz steits nit güet vill tier und pflanzuarte sind gfährdut
266,sokiehrt di grundbsitzeri isabella brahnwahl er hitu imme traktoru und töfkrach sondern s cquakhu va löibfresch,so kehrt die grundbsitzeri isabella braunwalder hitu nimme traktoru und töffkrach sodern zquaku va löibfresch
267,richtlich lähnt schi la mitteilu muschtäge in ängumüstüsch mitum bundesamt fer gsundheit,schriftlich lähnt schi lah mitteilu mu stäge in ängum üstüsch mit dum bundesamt fer gsundheit
268,näbu der gsunnheits versorgi gsprächund schitheme wie  mobilität öffentlichi sicherheit wohnu und so witer a,näbu der gsundheitsversorgig sprächunt schi theme wie mobilität öffentlichi sicherheit wohnu und so witer ah
269,im negschte johr sol handtracking derzüechou,im negschtu jahr soll handtracking derzüe cho
270,d apfhiru vane rakete erfolgt uber dsituflächi vom fahrzig,zabfiiru vane rakete erfolgt uber dsituflächi vam fahrzig
271,dakhlag lütut uf volksverhetzig und verbreitigfabpropaandamaterjal va verfassigs feindlichu organisatione,dahchlag lütut uf volksverhetzig und verbreitig va propagandamaterial va verfassigsfeindlichu organisatione
272,zuetschtäerchschti partie isch dsozial demokratisch arbeiterparti va dische öschtri chcho,zweitsterchschti parti isch dsozialdemokratisch arbeiterparti va ditschöschtrich cho
273,fa dawis ischs witer üfwärtzgangu,va da üs ischs witer üfwärts gangu
274,d maria wird beteubt und sin austell gfahru,dmaria wird betöibt und zer baustell gfahru
275,zeijer sind d wolke nur zum teil inu bärge vader zentral und oschtschwiz und z nortbündu,zäjer sind dwolke nur zum teil inu bärga va der zentral und oschtschwiz und znordbündu
276,am samstag chunzte öi immer kchälter und bis am abu gits de flocke bis ens flachland,am samstag chunts öi immer chelter und bis emabu gits de flocke bis ins flachland
277,der züe gihts im südu verliess paar quellwolke öi ober du bärge aber di blibeund äarm los,derzüe gits im südu veli es paar quellwolke öi uber du bärga aber die blibunt harmlos
278,im wallis gits es par gresseri wollkulige,im wallis gits es paar gresseri wolkulicke
279,nöii sanktione gägu chaenei hent das bewisu,dnöiju sanktione gägu chamenei hent das bewiesu
280,ze plant der us üssuminischter mic pompeos wältwics bündnis gägu das land,so plant der usüssuminischter mike pompeo es wältwits bündnis gägu das land
281,wier heit s brasilienes fragmentiertsparlamänt die grigscti fraktion het zprozänt fane sittu,wier hei zbrasilien es fragmentierts parlamänt die gregscht fraktion het zäh prozänt vane sitza
282,hoffe ier öfüsländ isch i chöiferfäh er ide,hoffet ier öi üf üsländischi chöifer va ewer idee
283,for der bundespräesidänt in simoneta so maruga redut der w cgründer klaus schwab,vor der  bundespresidäntin simonetta sommaruga redut der wefgründer klaus schwab
284,der andreas fesch het aner wem vane ringer zkasachstan för es üsrieverzeichu gsorgt,der andreas vetsch het aner wm vane ringer zkasachstan fer es üsriefezeichu gsorgt
285,chweisst dass jü das nit wild dass ich in ihner vergangu heitijelu und das hani öi nie gmacht,ich weiss dass dü das nit willt dass ich in diner verganguheit wiehlu und das hani öi nie gmacht
286,wenn tieri üs nahzuchte stamund palti aquarie fer relativ und problemat isch,wenn tieri üs nahzuchte stammunt halti aquarie fer relativ unproblematisch
287,cholls isch es verdutsmaterijal und öi eis wa schöhn chi altru,holz isch es vetruuts material und öi eis wa schön cha altru
288,wen s stroverbrücht isch rusch sfalei immer witer inun berich mit bettawodu,wenn zstroh verbrücht isch rutschts va ellei immer witer inu berich mit betobodu
289,es gäbe zwenig wissuschaftlichi bewisa dass dpflanzuschutzmittel chrebserziere hets damals gheissu,es gäbe zwenig wissuschaftlichi bewisa dass zpflanzuschutzmittel chrebs erzige hets damals gheissu
290,so isch im wallisi kantonstrassud isch u zäniglas und zer matt gspert gsi,so isch im wallis die kantonsstrass zwisch zaniglas und zermatt gsperrt gsi
291,im dachstuck vam abau hüs und flädermiischwiplini und ziehnt da ihrisch jungu üf,im dachstock vam ahbau hüsunt flädermischwiblini und ziehnt da ihrusch jungu üf
292,dü malsch dih e änsbunt üss,dü malsch das ja änz bunt üs
293,der müülwurf grabut scich durch dära,der mülwurf grabut schi durch därda
294,du gehisch lisig uber de gachbodu,dü geisch lislig uber de dachbodu
295,richhast ich la dich etzlos,richard ich lah dich jetz los
296,ha a amu ramt opf gnascht meischter,ha öi amu rahmtopf gnascht meischter
297,schi stossut d marscha durch di gägund dichidum und schlat mit dum chopf gägu en glasstisch,schi stossut dmarsha durch di gägend di kit um und schlat mit dum chopf gägu en glastisch
298,wiser spartetä mit de m aritass en huufe gäld,wiso spart er dänn mit de marita sonen huufe gäld
299,in ächiopie grüessi mer sich bi augekontakt au wenmer sich nöd känni,in äthiopie grüessi mer sich bi augekontakt au wenn mer sich nöd känni
300,abe he au ned widersproche,aber er hät au nöd widersproche
301,teil privatisierig het zwei uswirkige ufs internationale gschäfft,d teilprivatisierig hät kei uswürkige ufs internationale gschäft
302,ide jahr nach de uheingi keit hät sich inbeurund i zuenähmend es chaos usbereitet,i de jahr nach de unabhängigkeit hät sich in burundi zuenähmend es chaos usbreitet
303,de gru gedanke vo däre regelig isch dass dallermit d waffeglicheit zwüsch de parteie klahrt wird,de grundgedanke vo dere regelig isch dass dademit d waffeglichheit zwüsched de parteie gwahrt wird
304,de depp isch näbedem nick nolte au usfüehrende produzänt gsi,de depp isch näbedem nick nolte au usfüehrende produzent gsi
305,die chemischsochtur ändlet starch dere vo flueh gsenin,di chemisch struktur ähndlet starch dere vo fluoxetin
306,si werded traditionell am dunstig vorem aschermitwuch gässe,si werded traditionell am dunstig vorem aschermittwuch gässe
307,ide folgende jahr isches zu mehrfache plünderige dur französischi truppe cho,i de folgende jahr isches zu mehrfache plünderige dur französischi truppe cho
308,de fall houert ischnöd usheiterem himmel passiert er hät villmeh en system fähler ufdekt,de fall hauert isch nöd us heiterem himmel passiert er hät vill meh en systemfähler ufdeckt
309,bundesrät träffed sowietisch und ussischi minister,bundesrät träffed sowjetischi und russischi minister
310,e milionarte sind momentan vom usstärbe bedroht,e million arte sind momentan vom ussterbe bedroht
311,vorallem häte sich aber en nama als spezialist für noi musig gmacht,vorallem het er sich aber en name als spezialist für noi musig gmacht
312,d ru si hät e sich zum könig urüeffe lah,drufhi hät er sich zum könig usrüefe lah
313,er isch mittbegründer vo itische bure verbant gsi,er isch mitbegründer vom lettische pureverband gsi
314,die massnahm zur verbesserig vo de ernährigslag isch de bure lobi uf widerstand gshtosse,die massnahm zur verbesserig vo de ernährigslag isch ide puurelobby uf widerstand gstosse
315,dadebi ischs in glunge di rebelische barön zspalte und nochenand z besiege,dadebi ischs ihm glunge di rebellische barön zspalte und nachenand zbesige
316,d kchritiker wärfed de regierig pinkeasching vor,kritiker wärfed de regierig pinkwashing vor
317,de uspresidänt on el tramp hät duc das serst mit rohige reagiert,de uspresidänt donald trump hät uf das zerst mit drohige reagiert
318,de sächsefüfzg jährig will für de fdp de ständeratsitz vom parteigloleg och im meder wo zrugträtet verteidige,de sächsefüfzgjährig will fürd fdp de ständeratsitz vom parteikolleg joachim eder wo zruggträtted verteidige
319,de schef vo läderach isch wäged inere christliche überzügig als frauefeindlich und homopho bezeichnet worde,de chef vo läderach isch wäg sinere christliche überzügig als frauefeindlich und homophob bezeichned worde
320,ja natürlisches internationalsräne spezielli usforderig,ja natürli isch es internationals renne e spezielli useforgerig
321,nei hät si gseit und luter brüeled,nei hät si gseit und luter brüeled
322,aber er hät nöd widesproche wo si sich gweigeret hät,aber er hät nöd widersproche wo si sich gweigered hät
323,ich wie nöd dass du no wieter mit inere muetter strit isch,ich will nöd dass du no witer mit dinere mueter stritisch
324,am zistig und mitwuch nur zum teil sunnig allgemeinsch würiggwittrig,am zistig und mittwuch nur zum teil sunnig allgemein schwül und gwittrig
325,schneeflocke wachsed uh ächsegige iiskristall,d schneeflocke wachsed us sächseggige iskristall
326,si monede suma ruga ich bin sehr froh und dankbar vür dearbet im ständerat,simmonetta sommaruga ich bin sehr froh und dankbar fürd arbet im ständerat
327,de isch bi klimapolitische frage eher uf dlütz,de isch bi klimapolitische frage eher ufd chlötz
328,gäbi z wenig wüsseschaftlichi bewis dass pflanzschutzmittel chräbs git häts dazumal gheisse,es gäbi zwenig wüsseschaftlichi bewis dass s pflanzeschutzmittel chräbs git häts dazumal gheisse
329,im kantonargau chamer drum gmein stadttlandgrabe gseh,im kanton aargau chamer drum kein stadtlandgrabe gseh
330,de elgreco hät vill religiösi bilder und portreisse usgmahlt,de el greco hät vill religiösi bilder und portraits usgmalt
331,de joyss hät behauptet dass sin uftrag vom jackalton im d kontrolle über alli schlitte aktivitäte geh hät,de joyce hät behauptet dass sin uftrag vom shackleton im d kontrolle über alli schlitteaktivitäte geh hät
332,d hauptahwändig isch gäge breitblättergi uchrüter wie distle chrottebösche wände und storchschnabel gfrichtet,d hauptahwändig isch gäge breitblättrigi uchrüter wie distle chrotepösche winde und storchschnabel grichtet
333,de sam hät sih  asse gribe,de sam hät sich d nase gribe
334,ichsh debiz in us de vorratcammere,ich stibitz ihn us de vorratschammere
335,er isch esois es chind klaut ät,er isches wo oises chind klaut hät
336,drum stis sich au hi unda ab,drum stürz ich au hi und da ab
337,sini oberfläche isch unebe gsi,sini oberflächi isch unebe gsi
338,in mallborn isch er im holpfinal am nowak jlokowittsch eleiteret,in melbourne ischer im halbfinal am novak djokovic gscheitered
339,das gäld söll lut bärmerlan scho dass jahr ihgsetzt werde,das gäld söll lut parmelin scho das jahr igsetzt werde
340,de hegi sini ufzgi bim klimaschutz nöd gmacht,de hegi sini ufzgi bim klimaschutz nöd gmacht
341,und versicheret di wovir das zahle münd,und versichereti wo für das zahle münd
342,s boufelige kurhus hät bis vor churzem nüme zude noie bahn passt,s boufellige kurhus hät bis vor churzem nüme zude noie bahn passt
343,s unternäme wirbt um noi chunde,s unternehme wirbt um noi chunde
344,wu häschs chit gesteckt,wo häsch s chies versteckt
345,fänsterus kunstof chüöt sehrändlich usgseh wi holzigi fänster wil uf de fohlieflächki holzstuktur abtrukt werde chann,fänster us kunststoff chönd sehr ähnlich usgseh wie holzigi fänster will uf de folieflächi holzstruktur abdruckt werde chan
346,dän isch si as usa korrespondäntin uf sintfrancisko gange und isch korrespondäntin ide westscwiz gsi wo si zrug ho isch,dänn isch si als usakorrespondäntin uf san francisco gange und isch korrespondäntin ide westschwiz gsi wosi zrugg cho isch
347,zusätzlich siss vill personelli wächsel geh,zuesätzlich häts vill personelli wächsel geh
348,di gänd aum i us,die gänd au meh us
349,di chlinsti beteiligung händ kantön uri mit zweiedriskrozäntklarus mit rüedrissgprozeänt und abber zäll innerolle mit vieredrisgprozent goh,di chlinschti beteiligung händ d kantön uri mit zweiedrisg prozänt glarus mit drüedrisg prozänt und appezell innerrhode mit vieredrisg prozänt gha
350,bern argaäu und graubünde mälded noui rekhörd,bern aargau und graubünde mälded noi rekörd
351,die hät schos ändlic au der zuekclag übercho,die hät schlussändlich au de zueschlag übercho
352,für das müssed erheblichi sicherheitsbedänke dah sii wie zum wespilesturm,für das müssted erheblichi sicherheitsbedänke da si wie zum bispil en sturm
353,i de gschicht vo de supperlig häts achtspilte geh wo vier partie unentschide usgange sind,ide gschicht vode super leage häts acht spiltäg geh wo vier partie unentschide usgange sind
354,d gol vode berliner fahled aber a güetiger mithilf vode gästgäber,d goal vode berliner falled aber nach güetiger mithilf vode gastgäber
355,ide übrige spil stöhn dröch partie gäge teams ah wo no oe playofs kämpfed,i de übrige spil stönd drü partie gäge teams ah wo no umd playoffs kämpfed
356,politik beiflussiiri arbed nöd d wüsseschaft,politik beiflussi ihri arbet nöd d wüsseschaft
357,bide nahstellig wird e vorsichtig undebrüch,bide nahstellig wird er vorsichtig und schüch
358,mer bicht stfft zätel und chläppand,mer brucht stift zättel und chläbband
359,d fraue bearbeitet d fälder und mached krälli schack wosi de turiste verchaufed,d fraue bearbeitet d fälder und mached chrällelischmuck wo si de touriste verchaufed
360,i isch als vezieri end wede diräkt oder mit ere kordla de chappa ahgmacht,si isch als verzierig entweder direkt oder mitere kordle ade chappe ahgmacht
361,z vorbild für das projekt isch am marcell düchanchis schacht im koffer gsi,s vorbild für das projekt isch am marcel duchamps sis schachtel im koffer gsi
362,er grösti betrieb isch en molkerei,de grössti betrieb isch e molkerei
363,e gnoli vestlägig vom streckeverlauf isch aber nonig belosse worde,e gnaui festlegig vom streckeverlauf isch aber nonig beschlosse worde
364,de inneri fride in ängland isch aber nur obeflächlich gsi,de inneri fride in england isch aber nur oberflächlich gsi
365,de bund impeliert über coronavirussituation ide schwiz,de bund informiert über d coronavirussituation ide schwiz
366,agnami temperature send am ziestigeart,ahgnähmi temperature send abem zischtig zerwarte
367,ese esch as bet vode gossmoter gange ond seit gross muetter was hescht se för gro ore,sie esch as bett fode grossmuetter gange ond gseit grossmuetter was hesch du för grossi ohre
368,gedancined joargäng wo sech ned jede zjohrträffe werd niemmer dinetifenrift,es geht anschinend johrgäng wo sech ned jedes johr träffe well niemert dinitiative ergrifft
369,früener hets nod zwoi alptriebweniger geh doch ei älper het sisshusettewile verchauft,früehner het sno zwei alpbetrieb weniger geh doch ei älpler het sis hus mettlerwile verchauft
370,osctpell d rechtlihne fode wvemo müelos,die erföllt drichtlinie fode who mühelos
371,de voupt heht sech bögch de runetenebäide ond böbögech lar onbeteili gsi,de jack triebt es böses spel met dene beidne ond tötet es paar onbeteiligti
372,em grossi apal vodinoachdrag öbere hidi com glaubekci und dodemet em matel perurugsöt,en grossi azahl fo sine uftraggeber esch jüdischem glaube gsi ond dodemet em naziterror usgsetzt
373,ide hochlade choöme dwinteroaz gangwärde,ede hochlage chönne dwenter dorchus sträng wärde
374,we vor de nach esde werdacho esch escher em sechische rot ond statthalter omersebor  gsi,bevor de nach elsterwerda cho esch escher em sächsische rot ond statthalter fo merseborg gsi
375,s schissma het dodor au i morde izohg  ghalte ond deerete in zweit,sschisma het dodore au em orde izog ghalte ond het de entzweit
376,sie söndemet decht verchnöpfti franse so wie decke kuase verziert,sie send met decht verchnüpfte fransle sowie decke quasle verziert
377,au sini blätter wärde als gmüs verwändit,au sini blätter wärde als gmües verwändet
378,bsonders ide romandie hönt die grüehne chönne ponkte,bsonders ede  romandie händ die grüene chönne ponkte
379,deusgang fo de stadlotslalin kat ein gänf isch nfe,de usgang fode ständerotswahle em kanton gänd esch no offe
380,sie sächs e d eifüehrig sed ecs  ammeändseli,die sächsedrigs jährig zieht es parlamänt ih
381,dpatrike hofstätter klineschotzegsperte be wewf schwiz esch aber en tüsch vode konferänz in madrit,patrick hofstetter klimaschotzexperte be wwf schwiz esch aber enttüscht fode konferenz en madrid
382,sodän scuep stutiüun ond aklifepolitik bessert verriibahre,so lönd sech bruef studium ond aktivi politik besser veribare
383,aber den cloug no ond de bücko buch fom worg ucgnöttä,er het en scher gno ond de decki buch vom wolf ufgschnette
384,ide letschte täg send ene ustralie zwar storzfluete ond risigi haguchöner vom hemmel gheit,ede letzte täg send in australie zwar storzfluete ond riesigi hagelchörner fom hemmel gheit
385,apwo du sommers si bi esch ziehrt glegelle ond holtonglet,obwohl de sommer verbi esch zerpe grelle ond heugömper om dwett
386,om biodiversität ede schwiz stoht zned guet  velli ti ond flanzarte send gfördet,om dbiodiversität ede schwiz stohts ned guet velli tier ond pflanzearte send gföhrdet
387,deebspesch cha ls sognanti sprach zu texmarschin gsprochnigsiächzidie text kommentiere,deep speech cha als sognannti sprachzutextengine gsprochnigs e ächtzit e text konvertiere
388,wenn genaud flaggeso erst mol gheisse worde esch lot sech nömme lo feststelle,wenn genau dflagge zom erschte mol gheisse worde esch loht sech nöme loh feschtstelle
389,au emen ufdrengleche zignoss zeit e entnol meinig,au emene ufdrengleche zitgnoss seit er ändlech emol dmeinig
390,doteruf abe hete sech zom könig lo ussrüfe,dodrufabe heter sech zom könig lo usrüefe
391,enerhaubepotze zittelle di betroffenestelle aa wäge de häisbrot ond meköbelrott bre,innerhalb fo chorzer zit schwälle die betroffene stelle ah wätrde heiss rot ond möche blottere
392,mir händ jetzt ech rechtig e nordweschtstömig ond störigi ets bese nettlemeerumine brenhet,mer händ jetzt e chräftigi nordweschtströmig wo dstörige jetzt bes e mettelmeerruum inebrenge
393,de juran ond au de oralberegioneö be de sonnig,de jura ond au dvoralperegione bliebe sonnig
394,dijehlecht suechen öber hundret tustusigdsch d de baroksälh wode shreft bibliue güt,jährlechbsueche öber hondertdrigtuusig gäscht de barocksaal fode stiftsbibliothek
395,uigure aber au kaseschtane tatare oder kirgisse,uigure aber au kasachstane tatare ond kirgise
396,ibefo ehne gschlagen ond drangkasiert worder globt o belont,ich be fo ehne gschlage ond dranglasiert worde globt ond belohnt
397,de gochnoord isfe päraädiest f bbonteahme ond ni dofe wrde end uli ond dochdeoch eraaont,de technopark esch es paradis för startuponternähme ond jongi töftler wo erere entwecklig zom dorchbroch verhälfe wänd
398,es egi brissie pöber e grossischte osse vielli fue en nskolligt zträffe wenn au ichozözsit,es seigi för sie aber e grossi chance velli fo erne amtskollege zträffe  wenn au e chorzer zit
399,sondern losträte vfo jugendlche wo ez grossi partei es schwitzer ginge,sondern losträtte fo jugendleche wo jetzt grossi parteie es schwetze brenge
400,öserocf begat d matontmim huut nöchbö bwem und vätökrugbilder vodezigverlüechablobi ond ichba löbe,srf begleitet snationalteam hutnöch dor dwm ond zeigt exklusiv belder fode schwizer liechtatlethinne und liechtathlete
401,enesenit nemer ofg beh,ond es wartet niemert of dech
402,ic han mini herzsbäti ksei me distelle wenn der wüersch als etise bloch he,ich chan mini härztätigkeit ned ihstelle wenn du brüellsch als wär dis härz broche
403,es esch mer emmer alles wägg,er esst mer emmer alles weg
404,es send d bärne chraftsäch sälber gsi wod astacisga gshand,es send dbärner chraftwärch sälber gsi wo dabschaffig beschlosse händ
405,oserdim hete si ahgvou ond het epe pras onraofgrüert,osserdem häter sie ahgschroue ond het de prozäss onsachlech gfüehrt
406,i dem familiedräama werden stüritrieber poteretiert wo bescholdig werd bestächigsälder agnotzhau,idem familiedrama werd en stüritrieber portraitiert wo bescholdigt werd bestechigsgälder ahgno zha
407,die meistes dene ond ählöt chendi provisiert wörde,die meiste szene ond dialög send improvisiert worde
408,emedachstöcke ach enere onnamig provisssiere,ich be das stöck grad nach minere lune am improvisiere
409,dere iesrede het nie glache ond hed absoluti gietuelli ond finanzier grichgöldickeit get,er het nie glert rede het nie glachet ond het absoluti sexuelli ond finanzielle glichgöltigkeit zeigt
410,är esch nömer glockar wills se metli gito hett,er esch nöme velo gfahre well sis födli weh do het
411,heg moch dne oco tribu,sam het sech dnase grebe
412,genaueso hani dluegei de erschti gsehhan,genau eso hani gluegt woni de ersti gseh han
413,ar e bhandelsgock ond emziie lampe hanne kdechccöcfhe gene chnöche wuchgwöechsengsi ond brüegebhan,er het dhand usgstreckt ond em schien fode lampe hani gseh dass zwei fo sine chnöchel ufgschörft send gsi ond blüetet händ
414,deoslint hen se ned gstole,usglehnt hanis ned gstohle
415,wenn sabes tesch isch schmetisches fil dömmer is,wens aber störmt ond schneit esch de früehlig nöme wit
416,shans net jede mode fre craft,sie tanzt met jedem wo deför zahlt
417,mer wärde wahschenlech alli onbeholfe si,mer wärde wahrschindlech alli onbeholfe si
418,dsunner blibt üser haut und arr nit di gai,d sunnä blibt üs erhautä und zwar bis mitti nami
419,o dr hutkontakt mit deä öl isch gsundheitleic unbedänklech,o dr hutkontakt mit denä öl isch gsundheitlech unbedänklech
420,der wärdä bsunders dachbaukä und beschtandteile für bärghüttä produziert,dert wärdä bsunders dachbaukä und beschtandteilä für bärghüttä produziert
421,är isch einä vodäe midägründe vom jungä dütschwizer scpiufium,är sich einä vodä mitbegründer vom jungä dütschschwizer schpiufium
422,aus frou heti sech dmöglachkeit vorä habilitationmüssä ekänfä,aus frou hetsi sech d müglechkeit vorä habilitation müesse erkämpfä
423,d parbiudig isch fürdä reiä vo tierartä sehhr gründzläh ugersuecht wordä,d paarbiudig isch fürne reihe vo tierartä sehr gründlech ungersuecht wordä
424,schneu ischer idi damaligi volkeszenä intagriert wordä und isch zumene bekanntä fingerghicen gitarischt wordä,schnäu ischer idi damaligi folkszenä integriert wordä und isch zumene bekanntä fingerpickinggitarrischt wordä
425,luut im wirtschaftsedhiker thomas beschorner wärdä ungernämä zuenäment zu politischä aktöre,lutem wirtschaftsethiker thomas beschorner wärdä ungernähmä zuenähmend zu politischä akteurä
426,er isch dr gwaut wordä drotz dä defizit wo ihm si agfaschtet worddä,är isch gwäut wordä trotz dä defizit wo ihm si aaglaschtet wordä
427,dbrochueger und grohkappli gue gnacki mer böudi,d grossmueter und s rotchäppli die schnappimer beidi
428,da he di besser cha gseh,dassi di besser cha gseh
429,landwirtschaftz flächä bräge landschaftsbiud vom schwizer mittuland,landwirtschaftsflächä prägä s landschaftsbiud vom schwizer mittuland
430,braibdlätrig chnabächrutz dia orchidea isch ir schwizer hützt,breitblättrigs chnabächrut  die orchideä isch ir schwiz gschützt
431,wo obschpom schtor chai regumässikwarteoku wider garterotschwanz oder bichfächt beobachtigwärdäs,wo obschtböim schtö chöi regumässig gartävögu wi dr gartärotschwanz oder dr schpächt beobachtet wärdä
432,eg naugäubä wrd mätterli batlet überdiä,ä knaugäubä schmätterling flatteret überd wisä
433,die trisggratmeterklassidandwitschaft chöimir nid nachnatursnozlehrbucplig,die drissg quadratmeter grossi landwirtschaft chöimer nid nach naturschutzlehrbuech pflegä
